Year,Month,State,Sale_RES,Sale_COM,Sale_IND,Sale_OTH,Sale_ALL,Price_RES,Price_COM,Price_IND,Price_OTH,Price_ALL,Rev_RES,Rev_COM,Rev_IND,Rev_OTH,Rev_ALL,Cus_RES,Cus_COM,Cus_IND,Cus_OTH,Cus_ALL,Heating_deg_days,Cooling_deg_days,Pop,Income,UR,GSP,CPI,Regions,Year-Month,Sale_ALL_no_OTH
2014,6,MT,314.9,386.97,359.12,0.0,1060.99,10.6,9.67,5.33,0.0,8.48,33.38,37.41,19.14,0.0,89.93,484341.0,103007.0,11260.0,0.0,598608.0,317.0,10.0,1022.458,43062.1,4.7,44530.5,238.157,Mountain ,2014-06-01,1060.99
2014,6,NC,4932.5,4292.52,2379.57,0.72,11605.32,11.38,8.9,6.8,7.87,9.52,561.09,381.96,161.79,0.06,1104.9,4295929.0,653370.0,10267.0,1.0,4959567.0,1.0,320.0,9939.453,0.48,6.4,470839.8,238.157,South Atlantic ,2014-06-01,11604.59
2014,6,ND,300.75,398.3,567.27,0.0,1266.32,11.16,9.51,7.87,0.0,9.17,33.56,37.87,44.63,0.0,116.07,358866.0,67631.0,8526.0,0.0,435023.0,132.0,72.0,737.791,41674.6,2.6,58622.0,238.157,West North Central ,2014-06-01,1266.32
2014,6,NE,769.0,789.24,914.05,0.0,2472.3,11.46,9.13,7.43,0.0,9.23,88.16,72.09,67.93,0.0,228.19,816960.0,150707.0,57733.0,0.0,1025400.0,34.0,199.0,1880.564,92195.9,3.3,111806.6,238.157,West North Central ,2014-06-01,2472.29
2014,6,NH,311.67,356.84,165.04,0.0,833.54,18.0,14.16,11.52,0.0,15.07,56.09,50.54,19.02,0.0,125.65,608004.0,105901.0,3337.0,0.0,717242.0,74.0,38.0,1333.9620000000002,70694.5,4.3,72435.0,238.157,New England ,2014-06-01,833.55
2014,6,NJ,2555.66,3335.81,649.94,22.5,6563.91,15.87,13.56,11.22,12.43,14.22,405.62,452.32,72.9,2.8,933.63,3470671.0,515472.0,12306.0,6.0,3998455.0,6.0,165.0,8871.698,522759.0,6.7,544178.8,238.157,Middle Atlantic ,2014-06-01,6541.41
2014,6,NM,597.59,843.95,640.61,0.0,2082.15,13.05,10.84,7.35,0.0,10.4,77.96,91.44,47.1,0.0,216.51,870379.0,140084.0,9296.0,0.0,1019759.0,14.0,279.0,2091.501,78398.4,6.7,92133.8,238.157,Mountain ,2014-06-01,2082.15
2014,6,NV,1404.0,892.48,1248.08,0.84,3545.39,12.82,9.15,7.61,9.2,10.06,180.06,81.63,94.92,0.08,356.69,1109947.0,160612.0,3892.0,1.0,1274452.0,23.0,418.0,2820.575,118469.0,7.9,133601.2,238.157,Mountain ,2014-06-01,3544.56
2014,6,NY,3914.49,6355.48,1554.3,220.56,12044.83,20.88,16.4,6.33,14.23,16.51,817.26,1042.1,98.41,31.38,1989.15,7045719.0,1045107.0,7871.0,6.0,8098703.0,26.0,109.0,19667.232,1132916.3,6.4,1415189.1,238.157,Middle Atlantic ,2014-06-01,11824.27
2014,6,OH,4250.84,4228.44,4398.32,2.63,12880.23,13.64,9.96,6.95,8.67,10.14,579.61,421.04,305.68,0.23,1306.56,4878519.0,619618.0,19252.0,2.0,5517391.0,17.0,181.0,11609.408,499900.2,5.8,589144.3,238.157,East North Central ,2014-06-01,12877.599999999999
2014,6,OK,2101.3,1901.21,1523.02,0.0,5525.52,10.49,8.57,6.29,0.0,8.67,220.47,162.97,95.8,0.0,479.24,1708301.0,273645.0,18155.0,0.0,2000101.0,0.0,368.0,3880.518,178147.2,4.5,195603.8,238.157,West South Central ,2014-06-01,5525.530000000001
2014,6,OR,1181.0,1305.32,1107.36,1.87,3595.55,10.75,8.69,5.91,9.36,8.51,126.9,113.43,65.49,0.18,306.0,1668389.0,227802.0,24675.0,4.0,1920870.0,181.0,11.0,3966.305,169803.1,6.8,187882.9,238.157,Pacific Contiguous ,2014-06-01,3593.6799999999994
2014,6,PA,3912.07,3650.43,3970.02,67.06,11599.59,13.9,9.52,7.21,7.93,10.2,543.59,347.61,286.11,5.32,1182.63,5287787.0,690812.0,24239.0,5.0,6002843.0,20.0,141.0,12796.194,621609.2,5.9,687216.2,238.157,Middle Atlantic ,2014-06-01,11532.52
2014,6,RI,235.65,316.15,78.71,2.38,632.9,16.47,13.17,11.89,13.88,14.25,38.82,41.65,9.36,0.33,90.16,439693.0,58380.0,1885.0,1.0,499959.0,34.0,76.0,1056.603,51026.1,7.8,54152.5,238.157,New England ,2014-06-01,630.51
2014,6,SC,2734.35,2006.87,2543.06,0.0,7284.28,12.64,10.54,6.48,0.0,9.91,345.62,211.48,164.75,0.0,721.84,2155518.0,348002.0,4493.0,0.0,2508013.0,0.0,397.0,4826.468,182726.1,6.4,191622.4,238.157,South Atlantic ,2014-06-01,7284.28
2014,6,SD,321.17,362.72,249.77,0.0,933.66,11.5,9.25,7.06,0.0,9.44,36.94,33.54,17.62,0.0,88.11,384052.0,69092.0,3820.0,0.0,456964.0,110.0,108.0,849.559,40012.5,3.4,46464.9,238.157,West North Central ,2014-06-01,933.6600000000001
2014,6,TN,3362.57,2962.88,2079.17,0.08,8404.7,10.85,10.79,7.21,12.83,9.93,364.68,319.75,149.94,0.01,834.38,2761645.0,472248.0,1276.0,1.0,3235170.0,0.0,298.0,6544.4540000000015,269320.8,6.7,302520.1,238.157,East South Central ,2014-06-01,8404.619999999999
2014,6,TX,12861.14,12571.52,9260.11,14.48,34707.25,12.17,8.26,6.34,5.13,9.2,1564.82,1038.98,586.9,0.74,3191.44,10077384.0,1414573.0,95801.0,3.0,11587761.0,0.0,484.0,26992.104,1262891.4,5.2,1566207.4,238.157,West South Central ,2014-06-01,34692.770000000004
2014,6,UT,814.04,946.52,853.07,5.31,2618.95,11.12,9.4,6.81,10.44,9.09,90.51,88.94,58.13,0.55,238.14,999031.0,118022.0,9737.0,1.0,1126791.0,156.0,76.0,2939.028,113825.1,3.8,140702.3,238.157,Mountain ,2014-06-01,2613.63
2014,6,VA,3708.17,4297.88,1514.92,16.14,9537.11,11.65,8.06,6.83,8.31,9.26,431.93,346.25,103.53,1.34,883.05,3296619.0,422449.0,3626.0,1.0,3722695.0,2.0,236.0,8316.686,422817.2,5.3,461736.9,238.157,South Atlantic ,2014-06-01,9520.970000000001
2014,6,VT,155.94,167.98,116.19,0.0,440.11,18.06,14.84,10.52,0.0,14.84,28.16,24.93,12.23,0.0,65.32,311702.0,52445.0,224.0,0.0,364371.0,86.0,32.0,625.565,30049.5,3.9,29426.8,238.157,New England ,2014-06-01,440.11
2014,6,WA,2263.77,2374.74,2331.6,0.36,6970.47,8.75,7.69,3.99,8.0,6.8,198.12,182.68,93.14,0.03,473.96,2894791.0,356717.0,30225.0,6.0,3281739.0,180.0,15.0,7056.35,367299.9,6.1,437239.1,238.157,Pacific Contiguous ,2014-06-01,6970.11
2014,6,WI,1706.91,2012.7,2037.84,0.0,5757.45,14.38,11.31,7.81,0.0,10.98,245.44,227.71,159.18,0.0,632.33,2630407.0,345493.0,5479.0,0.0,2981379.0,59.0,119.0,5755.164000000002,258929.4,5.4,293156.5,238.157,East North Central ,2014-06-01,5757.45
2014,6,WV,835.7,699.27,1042.28,0.0,2577.26,9.57,7.85,5.98,0.0,7.65,80.01,54.92,62.31,0.0,197.24,861484.0,140702.0,12140.0,0.0,1014326.0,13.0,182.0,1850.493,67005.1,6.6,72281.9,238.157,South Atlantic ,2014-06-01,2577.25
2014,6,WY,167.69,307.3,818.14,0.0,1293.13,11.17,9.21,6.62,0.0,7.83,18.74,28.3,54.16,0.0,101.2,265069.0,56279.0,10331.0,0.0,331679.0,252.0,21.0,582.871,33348.3,4.1,39526.6,238.157,Mountain ,2014-06-01,1293.1299999999999
2014,7,AK,144.44,217.66,113.06,0.0,475.17,20.73,18.09,16.9,0.0,18.61,29.95,39.38,19.11,0.0,88.43,283878.0,51433.0,1296.0,0.0,336607.0,,,737.2130000000002,41590.8,6.9,55734.2,238.138,Pacific Noncontiguous ,2014-07-01,475.15999999999997
2014,7,AL,3221.73,2165.66,3054.81,0.0,8442.19,11.84,10.95,6.88,0.0,9.81,381.47,237.08,210.03,0.0,828.58,2174192.0,362259.0,7315.0,0.0,2543766.0,0.0,377.0,4848.437,183782.9,6.7,195935.4,238.138,East South Central ,2014-07-01,8442.2
2014,7,AR,1745.7,1140.96,1490.19,0.06,4376.91,10.2,8.49,6.6,9.93,8.53,178.03,96.88,98.31,0.01,373.22,1372392.0,189815.0,40756.0,2.0,1602965.0,1.0,316.0,2971.376,115271.7,5.9,117991.7,238.138,West South Central ,2014-07-01,4376.85
2014,7,AZ,4377.21,2966.92,1365.78,0.0,8709.92,12.46,11.0,7.1,0.0,11.12,545.57,326.37,96.96,0.0,968.9,2650834.0,314941.0,7747.0,0.0,2973522.0,0.0,692.0,6742.1219999999985,261933.7,6.7,287011.8,238.138,Mountain ,2014-07-01,8709.91
2014,7,CA,9182.8,11050.38,5327.01,75.39,25635.58,17.63,18.09,14.0,9.69,17.05,1619.19,1998.97,745.74,7.3,4371.2,13508638.0,1710933.0,154876.0,13.0,15374460.0,0.0,313.0,38672.644,2077398.1,7.4,2431124.7,238.138,Pacific Contiguous ,2014-07-01,25560.19
2014,7,CO,1825.88,1881.8,1401.2,5.26,5114.14,13.14,10.68,8.01,10.73,10.82,239.84,200.99,112.21,0.56,553.6,2193361.0,361428.0,19400.0,1.0,2574190.0,17.0,122.0,5357.799,277436.5,4.8,309285.9,238.138,Mountain ,2014-07-01,5108.88
2014,7,CT,1225.06,1214.03,299.42,15.59,2754.11,19.62,14.65,13.04,10.62,16.66,240.37,177.84,39.05,1.66,458.92,1463953.0,159168.0,4773.0,2.0,1627896.0,0.0,233.0,3599.204,243908.5,6.5,250370.8,238.138,New England ,2014-07-01,2738.51
2014,7,DC,225.75,832.93,19.48,31.83,1109.98,12.12,11.33,8.91,9.94,11.41,27.36,94.37,1.74,3.16,126.64,238035.0,26339.0,1.0,1.0,264376.0,0.0,307.0,663.328,48049.9,7.7,120886.7,238.138,South Atlantic ,2014-07-01,1078.1599999999999
2014,7,DE,477.29,405.43,208.08,0.0,1090.8,13.55,10.24,8.68,0.0,11.39,64.69,41.53,18.05,0.0,124.27,407748.0,52314.0,860.0,0.0,460922.0,0.0,335.0,933.743,43513.2,5.7,68596.1,238.138,South Atlantic ,2014-07-01,1090.8
2014,7,FL,12034.93,8706.4,1448.74,8.86,22198.93,11.87,9.72,8.03,8.77,10.77,1428.43,845.91,116.38,0.78,2391.5,8914314.0,1180890.0,19009.0,2.0,10114215.0,0.0,531.0,19884.756,883674.7,6.2,847370.1,238.138,South Atlantic ,2014-07-01,22190.07
2014,7,GA,5787.0,4371.91,2846.61,15.08,13020.6,12.63,10.53,7.45,7.83,10.79,730.78,460.56,212.12,1.18,1404.64,4148237.0,554775.0,20975.0,1.0,4723988.0,0.0,367.0,10081.385,408615.2,7.2,490473.2,238.138,South Atlantic ,2014-07-01,13005.52
2014,7,HI,224.06,280.43,328.78,0.0,833.28,38.01,34.67,30.57,0.0,33.95,85.18,97.22,100.49,0.0,282.89,425367.0,60557.0,719.0,0.0,486643.0,,,1416.602,68071.0,4.3,78684.2,238.138,Pacific Noncontiguous ,2014-07-01,833.27
2014,7,IA,1248.45,1062.9,1736.47,0.0,4047.83,12.53,9.67,6.25,0.0,9.09,156.48,102.82,108.6,0.0,367.9,1349805.0,224704.0,7104.0,0.0,1581613.0,37.0,153.0,3113.328,141508.1,4.2,174607.2,238.138,West North Central ,2014-07-01,4047.82
2014,7,ID,741.82,565.55,1233.8,0.0,2541.17,10.6,8.24,7.19,0.0,8.42,78.65,46.62,88.65,0.0,213.93,690629.0,104521.0,27399.0,0.0,822549.0,14.0,273.0,1633.486,63274.5,4.8,63945.6,238.138,Mountain ,2014-07-01,2541.17
2014,7,IL,4228.23,4446.58,3941.02,44.92,12660.74,12.09,9.45,6.76,6.04,9.48,511.3,420.32,266.22,2.71,1200.56,5138246.0,599459.0,6095.0,3.0,5743803.0,24.0,153.0,12904.813999999997,648292.1,6.9,773396.5,238.138,East North Central ,2014-07-01,12615.83
2014,7,IN,2904.62,2179.43,4204.96,1.61,9290.62,11.91,10.02,7.11,9.82,9.29,345.97,218.3,298.9,0.16,863.33,2780874.0,348732.0,18072.0,1.0,3147679.0,26.0,143.0,6601.642,274866.0,5.9,329849.9,238.138,East North Central ,2014-07-01,9289.01
2014,7,KS,1495.28,1464.57,1016.05,0.0,3975.9,12.78,10.71,8.18,0.0,10.84,191.14,156.8,83.07,0.0,431.01,1237987.0,226897.0,27643.0,0.0,1492527.0,7.0,320.0,2904.4640000000004,137528.8,4.5,150883.0,238.138,West North Central ,2014-07-01,3975.8999999999996
2014,7,KY,2409.29,1749.77,2757.78,0.0,6916.84,10.49,9.58,6.05,0.0,8.49,252.77,167.55,166.86,0.0,587.18,1940513.0,297139.0,7405.0,0.0,2245057.0,3.0,240.0,4419.912,168247.4,6.3,188148.4,238.138,East South Central ,2014-07-01,6916.84
2014,7,LA,3205.65,2307.58,3024.65,1.01,8538.9,10.18,9.39,6.81,9.92,8.77,326.32,216.78,205.88,0.1,749.08,2032224.0,299912.0,19896.0,1.0,2352033.0,0.0,479.0,4649.916,199916.8,6.5,241844.6,238.138,West South Central ,2014-07-01,8537.880000000001
2014,7,MA,1975.38,2399.83,727.16,29.38,5131.75,16.27,14.7,13.02,8.7,15.03,321.48,352.66,94.69,2.56,771.39,2711048.0,399531.0,14865.0,3.0,3125447.0,0.0,216.0,6771.971,415040.3,5.7,478106.1,238.138,New England ,2014-07-01,5102.37
2014,7,MD,2552.44,2860.46,345.98,46.04,5804.93,13.78,10.48,8.63,8.75,11.81,351.83,299.7,29.86,4.03,685.42,2233253.0,248352.0,8776.0,5.0,2490386.0,0.0,307.0,5965.493,330154.8,5.8,356724.1,238.138,South Atlantic ,2014-07-01,5758.88
2014,7,ME,410.06,382.52,271.2,0.0,1063.79,15.26,11.92,8.01,0.0,12.21,62.57,45.6,21.72,0.0,129.89,707591.0,92748.0,3031.0,0.0,803370.0,18.0,129.0,1332.3970000000004,57002.3,5.6,56259.1,238.138,New England ,2014-07-01,1063.78
2014,7,MI,2927.71,3391.41,2767.16,0.0,9086.28,15.09,11.05,7.72,0.0,11.34,441.72,374.59,213.67,0.0,1029.98,4270115.0,523129.0,13295.0,2.0,4806541.0,40.0,102.0,9942.802,415609.1,7.2,454346.9,238.138,East North Central ,2014-07-01,9086.279999999999
2014,7,MN,1914.04,1984.58,2065.02,2.07,5965.71,12.95,10.33,7.06,10.11,10.04,247.86,204.96,145.79,0.21,598.82,2350797.0,286251.0,9941.0,1.0,2646990.0,49.0,122.0,5458.227,277803.4,4.0,323952.3,238.138,West North Central ,2014-07-01,5963.639999999999
2014,7,MO,3284.88,2816.08,1527.59,1.51,7630.06,12.38,10.35,7.54,11.64,10.66,406.8,291.52,115.13,0.18,813.63,2726402.0,371890.0,10244.0,1.0,3108537.0,13.0,241.0,6063.741999999998,256192.0,6.0,287584.4,238.138,West North Central ,2014-07-01,7628.55
2014,7,MS,1859.99,1346.49,1424.43,0.0,4630.91,11.57,10.85,7.28,0.0,10.04,215.29,146.06,103.74,0.0,465.09,1268292.0,231660.0,11162.0,0.0,1511114.0,0.0,391.0,2994.301,104622.4,7.5,104242.2,238.138,East South Central ,2014-07-01,4630.91
2014,7,MT,353.42,415.58,373.48,0.0,1142.49,10.74,9.74,5.76,0.0,8.75,37.95,40.47,21.5,0.0,99.93,485199.0,103395.0,11632.0,0.0,600226.0,61.0,109.0,1023.148,43543.2,4.6,44837.5,238.138,Mountain ,2014-07-01,1142.48
2014,7,NC,5765.24,4424.89,2231.7,0.77,12422.61,11.28,8.99,7.0,7.7,9.69,650.11,397.79,156.27,0.06,1204.22,4311537.0,657943.0,10447.0,1.0,4979928.0,1.0,349.0,9946.162,0.49,6.3,479884.1,238.138,South Atlantic ,2014-07-01,12421.83
2014,7,ND,326.29,430.81,645.46,0.0,1402.56,10.85,9.17,7.97,0.0,9.01,35.4,39.51,51.44,0.0,126.34,360435.0,67957.0,8666.0,0.0,437058.0,66.0,125.0,738.289,42024.9,2.7,59666.8,238.138,West North Central ,2014-07-01,1402.56
2014,7,NE,901.55,851.44,1128.9,0.0,2881.88,12.22,9.58,8.78,0.0,10.09,110.2,81.53,99.09,0.0,290.82,818713.0,151749.0,58198.0,0.0,1028660.0,26.0,220.0,1881.834,93888.9,3.2,111616.1,238.138,West North Central ,2014-07-01,2881.8900000000003
2014,7,NH,397.39,403.15,175.25,0.0,975.78,17.23,13.91,11.49,0.0,14.82,68.45,56.06,20.14,0.0,144.66,603772.0,105495.0,3317.0,0.0,712584.0,14.0,139.0,1334.8629999999996,72194.1,4.2,72296.2,238.138,New England ,2014-07-01,975.79
2014,7,NJ,3391.57,3731.9,660.57,25.59,7809.62,16.51,13.57,11.61,10.67,14.67,559.95,506.5,76.7,2.73,1145.88,3472324.0,515819.0,12290.0,6.0,4000439.0,0.0,273.0,8877.685,528594.1,6.6,551062.9,238.138,Middle Atlantic ,2014-07-01,7784.040000000001
2014,7,NM,704.25,883.37,678.52,0.0,2266.14,13.59,11.33,7.19,0.0,10.79,95.7,100.11,48.77,0.0,244.58,870251.0,140195.0,9201.0,0.0,1019647.0,2.0,325.0,2092.913,79667.9,6.7,93515.6,238.138,Mountain ,2014-07-01,2266.14
2014,7,NV,1782.74,968.35,1290.31,0.77,4042.17,12.65,9.83,9.85,10.81,11.08,225.5,95.15,127.07,0.08,447.8,1110037.0,160141.0,3847.0,1.0,1274026.0,0.0,617.0,2822.4790000000007,121089.9,7.8,136037.6,238.138,Mountain ,2014-07-01,4041.4
2014,7,NY,4902.13,7175.53,1561.21,232.07,13870.94,20.48,16.78,6.47,14.32,16.89,1004.15,1203.8,101.04,33.23,2342.22,7039796.0,1044037.0,7811.0,6.0,8091650.0,8.0,206.0,19680.505,1144819.8,6.2,1441872.0,238.138,Middle Atlantic ,2014-07-01,13638.869999999999
2014,7,OH,4631.93,4219.59,4301.66,2.53,13155.71,13.56,9.99,7.02,8.98,10.28,628.2,421.43,302.16,0.23,1352.01,4878222.0,619821.0,19206.0,2.0,5517251.0,17.0,148.0,11617.243,504805.6,5.7,601724.4,238.138,East North Central ,2014-07-01,13153.18
2014,7,OK,2398.61,1868.07,1562.75,0.0,5829.43,10.58,8.94,6.45,0.0,8.94,253.66,166.92,100.81,0.0,521.38,1713196.0,276208.0,18377.0,0.0,2007781.0,0.0,398.0,3883.137,178093.4,4.4,200363.4,238.138,West South Central ,2014-07-01,5829.43
2014,7,OR,1477.3,1481.95,1203.53,1.94,4164.72,10.83,8.78,6.22,9.24,8.77,159.94,130.16,74.86,0.18,365.13,1671151.0,228436.0,24840.0,4.0,1924431.0,18.0,152.0,3968.981,172365.2,6.7,191935.0,238.138,Pacific Contiguous ,2014-07-01,4162.78
2014,7,PA,4673.74,3925.53,4146.24,63.46,12808.97,13.96,9.51,7.11,7.39,10.35,652.64,373.4,294.69,4.69,1325.42,5286402.0,691219.0,24231.0,5.0,6001857.0,9.0,200.0,12804.83,628488.8,5.8,698276.2,238.138,Middle Atlantic ,2014-07-01,12745.51
2014,7,RI,329.55,362.76,85.64,2.05,780.0,15.84,13.54,12.25,14.81,14.37,52.21,49.1,10.5,0.3,112.12,439351.0,58335.0,1881.0,1.0,499568.0,0.0,229.0,1057.316,51977.7,7.5,54549.0,238.138,New England ,2014-07-01,777.95
2014,7,SC,3155.17,2099.48,2480.91,0.0,7735.57,12.74,10.48,6.57,0.0,10.15,401.94,220.12,163.09,0.0,785.15,2164552.0,350301.0,4644.0,0.0,2519497.0,0.0,434.0,4829.726,185186.0,6.5,193833.3,238.138,South Atlantic ,2014-07-01,7735.5599999999995
2014,7,SD,359.71,390.17,259.77,0.0,1009.66,11.55,9.26,7.33,0.0,9.58,41.53,36.15,19.03,0.0,96.71,385287.0,69452.0,3844.0,0.0,458583.0,49.0,173.0,850.132,40423.4,3.4,46028.9,238.138,West North Central ,2014-07-01,1009.6500000000001
2014,7,TN,3881.72,3142.05,2105.31,0.08,9129.16,10.76,10.76,7.53,8.47,10.01,417.53,338.05,158.56,0.01,914.14,2768202.0,472698.0,1249.0,1.0,3242150.0,0.0,263.0,6548.87,272136.7,6.7,306799.7,238.138,East South Central ,2014-07-01,9129.08
2014,7,TX,15087.21,13270.06,9444.45,14.05,37815.77,12.05,8.24,6.53,5.17,9.33,1817.44,1093.81,616.64,0.73,3528.61,10163359.0,1443105.0,106977.0,3.0,11713444.0,0.0,542.0,27010.321,1273999.8,5.1,1588065.6,238.138,West South Central ,2014-07-01,37801.72
2014,7,UT,1054.89,1101.44,920.06,5.5,3081.89,11.52,8.82,6.73,10.64,9.13,121.54,97.18,61.94,0.58,281.24,999469.0,118165.0,9735.0,1.0,1127370.0,17.0,242.0,2941.012,115846.8,3.8,142212.9,238.138,Mountain ,2014-07-01,3076.3900000000003
2014,7,VA,4352.54,4359.4,1497.63,16.98,10226.55,11.89,8.4,7.19,8.22,9.71,517.59,366.34,107.7,1.4,993.03,3306757.0,423035.0,3674.0,1.0,3733467.0,1.0,289.0,8322.299,427940.2,5.2,466509.1,238.138,South Atlantic ,2014-07-01,10209.57
2014,7,VT,180.37,182.98,124.1,0.0,487.44,17.9,14.67,10.43,0.0,14.79,32.29,26.84,12.95,0.0,72.07,311176.0,52512.0,224.0,0.0,363912.0,32.0,94.0,625.987,30404.2,3.9,29967.1,238.138,New England ,2014-07-01,487.45000000000005
2014,7,WA,2395.32,2414.8,2472.33,0.38,7282.83,8.93,7.98,4.44,7.95,7.09,213.83,192.6,109.67,0.03,516.13,2916503.0,361973.0,30752.0,7.0,3309235.0,40.0,116.0,7061.113,372055.9,6.1,448573.7,238.138,Pacific Contiguous ,2014-07-01,7282.45
2014,7,WI,1794.35,2112.26,2110.0,0.0,6016.6,14.32,11.16,7.96,0.0,10.98,256.92,235.8,167.97,0.0,660.7,2634938.0,346694.0,5519.0,0.0,2987151.0,52.0,101.0,5759.048000000002,262685.4,5.3,296354.5,238.138,East North Central ,2014-07-01,6016.610000000001
2014,7,WV,910.78,693.29,1032.14,0.0,2636.21,9.39,7.72,5.91,0.0,7.59,85.54,53.56,60.98,0.0,200.07,860956.0,140821.0,12126.0,0.0,1013903.0,10.0,175.0,1851.742,67702.4,6.6,72773.8,238.138,South Atlantic ,2014-07-01,2636.21
2014,7,WY,190.5,333.0,978.73,0.0,1502.23,11.23,9.03,6.66,0.0,7.76,21.4,30.06,65.17,0.0,116.63,265471.0,58575.0,10372.0,0.0,334418.0,50.0,112.0,583.264,33581.3,4.1,39795.0,238.138,Mountain ,2014-07-01,1502.23
2014,8,AK,142.05,226.34,116.26,0.0,484.64,20.57,17.76,16.74,0.0,18.34,29.22,40.19,19.47,0.0,88.88,284135.0,51515.0,1294.0,0.0,336944.0,,,737.7489999999998,41590.8,6.9,55734.2,238.296,Pacific Noncontiguous ,2014-08-01,484.65
2014,8,AL,3323.2,2252.12,3039.67,0.0,8614.98,11.75,10.9,6.86,0.0,9.8,390.5,245.53,208.4,0.0,844.44,2177666.0,362490.0,7332.0,0.0,2547488.0,0.0,431.0,4851.965,183782.9,6.6,195935.4,238.296,East South Central ,2014-08-01,8614.99
2014,8,AR,1775.25,1187.63,1584.21,0.06,4547.15,10.04,8.35,6.61,12.6,8.41,178.29,99.2,104.79,0.01,382.29,1372882.0,189844.0,41288.0,2.0,1604016.0,1.0,419.0,2973.538,115271.7,5.8,117991.7,238.296,West South Central ,2014-08-01,4547.09
2014,8,AZ,3913.45,2900.89,1387.24,0.0,8201.59,12.36,10.76,7.01,0.0,10.89,483.78,312.06,97.31,0.0,893.15,2652814.0,315451.0,7744.0,0.0,2976009.0,0.0,549.0,6747.029,261933.7,6.7,287011.8,238.296,Mountain ,2014-08-01,8201.58
2014,8,CA,9319.78,10762.94,5124.84,71.76,25279.32,18.07,18.21,13.86,9.42,17.25,1684.26,1959.79,710.19,6.76,4361.0,13230388.0,1645836.0,144277.0,13.0,15020514.0,1.0,253.0,38700.789,2077398.1,7.3,2431124.7,238.296,Pacific Contiguous ,2014-08-01,25207.56
2014,8,CO,1736.76,1812.83,1404.28,5.3,4959.16,12.89,10.74,7.95,11.15,10.7,223.85,194.71,111.68,0.59,530.83,2196468.0,361434.0,19388.0,1.0,2577291.0,61.0,64.0,5361.699000000001,277436.5,4.6,309285.9,238.296,Mountain ,2014-08-01,4953.87
2014,8,CT,1121.65,1169.32,340.5,12.43,2643.9,19.88,15.39,12.4,10.87,16.89,222.97,179.93,42.21,1.35,446.46,1463440.0,159230.0,4783.0,2.0,1627455.0,16.0,138.0,3601.824,243908.5,6.5,250370.8,238.296,New England ,2014-08-01,2631.4700000000003
2014,8,DC,191.6,755.88,17.43,29.18,994.1,12.61,11.43,7.86,0.0,11.26,24.16,86.4,1.37,0.0,111.94,237673.0,26375.0,1.0,1.0,264050.0,4.0,219.0,663.811,48049.9,7.7,120886.7,238.296,South Atlantic ,2014-08-01,964.91
2014,8,DE,421.13,389.26,190.38,0.0,1000.77,14.04,9.24,8.68,0.0,11.15,59.14,35.97,16.52,0.0,111.62,408191.0,52461.0,871.0,0.0,461523.0,0.0,233.0,934.423,43513.2,5.6,68596.1,238.296,South Atlantic ,2014-08-01,1000.77
2014,8,FL,12711.18,9099.78,1511.73,8.57,23331.25,11.89,9.69,8.01,9.0,10.78,1511.37,881.81,121.05,0.77,2515.0,9004083.0,1193076.0,19217.0,2.0,10216378.0,0.0,564.0,19899.228,883674.7,6.2,847370.1,238.296,South Atlantic ,2014-08-01,23322.690000000002
2014,8,GA,5819.51,4514.75,2865.23,14.2,13213.7,12.6,10.49,7.54,7.27,10.78,733.29,473.62,216.13,1.03,1424.06,4155435.0,555787.0,20973.0,1.0,4732196.0,0.0,379.0,10088.722,408615.2,7.1,490473.2,238.296,South Atlantic ,2014-08-01,13199.49
2014,8,HI,232.58,287.38,331.44,0.0,851.4,37.45,34.43,30.38,0.0,33.68,87.1,98.93,100.7,0.0,286.72,425411.0,60498.0,721.0,0.0,486630.0,,,1417.6329999999996,68071.0,4.3,78684.2,238.296,Pacific Noncontiguous ,2014-08-01,851.4
2014,8,IA,1305.4,1114.22,1767.38,0.0,4187.0,13.25,10.42,7.09,0.0,9.9,172.91,116.1,125.34,0.0,414.35,1348880.0,225796.0,7231.0,0.0,1581907.0,21.0,215.0,3115.594,141508.1,4.2,174607.2,238.296,West North Central ,2014-08-01,4187.0
2014,8,ID,647.69,544.08,961.23,0.0,2153.0,10.51,8.1,6.98,0.0,8.33,68.09,44.06,67.13,0.0,179.28,691215.0,104582.0,27394.0,0.0,823191.0,52.0,143.0,1634.674,63274.5,4.7,63945.6,238.296,Mountain ,2014-08-01,2153.0
2014,8,IL,4691.42,4657.72,3887.2,51.71,13288.05,12.41,9.55,6.82,5.81,9.75,582.03,444.9,265.02,3.0,1294.96,5135375.0,600358.0,6138.0,3.0,5741874.0,12.0,245.0,12914.206,648292.1,6.7,773396.5,238.296,East North Central ,2014-08-01,13236.34
2014,8,IN,2918.72,2202.74,4328.84,1.56,9451.86,11.77,10.03,7.14,10.48,9.25,343.65,220.92,309.1,0.16,873.83,2775791.0,348923.0,18139.0,1.0,3142854.0,11.0,229.0,6606.446999999999,274866.0,5.8,329849.9,238.296,East North Central ,2014-08-01,9450.3
2014,8,KS,1543.11,1510.69,1031.46,0.0,4085.26,12.78,10.66,8.3,0.0,10.87,197.22,161.06,85.6,0.0,443.89,1232873.0,227097.0,27655.0,0.0,1487625.0,1.0,427.0,2906.578,137528.8,4.4,150883.0,238.296,West North Central ,2014-08-01,4085.2599999999998
