State,Pop,Year,Month
WY,455.45599999999996,1990,8
AK,556.312,1990,9
AL,4071.8709999999996,1990,9
AR,2367.929,1990,9
AZ,3700.2870000000003,1990,9
CA,30122.946,1990,9
CO,3322.928,1990,9
CT,3308.0359999999996,1990,9
DC,607.298,1990,9
DE,672.924,1990,9
FL,13093.491000000002,1990,9
GA,6544.079000000001,1990,9
HI,1119.124,1990,9
IA,2795.81,1990,9
ID,1017.721,1990,9
IL,11513.037,1990,9
IN,5587.154,1990,9
KS,2494.998,1990,9
KY,3713.893,1990,9
LA,4243.527,1990,9
MA,6053.396,1990,9
MD,4825.116,1990,9
ME,1238.402,1990,9
MI,9364.190999999999,1990,9
MN,4412.601,1990,9
MO,5155.9529999999995,1990,9
MS,2592.3,1990,9
MT,804.44,1990,9
NC,6695.403,1990,9
ND,641.0419999999999,1990,9
NE,1589.786,1990,9
NH,1118.247,1990,9
NJ,7801.923000000001,1990,9
NM,1528.704,1990,9
NV,1225.661,1990,9
NY,18106.746,1990,9
OH,10924.518,1990,9
OK,3165.2659999999996,1990,9
OR,2875.0429999999997,1990,9
PA,11964.251,1990,9
RI,1010.447,1990,9
SC,3519.256,1990,9
SD,700.687,1990,9
TN,4918.849,1990,9
TX,17143.075,1990,9
UT,1739.704,1990,9
VA,6249.383000000001,1990,9
VT,567.784,1990,9
WA,4929.061,1990,9
WI,4930.555,1990,9
WV,1802.825,1990,9
WY,456.017,1990,9
AK,556.97,1990,10
AL,4076.691,1990,10
AR,2370.732,1990,10
AZ,3704.667,1990,10
CA,30158.604,1990,10
CO,3326.861,1990,10
CT,3311.952,1990,10
DC,608.0169999999999,1990,10
DE,673.721,1990,10
FL,13108.99,1990,10
GA,6551.825,1990,10
HI,1120.4489999999998,1990,10
IA,2799.12,1990,10
ID,1018.926,1990,10
IL,11526.665,1990,10
IN,5593.768,1990,10
KS,2497.952,1990,10
KY,3718.289,1990,10
LA,4248.55,1990,10
MA,6060.562,1990,10
MD,4830.8279999999995,1990,10
ME,1239.867,1990,10
MI,9375.275,1990,10
MN,4417.8240000000005,1990,10
MO,5162.056,1990,10
MS,2595.368,1990,10
MT,805.3919999999999,1990,10
NC,6703.328,1990,10
ND,641.8009999999999,1990,10
NE,1591.668,1990,10
NH,1119.5710000000001,1990,10
NJ,7811.158,1990,10
NM,1530.514,1990,10
NV,1227.112,1990,10
NY,18128.179,1990,10
OH,10937.45,1990,10
OK,3169.013,1990,10
OR,2878.446,1990,10
PA,11978.413,1990,10
RI,1011.643,1990,10
SC,3523.422,1990,10
SD,701.5169999999999,1990,10
TN,4924.670999999999,1990,10
TX,17163.368000000002,1990,10
UT,1741.763,1990,10
VA,6256.78,1990,10
VT,568.456,1990,10
WA,4934.896,1990,10
WI,4936.391,1990,10
WV,1804.9589999999998,1990,10
WY,456.55699999999996,1990,10
AK,557.602,1990,11
AL,4081.316,1990,11
AR,2373.422,1990,11
AZ,3708.87,1990,11
CA,30192.82,1990,11
CO,3330.636,1990,11
CT,3315.71,1990,11
DC,608.707,1990,11
DE,674.485,1990,11
FL,13123.863000000001,1990,11
GA,6559.258000000001,1990,11
HI,1121.72,1990,11
IA,2802.296,1990,11
ID,1020.082,1990,11
IL,11539.743,1990,11
IN,5600.1140000000005,1990,11
KS,2500.786,1990,11
KY,3722.508,1990,11
LA,4253.37,1990,11
MA,6067.438,1990,11
MD,4836.308,1990,11
ME,1241.274,1990,11
MI,9385.912,1990,11
MN,4422.837,1990,11
MO,5167.913,1990,11
MS,2598.313,1990,11
MT,806.306,1990,11
NC,6710.934,1990,11
ND,642.529,1990,11
NE,1593.473,1990,11
NH,1120.8410000000001,1990,11
NJ,7820.02,1990,11
NM,1532.25,1990,11
NV,1228.504,1990,11
NY,18148.746,1990,11
OH,10949.858999999999,1990,11
OK,3172.6079999999997,1990,11
OR,2881.712,1990,11
PA,11992.003,1990,11
RI,1012.79,1990,11
SC,3527.42,1990,11
SD,702.313,1990,11
TN,4930.259,1990,11
TX,17182.841,1990,11
UT,1743.739,1990,11
VA,6263.879,1990,11
VT,569.101,1990,11
WA,4940.495,1990,11
WI,4941.992,1990,11
WV,1807.007,1990,11
WY,457.075,1990,11
AK,558.205,1990,12
AL,4085.73,1990,12
AR,2375.989,1990,12
AZ,3712.882,1990,12
CA,30225.476000000002,1990,12
CO,3334.238,1990,12
CT,3319.296,1990,12
DC,609.366,1990,12
DE,675.2139999999999,1990,12
FL,13138.056999999999,1990,12
GA,6566.353,1990,12
HI,1122.933,1990,12
IA,2805.327,1990,12
ID,1021.185,1990,12
IL,11552.223999999998,1990,12
IN,5606.170999999999,1990,12
KS,2503.491,1990,12
KY,3726.534,1990,12
LA,4257.971,1990,12
MA,6074.0,1990,12
MD,4841.539000000001,1990,12
ME,1242.617,1990,12
MI,9396.063,1990,12
MN,4427.62,1990,12
MO,5173.502,1990,12
MS,2601.123,1990,12
MT,807.178,1990,12
NC,6718.191999999999,1990,12
ND,643.224,1990,12
NE,1595.1970000000001,1990,12
NH,1122.053,1990,12
NJ,7828.478,1990,12
NM,1533.9070000000002,1990,12
NV,1229.833,1990,12
NY,18168.375,1990,12
OH,10961.702,1990,12
OK,3176.04,1990,12
OR,2884.829,1990,12
PA,12004.973999999998,1990,12
RI,1013.8860000000001,1990,12
SC,3531.235,1990,12
SD,703.072,1990,12
TN,4935.590999999999,1990,12
TX,17201.425,1990,12
UT,1745.625,1990,12
VA,6270.654,1990,12
VT,569.716,1990,12
WA,4945.838,1990,12
WI,4947.337,1990,12
WV,1808.961,1990,12
WY,457.57,1990,12
AK,568.9540000000001,1991,1
AL,4088.736,1991,1
AR,2369.339,1991,1
AZ,3760.289,1991,1
CA,30397.096,1991,1
CO,3365.683,1991,1
CT,3286.8,1991,1
DC,592.9069999999999,1991,1
DE,680.1139999999999,1991,1
FL,13282.061000000002,1991,1
GA,6617.5740000000005,1991,1
HI,1130.779,1991,1
IA,2789.665,1991,1
ID,1038.3339999999998,1991,1
IL,11529.518,1991,1
IN,5598.927,1991,1
KS,2493.813,1991,1
KY,3712.607,1991,1
LA,4238.577,1991,1
MA,5995.295,1991,1
MD,4853.459,1991,1
ME,1234.748,1991,1
MI,9389.765,1991,1
MN,4424.952,1991,1
MO,5154.884,1991,1
MS,2589.78,1991,1
MT,807.385,1991,1
NC,6744.359,1991,1
ND,633.844,1991,1
NE,1589.915,1991,1
NH,1106.4360000000001,1991,1
NJ,7779.9130000000005,1991,1
NM,1546.249,1991,1
NV,1284.327,1991,1
NY,18019.444,1991,1
OH,10927.565,1991,1
OK,3164.699,1991,1
OR,2917.112,1991,1
PA,11936.476999999999,1991,1
RI,1003.428,1991,1
SC,3557.478,1991,1
SD,701.053,1991,1
TN,4944.1179999999995,1991,1
TX,17330.201,1991,1
UT,1770.95,1991,1
VA,6280.3369999999995,1991,1
VT,566.8240000000001,1991,1
WA,5010.638,1991,1
WI,4949.904,1991,1
WV,1797.2060000000001,1991,1
WY,457.483,1991,1
AK,569.499,1991,2
AL,4092.6459999999997,1991,2
AR,2371.605,1991,2
AZ,3763.885,1991,2
CA,30426.165,1991,2
CO,3368.901,1991,2
CT,3289.9429999999998,1991,2
DC,593.474,1991,2
DE,680.765,1991,2
FL,13294.763,1991,2
GA,6623.901999999999,1991,2
HI,1131.86,1991,2
IA,2792.333,1991,2
ID,1039.327,1991,2
IL,11540.544,1991,2
IN,5604.281999999999,1991,2
KS,2496.198,1991,2
KY,3716.158,1991,2
LA,4242.63,1991,2
MA,6001.029,1991,2
MD,4858.1,1991,2
ME,1235.9289999999999,1991,2
MI,9398.744,1991,2
MN,4429.183,1991,2
MO,5159.814,1991,2
MS,2592.257,1991,2
MT,808.1569999999999,1991,2
NC,6750.809,1991,2
ND,634.45,1991,2
NE,1591.435,1991,2
NH,1107.494,1991,2
NJ,7787.353,1991,2
NM,1547.7279999999998,1991,2
NV,1285.555,1991,2
NY,18036.676,1991,2
OH,10938.015,1991,2
OK,3167.7259999999997,1991,2
OR,2919.901,1991,2
PA,11947.892,1991,2
RI,1004.388,1991,2
SC,3560.88,1991,2
SD,701.7230000000001,1991,2
TN,4948.846,1991,2
TX,17346.773999999998,1991,2
UT,1772.6429999999998,1991,2
VA,6286.343000000001,1991,2
VT,567.366,1991,2
WA,5015.429,1991,2
WI,4954.637,1991,2
WV,1798.924,1991,2
WY,457.92,1991,2
AK,570.072,1991,3
AL,4096.767,1991,3
AR,2373.993,1991,3
AZ,3767.675,1991,3
CA,30456.802000000003,1991,3
CO,3372.2940000000003,1991,3
CT,3293.256,1991,3
DC,594.072,1991,3
DE,681.45,1991,3
FL,13308.149,1991,3
GA,6630.571999999999,1991,3
HI,1133.0,1991,3
IA,2795.145,1991,3
ID,1040.373,1991,3
IL,11552.163999999999,1991,3
IN,5609.925,1991,3
KS,2498.7110000000002,1991,3
KY,3719.9,1991,3
LA,4246.902,1991,3
MA,6007.071,1991,3
MD,4862.992,1991,3
ME,1237.173,1991,3
MI,9408.208,1991,3
MN,4433.643,1991,3
MO,5165.009,1991,3
MS,2594.867,1991,3
MT,808.971,1991,3
NC,6757.606,1991,3
ND,635.089,1991,3
NE,1593.0379999999998,1991,3
NH,1108.609,1991,3
NJ,7795.195,1991,3
NM,1549.286,1991,3
NV,1286.85,1991,3
NY,18054.837,1991,3
OH,10949.028999999999,1991,3
OK,3170.915,1991,3
OR,2922.842,1991,3
PA,11959.923,1991,3
RI,1005.3989999999999,1991,3
SC,3564.466,1991,3
SD,702.43,1991,3
TN,4953.829000000001,1991,3
TX,17364.241,1991,3
UT,1774.4279999999999,1991,3
VA,6292.673000000001,1991,3
VT,567.937,1991,3
WA,5020.48,1991,3
WI,4959.626,1991,3
WV,1800.736,1991,3
WY,458.381,1991,3
AK,570.684,1991,4
AL,4101.164000000001,1991,4
AR,2376.541,1991,4
AZ,3771.718,1991,4
CA,30489.488999999998,1991,4
CO,3375.913,1991,4
CT,3296.79,1991,4
DC,594.7090000000001,1991,4
DE,682.181,1991,4
FL,13322.431999999999,1991,4
GA,6637.688,1991,4
HI,1134.2160000000001,1991,4
IA,2798.1440000000002,1991,4
ID,1041.49,1991,4
IL,11564.562,1991,4
IN,5615.946,1991,4
KS,2501.393,1991,4
KY,3723.8920000000003,1991,4
LA,4251.46,1991,4
MA,6013.518,1991,4
MD,4868.210999999999,1991,4
ME,1238.501,1991,4
MI,9418.306,1991,4
MN,4438.401,1991,4
MO,5170.552,1991,4
MS,2597.652,1991,4
MT,809.8389999999999,1991,4
NC,6764.859,1991,4
ND,635.771,1991,4
NE,1594.747,1991,4
NH,1109.799,1991,4
NJ,7803.561,1991,4
NM,1550.9489999999998,1991,4
NV,1288.231,1991,4
NY,18074.214,1991,4
OH,10960.78,1991,4
OK,3174.3179999999998,1991,4
OR,2925.978,1991,4
PA,11972.758999999998,1991,4
RI,1006.4780000000001,1991,4
SC,3568.2909999999997,1991,4
SD,703.183,1991,4
TN,4959.146,1991,4
TX,17382.877,1991,4
UT,1776.332,1991,4
VA,6299.4259999999995,1991,4
VT,568.547,1991,4
WA,5025.8679999999995,1991,4
WI,4964.9490000000005,1991,4
WV,1802.668,1991,4
WY,458.87300000000005,1991,4
AK,571.32,1991,5
AL,4105.7390000000005,1991,5
AR,2379.192,1991,5
AZ,3775.926,1991,5
CA,30523.502999999997,1991,5
CO,3379.679,1991,5
CT,3300.468,1991,5
DC,595.373,1991,5
DE,682.943,1991,5
FL,13337.295,1991,5
GA,6645.093000000001,1991,5
HI,1135.481,1991,5
IA,2801.2659999999996,1991,5
ID,1042.652,1991,5
IL,11577.464,1991,5
IN,5622.210999999999,1991,5
KS,2504.183,1991,5
KY,3728.046,1991,5
LA,4256.2029999999995,1991,5
MA,6020.227,1991,5
MD,4873.642,1991,5
ME,1239.882,1991,5
MI,9428.813,1991,5
MN,4443.353,1991,5
MO,5176.321,1991,5
MS,2600.55,1991,5
MT,810.743,1991,5
NC,6772.406,1991,5
ND,636.48,1991,5
NE,1596.527,1991,5
NH,1111.037,1991,5
NJ,7812.266,1991,5
NM,1552.6789999999999,1991,5
NV,1289.6680000000001,1991,5
NY,18094.378,1991,5
OH,10973.008,1991,5
OK,3177.86,1991,5
OR,2929.243,1991,5
PA,11986.115,1991,5
RI,1007.6010000000001,1991,5
SC,3572.272,1991,5
SD,703.9680000000001,1991,5
TN,4964.678,1991,5
TX,17402.27,1991,5
UT,1778.3139999999999,1991,5
VA,6306.454000000001,1991,5
VT,569.181,1991,5
WA,5031.475,1991,5
WI,4970.488,1991,5
WV,1804.68,1991,5
WY,459.385,1991,5
AK,571.975,1991,6
AL,4110.444,1991,6
AR,2381.919,1991,6
AZ,3780.2529999999997,1991,6
CA,30558.482000000004,1991,6
CO,3383.552,1991,6
CT,3304.25,1991,6
DC,596.055,1991,6
DE,683.725,1991,6
FL,13352.579,1991,6
GA,6652.709,1991,6
HI,1136.7830000000001,1991,6
IA,2804.4759999999997,1991,6
ID,1043.846,1991,6
IL,11590.731000000002,1991,6
IN,5628.654,1991,6
KS,2507.053,1991,6
KY,3732.3190000000004,1991,6
LA,4261.081,1991,6
MA,6027.126,1991,6
MD,4879.227,1991,6
ME,1241.303,1991,6
MI,9439.618,1991,6
MN,4448.445,1991,6
MO,5182.253,1991,6
MS,2603.53,1991,6
MT,811.672,1991,6
NC,6780.1669999999995,1991,6
ND,637.2090000000001,1991,6
NE,1598.356,1991,6
NH,1112.31,1991,6
NJ,7821.219,1991,6
NM,1554.4589999999998,1991,6
NV,1291.146,1991,6
NY,18115.113999999998,1991,6
OH,10985.582,1991,6
OK,3181.5009999999997,1991,6
OR,2932.6,1991,6
PA,11999.851,1991,6
RI,1008.7560000000001,1991,6
SC,3576.366,1991,6
SD,704.775,1991,6
TN,4970.3679999999995,1991,6
TX,17422.212,1991,6
UT,1780.352,1991,6
VA,6313.681,1991,6
VT,569.8330000000001,1991,6
WA,5037.241,1991,6
WI,4976.184,1991,6
WV,1806.7479999999998,1991,6
WY,459.912,1991,6
AK,572.6519999999999,1991,7
AL,4115.311,1991,7
AR,2384.739,1991,7
AZ,3784.7290000000003,1991,7
CA,30594.667999999998,1991,7
CO,3387.559,1991,7
CT,3308.163,1991,7
DC,596.761,1991,7
DE,684.535,1991,7
FL,13368.39,1991,7
GA,6660.585999999999,1991,7
HI,1138.129,1991,7
IA,2807.797,1991,7
ID,1045.083,1991,7
IL,11604.456,1991,7
IN,5635.319,1991,7
KS,2510.022,1991,7
KY,3736.738,1991,7
LA,4266.126,1991,7
MA,6034.263000000001,1991,7
MD,4885.005,1991,7
ME,1242.7730000000001,1991,7
MI,9450.796,1991,7
MN,4453.712,1991,7
MO,5188.389,1991,7
MS,2606.613,1991,7
MT,812.633,1991,7
NC,6788.195,1991,7
ND,637.964,1991,7
NE,1600.249,1991,7
NH,1113.627,1991,7
NJ,7830.48,1991,7
NM,1556.299,1991,7
NV,1292.675,1991,7
NY,18136.564,1991,7
OH,10998.591,1991,7
OK,3185.2690000000002,1991,7
OR,2936.072,1991,7
PA,12014.061000000002,1991,7
RI,1009.95,1991,7
SC,3580.6009999999997,1991,7
SD,705.6089999999999,1991,7
TN,4976.253,1991,7
TX,17442.842,1991,7
UT,1782.46,1991,7
VA,6321.156999999999,1991,7
VT,570.508,1991,7
WA,5043.205,1991,7
WI,4982.077,1991,7
WV,1808.8870000000002,1991,7
WY,460.45599999999996,1991,7
AK,573.366,1991,8
AL,4120.438,1991,8
AR,2387.71,1991,8
AZ,3789.445,1991,8
CA,30632.783,1991,8
CO,3391.7790000000005,1991,8
CT,3312.284,1991,8
DC,597.504,1991,8
DE,685.388,1991,8
FL,13385.045,1991,8
GA,6668.884,1991,8
HI,1139.547,1991,8
IA,2811.295,1991,8
ID,1046.384,1991,8
IL,11618.913,1991,8
IN,5642.339,1991,8
KS,2513.149,1991,8
KY,3741.3940000000002,1991,8
LA,4271.441,1991,8
MA,6041.781,1991,8
MD,4891.090999999999,1991,8
ME,1244.3210000000001,1991,8
MI,9462.569,1991,8
MN,4459.2609999999995,1991,8
MO,5194.853,1991,8
MS,2609.86,1991,8
MT,813.645,1991,8
NC,6796.651999999999,1991,8
ND,638.759,1991,8
NE,1602.2420000000002,1991,8
NH,1115.014,1991,8
NJ,7840.236,1991,8
NM,1558.2379999999998,1991,8
NV,1294.285,1991,8
NY,18159.159,1991,8
OH,11012.293,1991,8
OK,3189.237,1991,8
OR,2939.73,1991,8
PA,12029.028,1991,8
RI,1011.2080000000001,1991,8
SC,3585.062,1991,8
SD,706.488,1991,8
TN,4982.4529999999995,1991,8
TX,17464.573,1991,8
UT,1784.681,1991,8
VA,6329.031999999999,1991,8
VT,571.219,1991,8
WA,5049.488,1991,8
WI,4988.282999999999,1991,8
WV,1811.141,1991,8
WY,461.03,1991,8
AK,574.075,1991,9
AL,4125.532999999999,1991,9
AR,2390.663,1991,9
AZ,3794.13,1991,9
CA,30670.657000000003,1991,9
CO,3395.972,1991,9
CT,3316.38,1991,9
DC,598.243,1991,9
DE,686.235,1991,9
FL,13401.594,1991,9
GA,6677.129,1991,9
HI,1140.955,1991,9
IA,2814.7709999999997,1991,9
ID,1047.678,1991,9
IL,11633.278999999999,1991,9
IN,5649.315,1991,9
KS,2516.256,1991,9
KY,3746.0190000000002,1991,9
LA,4276.722,1991,9
MA,6049.251,1991,9
MD,4897.138,1991,9
ME,1245.86,1991,9
MI,9474.269,1991,9
MN,4464.774,1991,9
MO,5201.276,1991,9
MS,2613.087,1991,9
MT,814.6510000000001,1991,9
NC,6805.055,1991,9
ND,639.548,1991,9
NE,1604.223,1991,9
NH,1116.393,1991,9
NJ,7849.929,1991,9
NM,1560.165,1991,9
NV,1295.885,1991,9
NY,18181.611,1991,9
OH,11025.908000000001,1991,9
OK,3193.18,1991,9
OR,2943.365,1991,9
PA,12043.9,1991,9
RI,1012.459,1991,9
SC,3589.494,1991,9
SD,707.362,1991,9
TN,4988.613,1991,9
TX,17486.166,1991,9
UT,1786.8870000000002,1991,9
VA,6336.857,1991,9
VT,571.925,1991,9
WA,5055.731,1991,9
WI,4994.451,1991,9
WV,1813.38,1991,9
WY,461.6,1991,9
AK,574.743,1991,10
AL,4130.335,1991,10
AR,2393.445,1991,10
AZ,3798.546,1991,10
CA,30706.359,1991,10
CO,3399.926,1991,10
CT,3320.24,1991,10
DC,598.939,1991,10
DE,687.034,1991,10
FL,13417.194,1991,10
GA,6684.901999999999,1991,10
HI,1142.2839999999999,1991,10
IA,2818.048,1991,10
ID,1048.8980000000001,1991,10
IL,11646.821000000002,1991,10
IN,5655.892,1991,10
KS,2519.185,1991,10
KY,3750.38,1991,10
LA,4281.701,1991,10
MA,6056.2919999999995,1991,10
MD,4902.838,1991,10
ME,1247.31,1991,10
MI,9485.298,1991,10
MN,4469.972,1991,10
MO,5207.33,1991,10
MS,2616.129,1991,10
MT,815.5989999999999,1991,10
NC,6812.977,1991,10
ND,640.293,1991,10
NE,1606.0910000000001,1991,10
NH,1117.693,1991,10
NJ,7859.066999999999,1991,10
NM,1561.981,1991,10
NV,1297.394,1991,10
NY,18202.776,1991,10
OH,11038.743,1991,10
OK,3196.897,1991,10
OR,2946.7909999999997,1991,10
PA,12057.92,1991,10
RI,1013.637,1991,10
SC,3593.673,1991,10
SD,708.185,1991,10
TN,4994.42,1991,10
TX,17506.521,1991,10
UT,1788.967,1991,10
VA,6344.234,1991,10
VT,572.591,1991,10
WA,5061.617,1991,10
WI,5000.265,1991,10
WV,1815.491,1991,10
WY,462.13699999999994,1991,10
AK,575.341,1991,11
AL,4134.635,1991,11
AR,2395.937,1991,11
AZ,3802.5,1991,11
CA,30738.322999999997,1991,11
CO,3403.465,1991,11
CT,3323.696,1991,11
DC,599.563,1991,11
DE,687.7489999999999,1991,11
FL,13431.161,1991,11
GA,6691.861,1991,11
HI,1143.473,1991,11
IA,2820.9809999999998,1991,11
ID,1049.99,1991,11
IL,11658.944,1991,11
IN,5661.779,1991,11
KS,2521.8070000000002,1991,11
KY,3754.284,1991,11
LA,4286.157999999999,1991,11
MA,6062.597,1991,11
MD,4907.942,1991,11
ME,1248.609,1991,11
MI,9495.171,1991,11
MN,4474.625,1991,11
MO,5212.751,1991,11
MS,2618.8520000000003,1991,11
MT,816.448,1991,11
NC,6820.069,1991,11
ND,640.9590000000001,1991,11
NE,1607.763,1991,11
NH,1118.856,1991,11
NJ,7867.2480000000005,1991,11
NM,1563.6070000000002,1991,11
NV,1298.744,1991,11
NY,18221.724,1991,11
OH,11050.233999999999,1991,11
OK,3200.225,1991,11
OR,2949.8579999999997,1991,11
PA,12070.472,1991,11
RI,1014.692,1991,11
SC,3597.413,1991,11
SD,708.922,1991,11
TN,4999.619000000001,1991,11
TX,17524.744,1991,11
UT,1790.83,1991,11
VA,6350.838000000001,1991,11
VT,573.187,1991,11
WA,5066.885,1991,11
WI,5005.47,1991,11
WV,1817.381,1991,11
WY,462.61800000000005,1991,11
AK,575.901,1991,12
AL,4138.657999999999,1991,12
AR,2398.269,1991,12
AZ,3806.2009999999996,1991,12
CA,30768.236,1991,12
CO,3406.777,1991,12
CT,3326.9309999999996,1991,12
DC,600.146,1991,12
DE,688.418,1991,12
FL,13444.231000000002,1991,12
GA,6698.3730000000005,1991,12
HI,1144.585,1991,12
IA,2823.7259999999997,1991,12
ID,1051.011,1991,12
IL,11670.29,1991,12
IN,5667.289000000001,1991,12
KS,2524.262,1991,12
KY,3757.937,1991,12
LA,4290.329000000001,1991,12
MA,6068.496,1991,12
MD,4912.718,1991,12
ME,1249.8239999999998,1991,12
MI,9504.412,1991,12
MN,4478.979,1991,12
MO,5217.8240000000005,1991,12
MS,2621.401,1991,12
MT,817.243,1991,12
NC,6826.706,1991,12
ND,641.5830000000001,1991,12
NE,1609.3270000000002,1991,12
NH,1119.945,1991,12
NJ,7874.904,1991,12
NM,1565.129,1991,12
NV,1300.008,1991,12
NY,18239.456000000002,1991,12
OH,11060.988000000001,1991,12
OK,3203.3390000000004,1991,12
OR,2952.7290000000003,1991,12
PA,12082.218,1991,12
RI,1015.68,1991,12
SC,3600.914,1991,12
SD,709.612,1991,12
TN,5004.484,1991,12
TX,17541.799,1991,12
UT,1792.5720000000001,1991,12
VA,6357.018,1991,12
VT,573.744,1991,12
WA,5071.816,1991,12
WI,5010.340999999999,1991,12
WV,1819.149,1991,12
WY,463.069,1991,12
AK,587.7669999999999,1992,1
AL,4144.159000000001,1992,1
AR,2396.926,1992,1
AZ,3871.902,1992,1
CA,30912.397999999997,1992,1
CO,3464.083,1992,1
CT,3278.866,1992,1
DC,584.873,1992,1
DE,690.9730000000001,1992,1
FL,13520.73,1992,1
GA,6767.46,1992,1
HI,1151.285,1992,1
IA,2810.239,1992,1
ID,1067.75,1992,1
IL,11648.943000000001,1992,1
IN,5655.323,1992,1
KS,2529.026,1992,1
KY,3760.796,1992,1
LA,4275.895,1992,1
MA,6000.555,1992,1
MD,4908.337,1992,1
ME,1237.208,1992,1
MI,9481.511999999999,1992,1
MN,4476.786,1992,1
MO,5199.822,1992,1
MS,2613.277,1992,1
MT,823.408,1992,1
NC,6839.920999999999,1992,1
ND,636.178,1992,1
NE,1604.299,1992,1
NH,1114.0810000000001,1992,1
NJ,7837.018,1992,1
NM,1582.618,1992,1
NV,1332.266,1992,1
NY,18103.395,1992,1
OH,11020.614,1992,1
OK,3207.96,1992,1
OR,2977.448,1992,1
PA,11994.973999999998,1992,1
RI,1001.753,1992,1
SC,3604.83,1992,1
SD,709.535,1992,1
TN,5019.923,1992,1
TX,17671.332,1992,1
UT,1823.65,1992,1
VA,6390.856,1992,1
VT,570.789,1992,1
WA,5145.082,1992,1
WI,5010.549,1992,1
WV,1807.595,1992,1
WY,464.039,1992,1
AK,588.331,1992,2
AL,4148.1359999999995,1992,2
AR,2399.226,1992,2
AZ,3875.617,1992,2
CA,30942.06,1992,2
CO,3467.407,1992,2
CT,3282.012,1992,2
DC,585.434,1992,2
DE,691.6360000000001,1992,2
FL,13533.704,1992,2
GA,6773.954000000001,1992,2
HI,1152.389,1992,2
IA,2812.9359999999997,1992,2
ID,1068.775,1992,2
IL,11660.121000000001,1992,2
IN,5660.749,1992,2
KS,2531.453,1992,2
KY,3764.405,1992,2
LA,4279.998,1992,2
MA,6006.313,1992,2
MD,4913.0470000000005,1992,2
ME,1238.395,1992,2
MI,9490.609,1992,2
MN,4481.081,1992,2
MO,5204.811,1992,2
MS,2615.784,1992,2
MT,824.198,1992,2
NC,6846.485,1992,2
ND,636.788,1992,2
NE,1605.839,1992,2
NH,1115.15,1992,2
NJ,7844.5380000000005,1992,2
NM,1584.136,1992,2
NV,1333.5439999999999,1992,2
NY,18120.766,1992,2
OH,11031.188,1992,2
OK,3211.038,1992,2
OR,2980.304,1992,2
PA,12006.483,1992,2
RI,1002.7139999999999,1992,2
SC,3608.289,1992,2
SD,710.216,1992,2
TN,5024.74,1992,2
TX,17688.288,1992,2
UT,1825.4,1992,2
VA,6396.9890000000005,1992,2
VT,571.336,1992,2
WA,5150.019,1992,2
WI,5015.356,1992,2
WV,1809.329,1992,2
WY,464.48400000000004,1992,2
AK,588.957,1992,3
AL,4152.55,1992,3
AR,2401.78,1992,3
AZ,3879.742,1992,3
CA,30974.99,1992,3
CO,3471.097,1992,3
CT,3285.505,1992,3
DC,586.057,1992,3
DE,692.372,1992,3
FL,13548.107,1992,3
GA,6781.1630000000005,1992,3
HI,1153.616,1992,3
IA,2815.929,1992,3
ID,1069.912,1992,3
IL,11672.53,1992,3
IN,5666.774,1992,3
KS,2534.147,1992,3
KY,3768.4109999999996,1992,3
LA,4284.553,1992,3
MA,6012.705,1992,3
MD,4918.276,1992,3
ME,1239.713,1992,3
MI,9500.71,1992,3
MN,4485.85,1992,3
MO,5210.351,1992,3
MS,2618.5679999999998,1992,3
MT,825.075,1992,3
NC,6853.771,1992,3
ND,637.466,1992,3
NE,1607.5479999999998,1992,3
NH,1116.336,1992,3
NJ,7852.887,1992,3
NM,1585.8220000000001,1992,3
NV,1334.964,1992,3
NY,18140.051,1992,3
OH,11042.928999999998,1992,3
OK,3214.455,1992,3
OR,2983.4759999999997,1992,3
PA,12019.261,1992,3
RI,1003.7810000000001,1992,3
SC,3612.1290000000004,1992,3
SD,710.972,1992,3
TN,5030.087,1992,3
TX,17707.113,1992,3
UT,1827.3429999999998,1992,3
VA,6403.797,1992,3
VT,571.944,1992,3
WA,5155.5,1992,3
WI,5020.694,1992,3
WV,1811.255,1992,3
WY,464.978,1992,3
AK,589.627,1992,4
AL,4157.274,1992,4
AR,2404.512,1992,4
AZ,3884.155,1992,4
CA,31010.221,1992,4
CO,3475.045,1992,4
CT,3289.242,1992,4
DC,586.724,1992,4
DE,693.16,1992,4
FL,13563.517,1992,4
GA,6788.876,1992,4
HI,1154.928,1992,4
IA,2819.132,1992,4
ID,1071.129,1992,4
IL,11685.806999999999,1992,4
IN,5673.219,1992,4
KS,2537.03,1992,4
KY,3772.697,1992,4
LA,4289.4259999999995,1992,4
MA,6019.544,1992,4
MD,4923.87,1992,4
ME,1241.123,1992,4
MI,9511.516,1992,4
MN,4490.9529999999995,1992,4
MO,5216.277,1992,4
MS,2621.547,1992,4
MT,826.013,1992,4
NC,6861.566,1992,4
ND,638.191,1992,4
NE,1609.376,1992,4
NH,1117.606,1992,4
NJ,7861.818,1992,4
NM,1587.626,1992,4
NV,1336.4820000000002,1992,4
NY,18160.683,1992,4
OH,11055.489,1992,4
OK,3218.111,1992,4
OR,2986.87,1992,4
PA,12032.931999999999,1992,4
RI,1004.923,1992,4
SC,3616.237,1992,4
SD,711.7810000000001,1992,4
TN,5035.808,1992,4
TX,17727.253,1992,4
UT,1829.421,1992,4
VA,6411.08,1992,4
VT,572.595,1992,4
WA,5161.3640000000005,1992,4
