Year,Month,State,Cus_RES,Cus_COM,Cus_IND,Cus_OTH,Cus_ALL
2015,7,OH,4887610,621455,19141,2,5528208
2015,7,OK,1725152,279013,18916,0,2023081
2015,7,OR,1687621,229504,26609,2,1943736
2015,7,PA,5303498,691159,23742,6,6018405
2015,7,RI,438963,58669,1827,1,499460
2015,7,SC,2190166,358518,4359,0,2553043
2015,7,SD,388537,70202,3781,0,462520
2015,7,TN,2791293,477445,1241,0,3269979
2015,7,TX,10343501,1435907,108834,3,11888245
2015,7,UT,1022631,121599,9803,1,1154034
2015,7,VA,3331691,449544,3735,1,3784971
2015,7,VT,312614,53736,231,0,366581
2015,7,WA,2949476,366721,29181,7,3345385
2015,7,WI,2653152,348162,5576,1,3006891
2015,7,WV,859534,141784,11944,0,1013262
2015,7,WY,268362,57686,10601,0,336649
2015,8,AK,283396,50753,1320,0,335469
2015,8,AL,2186331,363435,7319,0,2557085
2015,8,AR,1359595,188322,41225,2,1589144
2015,8,AZ,2679208,315188,7841,1,3002238
2015,8,CA,13161036,1658489,144658,13,14964196
2015,8,CO,2227944,366552,16693,1,2611190
2015,8,CT,1466706,151019,4396,3,1622124
2015,8,DC,247944,25835,1,1,273781
2015,8,DE,415485,53021,859,0,469365
2015,8,FL,8981030,1189717,19787,2,10190536
2015,8,GA,4198496,562941,21160,1,4782598
2015,8,HI,428623,60568,727,0,489918
2015,8,IA,1357823,226845,7706,0,1592374
2015,8,ID,701617,106459,27776,0,835852
2015,8,IL,5172210,603557,5998,3,5781768
2015,8,IN,2799139,350917,18210,1,3168267
2015,8,KS,1234435,229280,24678,0,1488393
2015,8,KY,1948842,300181,7316,0,2256339
2015,8,LA,2049232,300230,19844,1,2369307
2015,8,MA,2793580,404739,14213,3,3212535
2015,8,MD,2259975,249760,8821,5,2518561
2015,8,ME,704286,97885,3033,0,805204
2015,8,MI,4280375,532780,6062,1,4819218
2015,8,MN,2354707,284934,9770,1,2649412
2015,8,MO,2736346,374324,10199,1,3120870
2015,8,MS,1273139,232260,11328,0,1516727
2015,8,MT,491994,104374,11760,0,608128
2015,8,NC,4339723,671409,10340,1,5021473
2015,8,ND,372921,71440,8404,0,452765
2015,8,NE,827471,150730,61350,0,1039551
2015,8,NH,608022,105131,3243,0,716396
2015,8,NJ,3494975,512483,12071,6,4019535
2015,8,NM,871631,142154,9434,0,1023219
2015,8,NV,1129478,160403,3848,1,1293730
2015,8,NY,7080019,1058309,7640,7,8145975
2015,8,OH,4886053,621671,19153,2,5526879
2015,8,OK,1726230,278575,18785,0,2023590
2015,8,OR,1688201,229277,26664,2,1944144
2015,8,PA,5303019,690820,23714,6,6017559
2015,8,RI,438935,58705,1857,1,499498
2015,8,SC,2191612,358901,4362,0,2554875
2015,8,SD,389095,70208,3794,0,463097
2015,8,TN,2794488,477730,1236,0,3273454
2015,8,TX,10369597,1435671,108766,3,11914037
2015,8,UT,1025669,121704,9791,1,1157165
2015,8,VA,3335103,450216,3739,1,3789059
2015,8,VT,312761,53812,229,0,366802
2015,8,WA,2938905,362842,29699,6,3331452
2015,8,WI,2651371,347807,5603,1,3004782
2015,8,WV,859526,141752,11973,0,1013251
2015,8,WY,268411,57596,10638,0,336645
2015,9,AK,283818,50894,1330,0,336042
2015,9,AL,2187050,364275,7306,0,2558631
2015,9,AR,1359300,188693,40791,2,1588786
2015,9,AZ,2686017,315247,7834,1,3009099
2015,9,CA,13389882,1685603,148797,13,15224295
2015,9,CO,2230066,366644,16713,1,2613424
2015,9,CT,1469103,150870,4382,3,1624358
2015,9,DC,249807,25883,1,1,275692
2015,9,DE,415833,53092,861,0,469786
2015,9,FL,8990597,1188452,19762,2,10198813
2015,9,GA,4199695,563766,21004,1,4784466
2015,9,HI,428896,60620,743,0,490259
2015,9,IA,1358910,228724,7729,0,1595363
2015,9,ID,703289,106641,27776,0,837706
2015,9,IL,5177151,603362,6024,3,5786540
2015,9,IN,2807039,350956,18205,1,3176201
2015,9,KS,1232598,229477,24483,0,1486558
2015,9,KY,1949015,300189,7307,0,2256511
2015,9,LA,2048683,299773,19878,1,2368335
2015,9,MA,2796546,405444,14204,3,3216197
2015,9,MD,2260720,249665,9088,5,2519478
2015,9,ME,706642,98106,3035,0,807783
2015,9,MI,4284641,533853,6074,1,4824569
2015,9,MN,2359444,286138,9808,1,2655391
2015,9,MO,2736786,374615,10186,1,3121588
2015,9,MS,1273286,232261,10882,0,1516429
2015,9,MT,492883,104618,11485,0,608986
2015,9,NC,4344017,672243,10302,1,5026563
2015,9,ND,373841,71620,8873,0,454334
2015,9,NE,828923,150975,61532,0,1041430
2015,9,NH,608824,106695,3269,0,718788
2015,9,NJ,3497591,514478,12205,6,4024280
2015,9,NM,872098,142284,9448,0,1023830
2015,9,NV,1130375,161663,3883,1,1295922
2015,9,NY,7082017,1054728,7533,7,8144285
2015,9,OH,4889203,621945,19088,2,5530238
2015,9,OK,1727201,278837,18696,0,2024734
2015,9,OR,1691492,230077,26707,2,1948278
2015,9,PA,5302838,690883,23584,6,6017311
2015,9,RI,440176,58935,1846,1,500958
2015,9,SC,2192785,359464,4285,0,2556534
2015,9,SD,389522,70305,3827,0,463654
2015,9,TN,2791360,478615,1251,0,3271226
2015,9,TX,10351037,1434288,108020,3,11893348
2015,9,UT,1026230,122003,9793,1,1158027
2015,9,VA,3336570,450573,3726,1,3790870
2015,9,VT,313079,53963,229,0,367271
2015,9,WA,2956051,369200,29481,6,3354738
2015,9,WI,2652471,348398,5620,1,3006490
2015,9,WV,859890,141877,11880,0,1013647
2015,9,WY,268743,57832,10669,0,337244
2015,10,AK,284050,50912,1332,0,336294
2015,10,AL,2187188,364402,7267,0,2558857
2015,10,AR,1359372,188885,38355,2,1586614
2015,10,AZ,2694109,315479,7793,1,3017382
2015,10,CA,13614795,1713815,152564,13,15481187
2015,10,CO,2233831,366675,16344,1,2616851
2015,10,CT,1470588,150914,4398,3,1625903
2015,10,DC,251442,25776,1,1,277220
2015,10,DE,415666,53021,859,0,469546
2015,10,FL,8937299,1185140,19674,2,10142115
2015,10,GA,4202964,564137,20618,1,4787720
2015,10,HI,428702,60577,769,0,490048
2015,10,IA,1357958,231806,7762,0,1597526
2015,10,ID,704366,106616,27799,0,838781
2015,10,IL,5188432,604168,6007,3,5798610
2015,10,IN,2807711,351024,18260,1,3176996
2015,10,KS,1230445,229835,24096,0,1484376
2015,10,KY,1950339,299881,7529,0,2257749
2015,10,LA,2048992,299309,19704,1,2368006
2015,10,MA,2793500,405435,14105,3,3213043
2015,10,MD,2264171,249620,8738,5,2522534
2015,10,ME,703478,98080,3028,0,804586
2015,10,MI,4289493,534012,6078,1,4829584
2015,10,MN,2363043,286204,9845,1,2659093
2015,10,MO,2734048,374186,10178,1,3118413
2015,10,MS,1272943,232492,10039,0,1515474
2015,10,MT,493599,104652,10784,0,609035
2015,10,NC,4347967,672050,10259,1,5030277
2015,10,ND,375017,71680,8913,0,455610
2015,10,NE,828960,150780,61517,0,1041257
2015,10,NH,612021,106657,3289,0,721967
2015,10,NJ,3504644,513386,12161,6,4030197
2015,10,NM,873471,142223,9427,0,1025121
2015,10,NV,1128241,160100,3829,1,1292171
2015,10,NY,7085540,1059037,7647,7,8152231
2015,10,OH,4887867,621090,19121,2,5528080
2015,10,OK,1728031,278921,18551,0,2025503
2015,10,OR,1694135,230093,26689,2,1950919
2015,10,PA,5304588,691268,23553,6,6019415
2015,10,RI,439792,58859,1831,1,500483
2015,10,SC,2195250,359632,4201,0,2559083
2015,10,SD,389780,70224,3822,0,463826
2015,10,TN,2788550,477324,1247,0,3267121
2015,10,TX,10387765,1435735,109618,3,11933121
2015,10,UT,1027411,122041,9769,1,1159222
2015,10,VA,3338877,450417,3701,1,3792996
2015,10,VT,312634,53762,229,0,366625
2015,10,WA,2966918,368626,29848,6,3365398
2015,10,WI,2650588,347410,5642,1,3003641
2015,10,WV,857478,141460,11828,0,1010766
2015,10,WY,268955,57696,10675,0,337326
2015,11,AK,283136,50625,1315,0,335076
2015,11,AL,2187238,364185,7259,0,2558682
2015,11,AR,1358226,188765,36287,2,1583280
2015,11,AZ,2704034,315754,7718,1,3027507
2015,11,CA,12930586,1629554,138175,13,14698328
2015,11,CO,2237004,365471,16029,1,2618505
2015,11,CT,1471641,150687,4371,3,1626702
2015,11,DC,251672,25831,1,1,277505
2015,11,DE,416681,52452,860,0,469993
2015,11,FL,9163688,1202045,19800,2,10385535
2015,11,GA,4205210,564187,20478,1,4789876
2015,11,HI,428846,60605,779,0,490230
2015,11,IA,1355163,232258,7660,0,1595081
2015,11,ID,705038,106347,27510,0,838895
2015,11,IL,5194844,603973,5980,3,5804800
2015,11,IN,2808903,350916,18219,1,3178039
2015,11,KS,1232457,229769,23965,0,1486191
2015,11,KY,1950701,299926,7552,0,2258179
2015,11,LA,2047037,299075,19722,1,2365835
2015,11,MA,2828963,408119,14112,3,3251197
2015,11,MD,2267375,249466,8777,5,2525623
2015,11,ME,660520,92275,2786,0,755581
2015,11,MI,4289047,534371,6015,1,4829434
2015,11,MN,2357405,285623,9663,1,2652692
2015,11,MO,2738761,374233,10238,1,3123233
2015,11,MS,1272740,232480,10924,0,1516144
2015,11,MT,493425,104644,8983,0,607052
2015,11,NC,4350576,671463,10229,1,5032269
2015,11,ND,375444,71763,8927,0,456134
2015,11,NE,828277,149489,60284,0,1038050
2015,11,NH,605971,106425,3270,0,715666
2015,11,NJ,3504756,514085,12114,6,4030961
2015,11,NM,873083,142290,9373,0,1024746
2015,11,NV,1130403,160589,3495,1,1294488
2015,11,NY,7085540,1056076,7516,7,8149139
2015,11,OH,4891799,619930,19044,2,5530775
2015,11,OK,1728627,279015,18513,0,2026155
2015,11,OR,1693083,229977,24592,2,1947654
2015,11,PA,5307530,691402,23566,6,6022504
2015,11,RI,440169,61202,1907,1,503279
2015,11,SC,2195552,359671,4208,0,2559431
2015,11,SD,389548,70061,3754,0,463363
2015,11,TN,2788121,477841,1254,0,3267216
2015,11,TX,10303085,1421366,108503,3,11832957
2015,11,UT,1029529,122415,9668,1,1161613
2015,11,VA,3341680,450733,3692,1,3796106
2015,11,VT,312217,53965,233,0,366415
2015,11,WA,2933914,365337,28516,6,3327773
2015,11,WI,2642357,346994,5463,1,2994815
2015,11,WV,862104,142236,11843,0,1016183
2015,11,WY,268760,57643,10505,0,336908
2015,12,AK,283337,50732,1311,0,335380
2015,12,AL,2190067,364777,7241,0,2562085
2015,12,AR,1358585,189090,35616,2,1583293
2015,12,AZ,2715611,315935,7703,1,3039250
2015,12,CA,13847513,1744757,154589,13,15746872
2015,12,CO,2240886,365637,15835,1,2622359
2015,12,CT,1471640,150705,4374,3,1626722
2015,12,DC,256316,25902,1,1,282220
2015,12,DE,417068,52883,859,0,470810
2015,12,FL,9081436,1195098,19786,2,10296322
2015,12,GA,4210801,564512,20426,1,4795740
2015,12,HI,429093,60768,782,0,490643
2015,12,IA,1359738,232800,7619,0,1600157
2015,12,ID,706617,107215,27542,0,841374
2015,12,IL,5195262,604315,5995,3,5805575
2015,12,IN,2820061,351304,18174,1,3189540
2015,12,KS,1233738,229934,23897,0,1487569
2015,12,KY,1953101,300221,7536,0,2260858
2015,12,LA,2049993,299480,19562,1,2369036
2015,12,MA,2802288,406655,14036,3,3222982
2015,12,MD,2277726,250794,8822,5,2537347
2015,12,ME,709502,98654,3066,0,811222
2015,12,MI,4299607,535029,5996,1,4840633
2015,12,MN,2364817,286179,9598,1,2660595
2015,12,MO,2743904,374619,10168,1,3128692
2015,12,MS,1273665,232878,10876,0,1517419
2015,12,MT,494880,105062,8273,0,608215
2015,12,NC,4356942,671960,10215,1,5039118
2015,12,ND,376820,72199,7896,0,456915
2015,12,NE,830808,149717,60014,0,1040539
2015,12,NH,612176,106816,3266,0,722258
2015,12,NJ,3500533,513714,12043,7,4026297
2015,12,NM,874798,142324,9343,0,1026465
2015,12,NV,1133202,160361,3393,1,1296957
2015,12,NY,7093898,1060768,7641,7,8162314
2015,12,OH,4902664,621380,19066,2,5543112
2015,12,OK,1731059,279169,18495,0,2028723
2015,12,OR,1697439,230131,23904,2,1951476
2015,12,PA,5315499,692584,23503,6,6031592
2015,12,RI,441203,58989,1839,1,502032
2015,12,SC,2197862,360129,4199,0,2562190
2015,12,SD,390769,70048,3733,0,464550
2015,12,TN,2791587,478155,1238,0,3270980
2015,12,TX,10369964,1433646,108176,3,11911789
2015,12,UT,1031688,122622,9663,1,1163974
2015,12,VA,3347319,451177,3699,1,3802196
2015,12,VT,312198,54047,234,0,366479
2015,12,WA,2967556,368010,28885,5,3364456
2015,12,WI,2660237,349314,5459,1,3015011
2015,12,WV,861484,142089,11797,0,1015370
2015,12,WY,269298,57538,10582,0,337418
2016,1,AK,282685,50706,1333,0,334724
2016,1,AL,2188996,364904,7215,0,2561115
2016,1,AR,1361159,188776,35461,2,1585398
2016,1,AZ,2735701,316567,7902,2,3060172
2016,1,CA,13362710,1660512,142955,13,15166190
2016,1,CO,2247337,364171,15669,1,2627178
2016,1,CT,1474939,150151,4337,3,1629430
2016,1,DC,256960,25911,1,1,282873
2016,1,DE,417327,52781,875,0,470983
2016,1,FL,9032116,1185162,20686,2,10237966
2016,1,GA,4211329,563729,21285,1,4796344
2016,1,HI,429716,60569,793,0,491078
2016,1,IA,1355216,232199,7746,0,1595161
2016,1,ID,708724,106753,27495,0,842972
2016,1,IL,5222482,606658,6059,3,5835202
2016,1,IN,2814773,348971,18007,1,3181752
2016,1,KS,1245521,232158,23396,0,1501075
2016,1,KY,1951501,300772,7500,0,2259773
2016,1,LA,2047071,287799,19008,1,2353879
2016,1,MA,2715618,399522,13759,2,3128901
2016,1,MD,2279268,250251,8809,5,2538333
2016,1,ME,707879,98706,3043,0,809628
2016,1,MI,4298386,535382,6120,1,4839889
2016,1,MN,2362343,289403,8962,1,2660709
2016,1,MO,2743237,375252,10186,1,3128676
2016,1,MS,1270958,231156,11055,0,1513169
2016,1,MT,494106,105256,8276,0,607638
2016,1,NC,4395598,667218,10063,1,5072880
2016,1,ND,375037,72597,8488,0,456122
2016,1,NE,827415,148346,61195,0,1036956
2016,1,NH,604951,105395,3220,0,713566
2016,1,NJ,3497491,514122,12159,7,4023779
2016,1,NM,877585,140988,9223,0,1027796
2016,1,NV,1138729,160505,3380,1,1302615
2016,1,NY,7095989,1061393,7596,6,8164984
2016,1,OH,4896288,620183,19148,2,5535621
2016,1,OK,1728044,276361,18927,0,2023332
2016,1,OR,1695900,230062,23642,2,1949606
2016,1,PA,5323720,694188,23537,6,6041451
2016,1,RI,439774,59127,1853,1,500755
2016,1,SC,2191913,367009,4037,0,2562959
2016,1,SD,389072,70028,3820,0,462920
2016,1,TN,2791017,477374,1219,0,3269610
2016,1,TX,10415500,1436454,109983,3,11961940
2016,1,UT,1035485,123164,9490,1,1168140
2016,1,VA,3349631,429511,3693,1,3782836
2016,1,VT,311130,54492,233,0,365855
2016,1,WA,2940929,360806,28541,6,3330282
2016,1,WI,2657072,349176,5509,1,3011758
2016,1,WV,862144,141959,11781,0,1015884
2016,1,WY,268771,57171,10617,0,336559
2016,2,AK,282917,50655,1337,0,334909
2016,2,AL,2193099,365674,7229,0,2566002
2016,2,AR,1364311,189086,35305,2,1588704
2016,2,AZ,2726762,316861,7940,2,3051565
2016,2,CA,12984293,1654864,142914,16,14782087
2016,2,CO,2250972,362505,15649,1,2629127
2016,2,CT,1485151,152197,4417,3,1641768
2016,2,DC,257547,25915,1,1,283464
2016,2,DE,417864,53100,878,0,471842
2016,2,FL,9012022,1189292,20882,2,10222198
2016,2,GA,4219008,564946,21422,1,4805377
2016,2,HI,430135,60615,798,0,491548
2016,2,IA,1352917,236309,7630,0,1596856
2016,2,ID,709745,106896,27500,0,844141
2016,2,IL,5227440,606592,6065,3,5840100
2016,2,IN,2816477,349672,18023,1,3184173
2016,2,KS,1247660,232423,23515,0,1503598
2016,2,KY,1954139,300957,7459,0,2262555
2016,2,LA,2050469,288238,19078,1,2357786
2016,2,MA,2741040,401197,13745,2,3155984
2016,2,MD,2282975,250235,8796,5,2542011
2016,2,ME,683018,95632,2949,0,781599
2016,2,MI,4301813,535411,6122,1,4843347
2016,2,MN,2367539,289035,8988,1,2665563
2016,2,MO,2748236,375979,10238,1,3134454
2016,2,MS,1273397,231775,11117,0,1516289
2016,2,MT,494851,105269,8293,0,608413
2016,2,NC,4402666,668714,10068,1,5081449
2016,2,ND,375786,72624,8462,0,456872
2016,2,NE,829772,147994,61390,0,1039156
2016,2,NH,609260,106349,3226,0,718835
2016,2,NJ,3492331,511361,11971,7,4015670
2016,2,NM,874995,141007,9234,0,1025236
2016,2,NV,1136573,161134,3525,1,1301233
2016,2,NY,7100105,1064676,7710,6,8172497
2016,2,OH,4907739,622129,19142,2,5549012
2016,2,OK,1730120,276943,19096,0,2026159
2016,2,OR,1699089,230131,23643,2,1952865
2016,2,PA,5329734,692185,23519,6,6045444
2016,2,RI,440763,58971,1834,1,501569
2016,2,SC,2195887,367687,4054,0,2567628
2016,2,SD,389744,69908,3821,0,463473
2016,2,TN,2800588,477821,1227,0,3279636
2016,2,TX,10487116,1448218,104771,3,12040108
2016,2,UT,1036195,123284,9489,1,1168969
2016,2,VA,3351775,429751,3712,1,3785239
2016,2,VT,310938,54680,231,0,365849
2016,2,WA,2959631,360114,28888,6,3348639
2016,2,WI,2646184,346478,5504,1,2998167
2016,2,WV,863082,142153,11777,0,1017012
2016,2,WY,268958,57015,10625,0,336598
2016,3,AK,281745,53050,1341,0,336136
2016,3,AL,2195386,365980,7250,0,2568616
2016,3,AR,1366339,189478,30380,2,1586199
2016,3,AZ,2725524,317016,8001,2,3050543
2016,3,CA,13874320,1745352,156114,16,15775802
2016,3,CO,2251452,365065,15839,1,2632357
2016,3,CT,1483922,152060,4422,3,1640407
2016,3,DC,257485,25922,1,3,283411
2016,3,DE,417781,53149,873,0,471803
2016,3,FL,9119278,1195833,20925,2,10336038
2016,3,GA,4224125,565583,21377,1,4811086
2016,3,HI,430350,60735,799,0,491884
2016,3,IA,1358222,235276,7784,0,1601282
2016,3,ID,711226,107112,27562,0,845900
2016,3,IL,5230407,606706,6018,3,5843134
2016,3,IN,2817893,350145,18396,1,3186435
2016,3,KS,1248939,232515,23421,0,1504875
2016,3,KY,1954315,300992,7421,0,2262728
2016,3,LA,2055870,288877,19118,1,2363866
2016,3,MA,2749279,429661,13779,2,3192721
2016,3,MD,2283479,250848,8832,5,2543164
2016,3,ME,710304,99047,3084,0,812435
2016,3,MI,4305913,536652,6343,1,4848909
2016,3,MN,2377765,290991,9070,1,2677827
2016,3,MO,2749012,375727,10191,1,3134931
2016,3,MS,1275546,232072,11146,0,1518764
2016,3,MT,496135,105603,8389,0,610127
2016,3,NC,4406254,669690,10049,1,5085994
2016,3,ND,376560,72839,8481,0,457880
2016,3,NE,833070,149042,61950,0,1044062
2016,3,NH,611157,106442,3257,0,720856
2016,3,NJ,3506379,515890,12039,7,4034315
2016,3,NM,875960,141658,9288,0,1026906
2016,3,NV,1138062,161033,3456,1,1302552
2016,3,NY,7103734,1064371,7613,9,8175727
2016,3,OH,4921832,624791,19260,2,5565885
2016,3,OK,1731660,277209,19094,0,2027963
2016,3,OR,1704131,231125,23793,2,1959051
2016,3,PA,5334197,694991,23510,6,6052704
2016,3,RI,442768,59327,1833,1,503929
2016,3,SC,2200143,368276,4050,0,2572469
2016,3,SD,391035,70311,3849,0,465195
2016,3,TN,2804732,477621,1220,0,3283573
2016,3,TX,10500894,1444498,104216,3,12049611
2016,3,UT,1037275,123433,9529,1,1170238
2016,3,VA,3353391,429955,3705,1,3787052
2016,3,VT,311264,55084,232,0,366580
2016,3,WA,3004846,367895,29690,6,3402437
2016,3,WI,2659634,348922,5565,1,3014122
2016,3,WV,862513,142314,11774,0,1016601
2016,3,WY,269837,57367,10661,0,337865
2016,4,AK,281922,52976,1342,0,336240
2016,4,AL,2195954,366313,7241,0,2569508
2016,4,AR,1365949,189631,29484,2,1585066
2016,4,AZ,2714066,317525,8136,2,3039729
2016,4,CA,13187144,1664692,143631,15,14995482
2016,4,CO,2253405,366126,16601,1,2636133
2016,4,CT,1487768,152364,4422,3,1644557
2016,4,DC,257605,25900,1,3,283509
2016,4,DE,417898,53219,877,0,471994
2016,4,FL,9064379,1189054,20918,2,10274353
2016,4,GA,4228064,566167,21398,1,4815630
2016,4,HI,430253,61128,799,0,492180
2016,4,IA,1354546,235062,7775,0,1597383
2016,4,ID,711226,107196,27895,0,846317
2016,4,IL,5224792,605784,6037,3,5836616
2016,4,IN,2819350,350163,18072,1,3187586
2016,4,KS,1249541,232442,23524,0,1505507
2016,4,KY,1954662,301298,7371,0,2263331
2016,4,LA,2055423,288806,19098,1,2363328
2016,4,MA,2727164,399826,13667,2,3140659
2016,4,MD,2283830,250649,8828,5,2543312
2016,4,ME,684896,95555,2949,0,783400
2016,4,MI,4296051,536541,6330,1,4838923
2016,4,MN,2371263,290246,9097,1,2670607
2016,4,MO,2747838,375889,10180,1,3133908
2016,4,MS,1275820,232050,11126,0,1518996
2016,4,MT,495341,105764,8463,0,609568
2016,4,NC,4410884,670541,10043,1,5091469
2016,4,ND,376624,72902,8665,0,458191
2016,4,NE,830107,149504,62234,0,1041845
2016,4,NH,608549,105592,3219,0,717360
2016,4,NJ,3499528,513836,11929,5,4025298
2016,4,NM,875591,141426,9377,0,1026394
2016,4,NV,1139881,161234,3840,1,1304956
2016,4,NY,7105319,1068449,7765,9,8181542
2016,4,OH,4906912,622079,19101,2,5548094
2016,4,OK,1733669,277325,19043,0,2030037
2016,4,OR,1701192,230933,24061,2,1956188
2016,4,PA,5333481,695167,23449,6,6052103
2016,4,RI,440770,59080,1822,1,501673
2016,4,SC,2202294,368382,4049,0,2574725
2016,4,SD,390631,70497,3886,0,465014
2016,4,TN,2806114,478396,1205,0,3285715
2016,4,TX,10491523,1445430,104120,3,12041076
2016,4,UT,1038058,123783,9561,1,1171403
2016,4,VA,3354414,430256,3706,1,3788377
2016,4,VT,311783,55187,230,0,367200
2016,4,WA,2967370,362622,29330,5,3359327
2016,4,WI,2660632,349372,5570,1,3015575
2016,4,WV,861283,142382,11738,0,1015403
2016,4,WY,269401,57264,10674,0,337339
2016,5,AK,282514,53132,1338,0,336984
2016,5,AL,2198946,366645,7304,0,2572895
2016,5,AR,1367320,189833,32845,2,1590000
2016,5,AZ,2710769,317871,8169,2,3036811
2016,5,CA,13437927,1692977,148368,15,15279287
2016,5,CO,2255669,366723,16608,1,2639001
2016,5,CT,1487045,152258,4419,3,1643725
2016,5,DC,258548,25950,1,3,284502
2016,5,DE,418350,53346,875,0,472571
2016,5,FL,9202986,1205893,21398,2,10430279
2016,5,GA,4233906,567051,22144,1,4823102
2016,5,HI,430475,61041,802,0,492318
2016,5,IA,1356358,235652,7730,0,1599740
2016,5,ID,712253,107444,27960,0,847657
2016,5,IL,5226552,606147,6023,3,5838725
2016,5,IN,2816860,350365,18069,1,3185295
2016,5,KS,1253785,232611,24127,0,1510523
2016,5,KY,1954579,301727,7316,0,2263622
2016,5,LA,2056517,289572,19425,1,2365515
2016,5,MA,2762996,401446,13669,2,3178113
2016,5,MD,2284086,251120,8742,5,2543953
2016,5,ME,711498,99231,3085,0,813814
2016,5,MI,4307406,537234,6174,1,4850815
2016,5,MN,2374875,291244,8971,1,2675091
2016,5,MO,2749439,376497,10177,2,3136115
2016,5,MS,1277544,232414,11567,0,1521525
2016,5,MT,496190,105716,9895,0,611801
2016,5,NC,4414400,671691,10114,1,5096206
2016,5,ND,377408,73598,8654,0,459660
2016,5,NE,832879,149896,61341,0,1044116
2016,5,NH,613076,107115,3252,0,723443
2016,5,NJ,3500693,513209,11960,6,4025868
2016,5,NM,875814,141545,9364,0,1026723
2016,5,NV,1140010,161096,3759,1,1304866
2016,5,NY,7102767,1070712,7632,9,8181120
2016,5,OH,4907196,623458,19105,2,5549761
2016,5,OK,1736347,277649,19242,0,2033238
2016,5,OR,1703486,230954,25528,2,1959970
2016,5,PA,5333487,695782,23397,6,6052672
2016,5,RI,432349,58508,1821,1,492679
2016,5,SC,2205673,369031,4110,0,2578814
2016,5,SD,391638,70623,3851,0,466112
2016,5,TN,2812274,479924,1212,0,3293410
2016,5,TX,10520385,1444900,108243,3,12073531
2016,5,UT,1039753,124090,9592,1,1173436
2016,5,VA,3356547,430468,3730,1,3790746
2016,5,VT,312106,55441,230,0,367777
2016,5,WA,2977186,365675,28826,6,3371693
2016,5,WI,2656645,347205,5538,1,3009389
2016,5,WV,865195,142880,11740,0,1019815
2016,5,WY,269401,57359,10638,0,337398
2016,6,AK,283450,53123,1350,0,337923
2016,6,AL,2201779,367343,7320,0,2576442
2016,6,AR,1369241,190237,38387,2,1597867
2016,6,AZ,2711432,318325,8156,2,3037915
2016,6,CA,13679870,1718839,152940,15,15551664
2016,6,CO,2258014,368150,16646,1,2642811
2016,6,CT,1486253,152338,4376,4,1642971
2016,6,DC,258720,25910,1,3,284634
2016,6,DE,418975,53434,876,0,473285
2016,6,FL,9150397,1199969,21389,2,10371757
2016,6,GA,4239970,567902,22199,1,4830072
2016,6,HI,430927,60670,803,0,492400
2016,6,IA,1357698,235553,7763,0,1601014
2016,6,ID,713365,107490,27995,0,848850
2016,6,IL,5223885,606354,6055,3,5836297
2016,6,IN,2819708,350807,18073,1,3188589
2016,6,KS,1253253,233259,24289,0,1510801
2016,6,KY,1956279,302041,7312,0,2265632
2016,6,LA,2061169,291270,19434,1,2371874
2016,6,MA,2733704,391066,13702,2,3138474
2016,6,MD,2285292,251024,8830,5,2545151
2016,6,ME,710173,99080,3088,0,812341
2016,6,MI,4308408,537879,6182,1,4852470
2016,6,MN,2379562,291199,9035,1,2679797
2016,6,MO,2750915,376916,10179,2,3138012
2016,6,MS,1279512,233109,11833,0,1524454
2016,6,MT,496778,105821,11332,0,613931
2016,6,NC,4421008,672838,10125,1,5103972
2016,6,ND,377628,73697,8680,0,460005
2016,6,NE,834459,149583,61996,0,1046038
2016,6,NH,613378,107610,3251,0,724239
2016,6,NJ,3517332,514699,11936,6,4043973
2016,6,NM,876289,142018,9374,0,1027681
2016,6,NV,1145591,161507,3797,1,1310896
2016,6,NY,7108458,1076172,7740,9,8192379
2016,6,OH,4907689,624324,19140,2,5551155
2016,6,OK,1736612,278090,19218,0,2033920
2016,6,OR,1707841,231013,25648,2,1964504
2016,6,PA,5331259,698393,23373,6,6053031
2016,6,RI,440821,58852,1815,1,501489
2016,6,SC,2210961,369533,4106,0,2584600
2016,6,SD,392213,70978,3878,0,467069
2016,6,TN,2818655,480733,1222,0,3300610
2016,6,TX,10529597,1450167,107920,3,12087687
2016,6,UT,1040338,124330,9646,1,1174315
2016,6,VA,3359959,431033,3728,1,3794721
2016,6,VT,313936,55764,230,0,369930
2016,6,WA,2986536,365040,29329,6,3380911
2016,6,WI,2664007,348771,5583,1,3018362
2016,6,WV,859745,142902,11689,0,1014336
2016,6,WY,269730,57649,10677,0,338056
2016,7,AK,283183,53175,1347,0,337705
2016,7,AL,2198694,366973,7320,0,2572987
2016,7,AR,1369596,190322,41802,2,1601722
2016,7,AZ,2716331,318444,8176,2,3042953
2016,7,CA,13418403,1668812,145989,15,15233219
2016,7,CO,2259701,367737,16703,1,2644142
2016,7,CT,1486411,152238,4396,4,1643049
2016,7,DC,258921,25874,1,3,284799
2016,7,DE,419370,53506,873,0,473749
2016,7,FL,9159412,1197559,21390,2,10378363
2016,7,GA,4243123,568051,22236,1,4833411
2016,7,HI,430905,60816,802,0,492523
2016,7,IA,1357455,235777,7695,0,1600927
2016,7,ID,714180,107669,28010,0,849859
2016,7,IL,5222174,606357,6044,3,5834578
2016,7,IN,2820355,350898,18054,1,3189308
2016,7,KS,1261635,232122,24230,0,1517987
