Year	Month	State	Sale_RES	Sale_COM	Sale_IND	Sale_OTH	Sale_ALL
2014	12	AK	211.21	249.51	114.59	0	575.31
2014	12	AL	2678.25	1726.27	2921.42	0	7325.93
2014	12	AR	1561.19	912.39	1322.73	0.06	3796.37
2014	12	AZ	2242.22	2152.67	1205.56	0	5600.45
2014	12	CA	7274.53	9949.18	4021.81	72.36	21317.89
2014	12	CO	1622.1	1697.33	1230.62	6.02	4556.06
2014	12	CT	1159.46	1056.54	292.97	12.97	2521.93
2014	12	DC	179.03	678.28	23.34	25.63	906.28
2014	12	DE	402.45	306.71	227.31	0	936.47
2014	12	FL	8430.02	7071.52	1292.46	7.26	16801.25
2014	12	GA	4600.48	3564.41	2500.66	14.44	10679.99
2014	12	HI	211.41	255.66	298.8	0	765.88
2014	12	IA	1425.36	1036.89	1624.74	0	4086.99
2014	12	ID	856	525.2	526.69	0	1907.89
2014	12	IL	4046.71	4277.14	3502.09	45.27	11871.21
2014	12	IN	3150.88	1954.1	4016.58	2.05	9123.6
2014	12	KS	1138.42	1209.84	924.35	0	3272.61
2014	12	KY	2510.24	1504.86	2674.61	0	6689.72
2014	12	LA	2285.84	1826.39	2890.48	0.97	7003.68
2014	12	MA	1711.49	2084.52	655.11	31.47	4482.59
2014	12	MD	2448.16	2465.94	320.13	39.74	5273.96
2014	12	ME	444.65	343.64	249.13	0	1037.42
2014	12	MI	3108.77	3008.66	2603.78	0.34	8721.56
2014	12	MN	2184.05	1910.71	2009.79	2.49	6107.04
2014	12	MO	3328.57	2473.87	1391.77	2	7196.21
2014	12	MS	1450.8	1074	1270.02	0	3794.82
2014	12	MT	535	415.65	364.5	0	1315.15
2014	12	NC	5598.49	3658.93	1968.51	0.74	11226.67
2014	12	ND	589.41	508.04	717.88	0	1815.33
2014	12	NE	997.88	791.67	818.49	0	2608.05
2014	12	NH	391.21	384.66	158.02	0	933.89
2014	12	NJ	2237.03	3045.56	613.81	21.46	5917.86
2014	12	NM	574.17	709.84	630.96	0	1914.96
2014	12	NV	799.61	706.78	1102.65	0.61	2609.64
2014	12	NY	4183.07	6304.67	1375.75	232.72	12096.21
2014	12	OH	5012.09	3793.93	4055.45	4.01	12865.47
2014	12	OK	1971.63	1543.45	1461.07	0	4976.15
2014	12	OR	2005.93	1367.1	989.92	2.01	4364.96
2014	12	PA	5044.03	3660.46	3914.66	62.59	12681.74
2014	12	RI	262.22	302	68.33	2.55	635.09
2014	12	SC	2724.03	1578.98	2280.36	0	6583.37
2014	12	SD	490.51	394.21	236.81	0	1121.53
2014	12	TN	3636.16	2580.75	1965.51	0.06	8182.48
2014	12	TX	10200.42	10653.38	8715.71	12.88	29582.4
2014	12	UT	771.23	904.74	826.65	4.96	2507.58
2014	12	VA	4570	3777.41	1427.08	18.3	9792.78
2014	12	VT	202.86	167.38	126.89	0	497.12
2014	12	WA	3718.41	2528.66	2315.95	0.37	8563.39
2014	12	WI	2086.93	1986.39	1917.59	0	5990.9
2014	12	WV	1240.6	634.06	1077.58	0	2952.24
2014	12	WY	295.45	355.33	880.86	0	1531.64
2015	1	AK	218.94	250.6	112.25	0	581.79
2015	1	AL	3250.4	1929.04	2830.21	0	8009.64
2015	1	AR	1894.26	947.95	1239.48	0.04	4081.72
2015	1	AZ	2342.85	2196.46	1176.38	0.53	5716.22
2015	1	CA	7593.51	9125.46	3654.35	63.34	20436.66
2015	1	CO	1676.01	1689.1	1225.06	5.73	4595.9
2015	1	CT	1296.04	1090	271.62	18.83	2676.48
2015	1	DC	374.86	586.57	20.15	34.89	1016.48
2015	1	DE	583.61	368.62	189.51	0	1141.74
2015	1	FL	9063.79	7084.29	1338.51	7.6	17494.19
2015	1	GA	5528.21	3853.47	2629.57	15.76	12027.01
2015	1	HI	215.86	237.92	281.46	0	735.25
2015	1	IA	1564.76	1086.41	1670.35	0	4321.52
2015	1	ID	914.54	538.26	508.34	0	1961.14
2015	1	IL	4408.45	4447.39	3604.82	51.33	12511.99
2015	1	IN	3645.44	2073.29	4039.05	2.2	9759.97
2015	1	KS	1284.54	1252.6	901.18	0	3438.32
2015	1	KY	2902.26	1681.65	2606.26	0	7190.17
2015	1	LA	2813.34	1937.92	2919.97	1.02	7672.25
2015	1	MA	2002.72	2227.57	622.74	35.46	4888.49
2015	1	MD	3312.49	2433.36	293.52	50.5	6089.87
2015	1	ME	479.99	353.08	246.93	0	1080
2015	1	MI	3428.09	3226.67	2459.06	0.38	9114.21
2015	1	MN	2292.7	2035.56	1859.75	2.61	6190.62
2015	1	MO	3636.68	2600.17	1396.58	2.17	7635.6
2015	1	MS	1771.23	1097.92	1287.73	0	4156.87
2015	1	MT	575.08	443.87	369.89	0	1388.84
2015	1	NC	6210.02	3949.82	2069.06	0.85	12229.74
2015	1	ND	614.78	619.74	582.75	0	1817.27
2015	1	NE	1061.03	783.98	819.6	0	2664.62
2015	1	NH	459.5	380.17	154.15	0	993.82
2015	1	NJ	2731.74	3261.75	617.2	27.38	6638.07
2015	1	NM	647.2	693.4	604.35	0	1944.94
2015	1	NV	987.79	688.64	1125.74	0.71	2802.88
2015	1	NY	4659.8	6378.56	1478.35	246.82	12763.53
2015	1	OH	5607.43	4067.9	4270.7	5.11	13951.13
2015	1	OK	2238.21	1597.11	1479.47	0	5314.78
2015	1	OR	1990.25	1339.06	1025.9	2	4357.2
2015	1	PA	5914.09	3826.45	3867.48	58.81	13666.83
2015	1	RI	299.71	309.64	65.44	2.13	676.92
2015	1	SC	3100.62	1803.86	2320.54	0	7225.02
2015	1	SD	526.04	423.49	229.19	0	1178.72
2015	1	TN	4321.54	2845.14	1928.67	0	9095.35
2015	1	TX	13243.86	10834.89	8481.29	13.76	32573.8
2015	1	UT	788.64	896.82	864.8	4.68	2554.94
2015	1	VA	5228.16	4274.94	1320.02	17.69	10840.81
2015	1	VT	228.2	175.72	123.71	0	527.63
2015	1	WA	3863.5	2551.66	2360.19	0.45	8775.79
2015	1	WI	2179.97	2040.16	1965.27	0.01	6185.42
2015	1	WV	1479.43	727.24	1181.41	0	3388.08
2015	1	WY	312.71	354.35	919.01	0	1586.08
2015	2	AK	194.77	241.1	112.23	0	548.1
2015	2	AL	3096.89	1776.87	2560.76	0	7434.52
2015	2	AR	1703.42	915.16	1236	0.03	3854.61
2015	2	AZ	1703.14	1934.6	1078.63	0.48	4716.84
2015	2	CA	6100.73	8419.06	3640.99	64.45	18225.22
2015	2	CO	1399.94	1522.58	1161.98	5.17	4089.68
2015	2	CT	1334.41	1062.13	268.72	16.65	2681.91
2015	2	DC	149.07	752.7	16.66	37.46	955.88
2015	2	DE	503.24	365.31	181.32	0	1049.88
2015	2	FL	8355.24	6506.38	1266.47	6.94	16135.02
2015	2	GA	5221.37	3571.89	2495.35	14.57	11303.19
2015	2	HI	188.26	239.31	266.37	0	693.94
2015	2	IA	1258.51	999.28	1726.97	0	3984.76
2015	2	ID	671.9	514.17	491.07	0	1677.14
2015	2	IL	4071.21	4102.73	3497.81	60.87	11732.63
2015	2	IN	3356.65	1887.67	3791.86	2.08	9038.26
2015	2	KS	1116.32	1198.48	873.18	0	3187.98
2015	2	KY	2901.55	1619.09	2489.97	0	7010.61
2015	2	LA	2642.31	1865.59	2803.44	0.96	7312.29
2015	2	MA	1960.21	2178.56	626.09	33.6	4798.46
2015	2	MD	3075.89	2501.13	304.04	56.99	5938.06
2015	2	ME	453.24	331.3	230.64	0	1015.18
2015	2	MI	2861.36	3089.52	2598.95	0.41	8550.24
2015	2	MN	1985.39	1843.46	1768.92	2.46	5600.24
2015	2	MO	3499.87	2475.64	1330.63	2.08	7308.23
2015	2	MS	1647.17	1022.18	1201.41	0	3870.75
2015	2	MT	455.32	403.9	365.29	0	1224.51
2015	2	NC	5814.18	3751.04	2261.3	0.8	11827.32
2015	2	ND	570.76	551.62	550.79	0	1673.16
2015	2	NE	861.74	756.25	805.92	0	2423.92
2015	2	NH	438.55	375.35	159.72	0	973.62
2015	2	NJ	2265.84	3160.29	605.19	27.65	6058.97
2015	2	NM	517.38	633.1	551.12	0	1701.6
2015	2	NV	628.8	690.86	980.34	0.6	2300.6
2015	2	NY	4495.94	6326.26	1469.56	277.13	12568.88
2015	2	OH	5410.87	3866.39	4036.2	4.97	13318.44
2015	2	OK	1871.72	1539.29	1392.9	0	4803.92
2015	2	OR	1547.84	1213.72	958.1	1.91	3721.56
2015	2	PA	5870.97	3752.66	3886	40.46	13550.09
2015	2	RI	278.86	301.17	63.89	2.49	646.41
2015	2	SC	2824.26	1680.98	2328.76	0	6834
2015	2	SD	462.71	397.28	223.54	0	1083.52
2015	2	TN	4411.43	2790.73	1803.04	0	9005.2
2015	2	TX	10984.75	9903.84	8076.96	14.82	28980.37
2015	2	UT	595.71	863.17	751.69	5.05	2215.61
2015	2	VA	5063.66	4138.64	1438.91	17.97	10659.19
2015	2	VT	203.65	166.25	113.13	0	483.03
2015	2	WA	3155.03	2366.74	2160.72	0.42	7682.9
2015	2	WI	1916.51	1888.04	1856.18	0.01	5660.74
2015	2	WV	1485.04	696.54	1070.63	0	3252.21
2015	2	WY	254.16	332.47	818.41	0	1405.04
2015	3	AK	184.08	237.44	115.18	0	536.7
2015	3	AL	2480.86	1772.18	2757.46	0	7010.5
2015	3	AR	1791.7	939.6	1239.39	0.04	3970.72
2015	3	AZ	1976.38	2224.68	1146.88	0.53	5348.47
2015	3	CA	6408.49	9471.77	3957.84	66.74	19904.84
2015	3	CO	1396.69	1642.97	1227.01	5.42	4272.09
2015	3	CT	1174.48	1082.64	279.77	17.06	2553.95
2015	3	DC	214.69	666.26	19.82	13.56	914.32
2015	3	DE	521.75	293.39	188.28	0	1003.42
2015	3	FL	9257.25	7303.66	1349.16	7.59	17917.66
2015	3	GA	4301.41	3594.21	2582.38	15.11	10493.11
2015	3	HI	200.4	249.23	289.37	0	739
2015	3	IA	1190.56	978.85	1721.3	0	3890.71
2015	3	ID	650.46	490.13	534.62	0	1675.21
2015	3	IL	3715.64	4121.27	3861.02	43.4	11741.34
2015	3	IN	3008.42	2025.95	4040.54	1.98	9076.89
2015	3	KS	950.3	1165.12	916.39	0	3031.81
2015	3	KY	2417.42	1553.68	2615.39	0	6586.5
2015	3	LA	2541.63	1894.86	2589.77	0.92	7027.18
2015	3	MA	1797.74	2162.86	641.79	34.32	4636.71
2015	3	MD	2550.08	2435.13	288.59	39.2	5313
2015	3	ME	426.15	322.81	202.06	0	951.01
2015	3	MI	2882.17	3127.89	2539.84	0.41	8550.3
2015	3	MN	1874.29	1956	1890.1	2.46	5722.85
2015	3	MO	2922.69	2398.96	1409.13	2.15	6732.93
2015	3	MS	1568.01	1090.82	1293.41	0	3952.24
2015	3	MT	425.15	387.48	336.98	0	1149.61
2015	3	NC	5231.36	3582.51	1949.3	0.8	10763.98
2015	3	ND	480.85	554.72	566.7	0	1602.27
2015	3	NE	813.36	716.53	805.71	0	2335.6
2015	3	NH	432.96	367.16	156.82	0	956.94
2015	3	NJ	2296.99	3167.64	604.78	28.08	6097.5
2015	3	NM	496.54	686.14	591.78	0	1774.46
2015	3	NV	688.19	728.42	1159.6	0.66	2576.87
2015	3	NY	4427.01	6388.22	1413.79	256.79	12485.82
2015	3	OH	4673.67	3845.23	4226.07	4.29	12749.26
2015	3	OK	1771.06	1474.56	1451.79	0	4697.4
2015	3	OR	1542.67	1297.56	1066.77	1.92	3908.91
2015	3	PA	5409.09	3774.14	4163.24	96.92	13443.39
2015	3	RI	263.39	296.93	67.83	2.56	630.71
2015	3	SC	2504.71	1581.76	2286.14	0	6372.62
2015	3	SD	417.46	390.6	216.35	0	1024.42
2015	3	TN	4122.83	2777.74	1906.26	0	8806.82
2015	3	TX	11122.52	10548.75	8667.55	13.57	30352.38
2015	3	UT	688.16	878.62	722.74	4.89	2294.41
2015	3	VA	4480.01	3668.94	1268.3	17.71	9434.95
2015	3	VT	203.72	166.12	113.16	0	483
2015	3	WA	3130.26	2428.52	2360.3	0.39	7919.47
2015	3	WI	1753.74	1937.28	1991.66	0.01	5682.69
2015	3	WV	1126.1	603.77	1094.37	0	2824.24
2015	3	WY	261.59	344.39	824.64	0	1430.62
2015	4	AK	162.13	225.01	110.47	0	497.61
2015	4	AL	1866.6	1768.83	2723.14	0	6358.56
2015	4	AR	1072.93	895.51	1267.81	0.04	3236.29
2015	4	AZ	1960.53	2247.04	1121.58	0.53	5329.68
2015	4	CA	6018.95	9480.84	4436.82	82.94	20019.55
2015	4	CO	1245.47	1563.86	1211.44	5.1	4025.87
2015	4	CT	990.74	1016.67	277.78	18.45	2303.64
2015	4	DC	177.83	614.02	18.6	31.91	842.36
2015	4	DE	272.05	379.32	181.33	0	832.7
2015	4	FL	9047.11	7821.31	1415.07	8.66	18292.15
2015	4	GA	3355.95	3594.79	2602.47	13.28	9566.49
2015	4	HI	198.02	258.75	295.07	0	751.84
2015	4	IA	897.33	898.52	1713.97	0	3509.82
2015	4	ID	568.61	471.11	749.98	0	1789.69
2015	4	IL	2763.49	3712.02	3413.52	40.02	9929.05
2015	4	IN	1938.96	1767.7	3894.68	1.54	7602.88
2015	4	KS	709.08	1120.66	907.8	0	2737.53
2015	4	KY	1601.56	1436.76	2610.94	0	5649.25
2015	4	LA	1863.99	1855.55	2761.48	0.96	6481.99
2015	4	MA	1453.58	2031.27	635.84	28.72	4149.42
2015	4	MD	1746.07	2142.46	318.83	44.44	4251.81
2015	4	ME	390.02	323.56	273.89	0	987.46
2015	4	MI	2265.67	2919.98	2549.06	0.36	7735.07
2015	4	MN	1540.98	1792.18	1831.89	1.72	5166.78
2015	4	MO	1940.63	2253.51	1400.66	1.71	5596.5
2015	4	MS	1100.14	1072.86	1285.13	0	3458.13
2015	4	MT	365.81	391.04	361.9	0	1118.75
2015	4	NC	3233.38	3671.68	2268.95	0.68	9174.69
2015	4	ND	359.47	487.63	576.26	0	1423.37
2015	4	NE	612.32	700.62	819.42	0	2132.37
2015	4	NH	358.94	345.91	158.11	0	862.96
2015	4	NJ	1727.83	2848.64	573.09	23.66	5173.22
2015	4	NM	415.59	679.18	619.96	0	1714.72
2015	4	NV	665.7	722.89	1080.4	0.63	2469.61
2015	4	NY	3689.89	5868.84	1520.35	211.88	11290.97
2015	4	OH	3271.54	3520.34	4127.92	3.66	10923.45
2015	4	OK	1234.24	1607.12	1469.29	0	4310.65
2015	4	OR	1403.14	1263.1	1043.96	1.99	3712.18
2015	4	PA	3901.74	3314.95	3823.32	59.6	11099.61
2015	4	RI	210.03	270.52	61.08	2.06	543.7
2015	4	SC	1624.24	1623.3	2406.61	0	5654.16
2015	4	SD	329.7	368.63	226.92	0	925.26
2015	4	TN	2624.32	2685.8	1940.3	0	7250.42
2015	4	TX	8528.28	10540.04	8870.68	13.97	27952.98
2015	4	UT	579.26	896.29	754.9	4.08	2234.52
2015	4	VA	2596.67	3509.3	1528.95	16.5	7651.42
2015	4	VT	158.09	155.88	113.05	0	427.02
2015	4	WA	2789.58	2349.26	2328.26	0.41	7467.51
2015	4	WI	1495.05	1802.18	1911.83	0.02	5209.08
2015	4	WV	675.05	562.33	1045.93	0	2283.3
2015	4	WY	200.92	318.24	847.92	0	1367.08
2015	5	AK	147.4	214.36	110.46	0	472.21
2015	5	AL	2239.73	1938.26	2831.62	0	7009.61
2015	5	AR	1063.75	936.16	1309.29	0.04	3309.24
2015	5	AZ	2313.43	2408.17	1183.4	0.54	5905.55
2015	5	CA	5923.03	9061.87	4392.04	64.65	19441.59
2015	5	CO	1290.89	1659.88	1215.23	4.91	4170.91
2015	5	CT	803.01	978.6	245.35	13.5	2040.46
2015	5	DC	126.7	725.39	20.32	30.58	902.99
2015	5	DE	280.5	288.98	260.07	0	829.56
2015	5	FL	9899.62	8166.85	1433.59	8.15	19508.21
2015	5	GA	4002.95	3948.94	2739.89	12.69	10704.47
2015	5	HI	195.5	265.21	296.06	0	756.77
2015	5	IA	896.69	947.24	1806.64	0	3650.56
2015	5	ID	511.69	485.36	808.2	0	1805.26
2015	5	IL	3004.84	4064.75	3638.85	37.75	10746.18
2015	5	IN	2158.42	1965.3	4201.04	1.47	8326.23
2015	5	KS	812.53	1219.7	941.57	0	2973.79
2015	5	KY	1754.96	1592.2	2730.2	0	6077.36
2015	5	LA	2089.19	1982.05	2853.29	1.01	6925.54
2015	5	MA	1323.79	1999.36	722.36	27.42	4072.93
2015	5	MD	1922.52	2542.33	342.7	49.02	4856.58
2015	5	ME	315.6	289.48	248.37	0	853.45
2015	5	MI	2379.91	3193.84	2730.03	0.31	8304.1
2015	5	MN	1470.62	1857.79	1732.33	1.83	5062.57
2015	5	MO	2103.23	2443.25	1461.43	1.46	6009.37
2015	5	MS	1189.71	1157.95	1215.29	0	3562.95
2015	5	MT	326.2	381.93	352.54	0	1060.67
2015	5	NC	3786.87	3956.42	2536.07	0.64	10280
2015	5	ND	299.88	474.51	562.86	0	1337.26
2015	5	NE	584.39	728.17	846.65	0	2159.21
2015	5	NH	303.82	337.04	159.51	0	800.37
2015	5	NJ	2107.74	3233.5	646.92	23.98	6012.14
2015	5	NM	430.09	714.64	623.31	0	1768.04
2015	5	NV	809.65	820.74	1188.71	0.62	2819.72
2015	5	NY	3444.01	5899.78	1080.42	221.08	10645.29
2015	5	OH	3535.54	3960.31	4362.31	2.72	11860.88
2015	5	OK	1403.3	1689.21	1506.86	0	4599.37
2015	5	OR	1227.72	1264.27	1118.8	1.96	3612.76
2015	5	PA	3556.38	3472.51	3832.74	65.8	10927.44
2015	5	RI	212.11	290.08	69.18	2.16	573.53
2015	5	SC	2025.95	1855.01	2564.74	0	6445.7
2015	5	SD	292.41	353.55	225.11	0	871.06
2015	5	TN	2515.38	2748.25	2004.5	0	7268.12
2015	5	TX	9523.4	10588.55	9122.38	13.92	29248.24
2015	5	UT	561.29	912.65	809.32	4.35	2287.61
2015	5	VA	3088.78	4160.09	1568.7	15.8	8833.36
2015	5	VT	142.52	161.88	119.51	0	423.91
2015	5	WA	2328.92	2222.91	2124.55	0.4	6676.78
2015	5	WI	1485.58	1856.38	2000.6	0.02	5342.57
2015	5	WV	766.83	675.86	1151.98	0	2594.67
2015	5	WY	181.59	314.14	867.84	0	1363.56
2015	6	AK	136.77	213.42	107.81	0	457.99
2015	6	AL	2984.82	2156.04	2941	0	8081.86
2015	6	AR	1440.28	1065.26	1395.78	0.04	3901.37
2015	6	AZ	3750.01	2761.93	1268.38	0.55	7780.86
2015	6	CA	7182.28	10051.1	4787.08	70.94	22091.4
2015	6	CO	1550.42	1687.66	1293.08	5.19	4536.35
2015	6	CT	942.84	1099.92	317.53	15.02	2375.32
2015	6	DC	240.94	741.86	20.75	25.36	1028.91
2015	6	DE	399.92	383.52	174.35	0	957.8
2015	6	FL	11582.49	8611.42	1475.9	8.14	21677.95
2015	6	GA	5288.41	4279.44	2792.55	14.47	12374.87
2015	6	HI	206.86	264.17	300.89	0	771.92
2015	6	IA	1060.8	996.69	1890.46	0	3947.94
2015	6	ID	648.44	545.47	1130.61	0	2324.52
2015	6	IL	3772.24	4285.42	3648.3	39.57	11745.52
2015	6	IN	2627.86	2096.15	4130.67	1.69	8856.36
2015	6	KS	1350.4	1387.61	991.32	0	3729.33
2015	6	KY	2189.42	1742.21	2653.19	0	6584.83
2015	6	LA	2794.99	2201.07	3006.76	0.92	8003.74
2015	6	MA	1513.63	2183.07	687.29	26.8	4410.78
2015	6	MD	2124.68	2665.86	324.09	40.53	5155.16
2015	6	ME	332.28	333.13	281.79	0	947.19
2015	6	MI	2546.11	3296.53	2719.51	0.34	8562.49
2015	6	MN	1694.29	1972.18	1693.15	1.86	5361.48
2015	6	MO	2938.37	2705.09	1466.68	1.44	7111.58
2015	6	MS	1568.66	1277.57	1349.71	0	4195.94
2015	6	MT	337.12	410.98	403.97	0	1152.06
2015	6	NC	5304.76	4423.02	2483.66	0.74	12212.18
2015	6	ND	296.38	481.08	560.47	0	1337.92
2015	6	NE	735.61	795.72	919.28	0	2450.62
2015	6	NH	333	400.73	174.24	0	907.98
2015	6	NJ	2678.03	3310.87	628.58	25.25	6642.73
2015	6	NM	566.71	806.09	651.93	0	2024.73
2015	6	NV	1461.91	873.02	1265	0.77	3600.7
2015	6	NY	4010.42	6458.81	1938.2	220.48	12627.9
2015	6	OH	4196.41	4094.15	4405.29	2.79	12698.64
2015	6	OK	2184.89	2030.78	1550.62	0	5766.29
2015	6	OR	1362.05	1433.82	1167.76	1.95	3965.57
2015	6	PA	4163.84	3610.58	4050.68	66.32	11891.42
2015	6	RI	238.71	329.91	70.49	2.13	641.24
2015	6	SC	2872.19	2094.97	2608.19	0	7575.34
2015	6	SD	322.54	392.6	232.91	0	948.05
2015	6	TN	3388.36	3100.75	1958.79	0	8447.9
2015	6	TX	12990.16	12081.41	9635.01	14.75	34721.33
2015	6	UT	866.32	1052.68	818.17	4.57	2741.74
2015	6	VA	4004.78	4362.41	1563.43	16.3	9946.92
2015	6	VT	145.68	164.68	121.99	0	432.35
2015	6	WA	2343.53	2498.46	2199.24	0.41	7041.63
2015	6	WI	1571.24	2023.24	2018.36	0.02	5612.85
2015	6	WV	862.3	697.94	1099.2	0	2659.44
2015	6	WY	194.59	337.65	843.64	0	1375.88
2015	7	AK	143.06	220.01	111.06	0	474.13
2015	7	AL	3568.24	2311.88	3022.86	0	8902.98
2015	7	AR	1960.94	1217.21	1481.31	0.04	4659.5
2015	7	AZ	4222.75	2919.61	1375.61	0.57	8518.54
2015	7	CA	9157.53	10907.03	5056.12	70.67	25191.36
2015	7	CO	1803.97	1842.29	1367.07	5.29	5018.62
2015	7	CT	1204.43	1221.22	312.5	17.87	2756.02
2015	7	DC	273.94	799.09	19.16	31.93	1124.12
2015	7	DE	487.37	379.56	232.42	0	1099.36
2015	7	FL	12934.77	8832.36	1476.61	8.55	23252.3
2015	7	GA	6429.17	4674.22	2879.64	14.74	13997.76
2015	7	HI	242.34	288.34	328	0	858.68
2015	7	IA	1433.18	1122.38	1742.16	0	4297.72
2015	7	ID	706.82	564.14	1148.43	0	2419.39
2015	7	IL	4740.49	4677.39	3852.41	43.68	13313.97
2015	7	IN	3177.35	2258.91	4219.73	1.74	9657.73
2015	7	KS	1618.76	1516.72	964.16	0	4099.64
2015	7	KY	2606.87	1877.5	2575.05	0	7059.42
2015	7	LA	3466.21	2407.33	3063.54	1.1	8938.18
2015	7	MA	1898.25	2417.14	689.86	29.06	5034.31
2015	7	MD	2748.31	2837.16	343.37	44.5	5973.34
2015	7	ME	375.67	360	282.55	0	1018.23
2015	7	MI	3344.75	3610.3	2228.44	0.33	9183.83
2015	7	MN	2056.83	2161.77	1878.62	1.92	6099.14
2015	7	MO	3590.55	2986.2	1539.99	1.58	8118.32
2015	7	MS	2027.28	1438.92	1419.62	0	4885.82
2015	7	MT	395.45	428.88	413.61	0	1237.94
2015	7	NC	6341.9	4721.72	2335.53	0.81	13399.97
2015	7	ND	352.38	512.92	599.51	0	1464.81
2015	7	NE	999.98	878.7	1121.27	0	2999.95
2015	7	NH	374.91	398.72	173.21	0	946.84
2015	7	NJ	3495.48	3698.43	660.43	26.23	7880.56
2015	7	NM	698.15	849.69	663.38	0	2211.22
2015	7	NV	1677.11	956.48	1256.45	0.81	3890.84
2015	7	NY	4864.38	7125.73	1563.93	234.44	13788.48
2015	7	OH	4894.48	4395.77	4435.93	2.33	13728.51
2015	7	OK	2722.32	2035.36	1603.66	0	6361.34
2015	7	OR	1570.62	1434.25	1190.47	2.04	4197.39
2015	7	PA	4785.85	3944.24	4303.14	68.7	13101.93
2015	7	RI	319.74	358.5	67.11	1.97	747.32
2015	7	SC	3462.74	2245.68	2545.43	0	8253.85
2015	7	SD	389.23	429.74	254.09	0	1073.06
2015	7	TN	4267.82	3413.84	1996.9	0	9678.57
2015	7	TX	16701.29	13316.79	10140.12	15.68	40173.89
2015	7	UT	1043.86	1075.64	790.79	4.66	2914.94
2015	7	VA	4564.79	4497.54	1547.96	16.48	10626.78
2015	7	VT	177.58	182.69	123.08	0	483.35
2015	7	WA	2567.04	2578.13	2301.04	0.43	7446.65
2015	7	WI	2048.23	2179.16	2101.16	0.02	6328.57
2015	7	WV	907.94	687.85	1111.12	0	2706.92
2015	7	WY	195.23	309.09	837.67	0	1341.99
2015	8	AK	143.85	230.57	116.08	0	490.5
2015	8	AL	3412.67	2307.88	3028.75	0	8749.29
2015	8	AR	2074.52	1253.98	1529.55	0.04	4858.09
2015	8	AZ	4411.63	3066.48	1413.27	0.59	8891.96
2015	8	CA	8880.26	10601.32	5001.47	69.12	24552.18
2015	8	CO	1910.8	1938.22	1397.88	5.4	5252.3
2015	8	CT	1274.39	1220.46	318.58	15.03	2828.46
2015	8	DC	236.04	788.76	17.15	30.55	1072.5
2015	8	DE	468.74	392.57	216.74	0	1078.04
2015	8	FL	12720.2	9128.12	1494.39	8.24	23350.95
2015	8	GA	6214.76	4612.48	2879.65	14.78	13721.68
2015	8	HI	254.69	279.12	362.57	0	896.38
2015	8	IA	1219.93	998.23	2043.97	0	4262.12
2015	8	ID	687.55	572.12	1001.83	0	2261.5
2015	8	IL	4656.09	4675.56	3732.69	41.91	13106.26
2015	8	IN	3121.42	2260.51	4140.96	1.7	9524.59
2015	8	KS	1464.06	1533.02	1034.24	0	4031.32
2015	8	KY	2493.65	1859.08	2541.24	0	6893.97
2015	8	LA	3762.25	2541.98	3175.85	0.85	9480.92
2015	8	MA	2043.27	2431.63	705.22	28.4	5208.53
2015	8	MD	2604.86	2760.43	330.98	47.45	5743.72
2015	8	ME	403.17	375.16	290.07	0	1068.4
2015	8	MI	3234.68	3471.87	2711.98	0.39	9418.92
2015	8	MN	1918.41	2125.4	1869.75	1.88	5915.44
2015	8	MO	3467.28	2892.63	1495.63	1.49	7857.04
2015	8	MS	2156.66	1478.46	1412.62	0	5047.74
2015	8	MT	375.52	434.93	401.24	0	1211.69
2015	8	NC	5648.94	4555.17	2519.53	0.77	12724.41
2015	8	ND	356.28	515.37	620.81	0	1492.46
2015	8	NE	888.12	848.11	1096.61	0	2832.84
2015	8	NH	426.33	422.04	185.06	0	1033.43
2015	8	NJ	3419.09	3675.94	651.07	24.36	7770.47
2015	8	NM	694.89	865.06	692.94	0	2252.9
2015	8	NV	1596.02	1020.79	1363.68	0.84	3981.32
2015	8	NY	5337.16	7287.37	1589.21	223.62	14437.36
2015	8	OH	4896.65	4288.17	4337.39	2.61	13524.83
2015	8	OK	2586.49	2007.15	1571.56	0	6165.19
2015	8	OR	1447.98	1462.58	1210.49	1.99	4123.04
2015	8	PA	4951.19	3988.87	4003.03	63.85	13006.95
2015	8	RI	342.29	356.11	79.41	2.02	779.82
2015	8	SC	3206.84	2142.23	2687.45	0	8036.52
2015	8	SD	389.8	435.99	259.32	0	1085.11
2015	8	TN	4349.78	3427.22	2054.07	0	9831.07
2015	8	TX	17396.11	13519.97	9789.56	16.45	40722.09
2015	8	UT	991.99	1140	838.08	4.66	2974.74
2015	8	VA	4237.68	4475.27	1561.76	15.14	10289.85
2015	8	VT	183.46	186.5	124.68	0	494.65
2015	8	WA	2440.11	2509.33	2315.18	0.46	7265.07
2015	8	WI	1963.16	2113.44	2205.7	0.02	6282.31
2015	8	WV	952.88	706.35	1085.16	0	2744.4
2015	8	WY	200.57	338.93	866.96	0	1406.46
2015	9	AK	147.8	222.61	111.77	0	482.17
2015	9	AL	2730.06	2113.22	2818.27	0	7661.55
2015	9	AR	1664.95	1159.66	1429.61	0.04	4254.26
2015	9	AZ	3529.07	2770.26	1319.35	0.52	7619.2
2015	9	CA	9469.76	11123.15	4883.26	68.48	25544.66
2015	9	CO	1586.8	1819.73	1361.09	5.47	4773.1
2015	9	CT	1180.18	1199.74	304.77	18.24	2702.93
2015	9	DC	224.99	712.86	17.7	24.81	980.35
2015	9	DE	398.55	373.14	186.75	0	958.44
