Year,Month,State,RES,COM,IND,TRA,OTH,ALL
2008,11,NH,591996,102862,3623,0,0,698481
2008,11,NJ,3422246,469437,13374,6,0,3905063
2008,11,NM,843171,133577,6549,0,0,983297
2008,11,NV,1054472,154120,3434,17,0,1212043
2008,11,NY,6905429,1032026,8689,23,0,7946167
2008,11,OH,4886028,612909,21136,2,0,5520075
2008,11,OK,1636605,265668,17652,0,0,1919925
2008,11,OR,1616644,235638,19813,46,0,1872141
2008,11,PA,5232103,678454,27503,14,0,5938074
2008,11,RI,434314,56812,2068,0,0,493194
2008,11,SC,2072279,342908,4663,0,0,2419850
2008,11,SD,364857,65014,2791,0,0,432662
2008,11,TN,2687654,460691,2097,1,0,3150443
2008,11,TX,9540048,1401174,157365,42,0,11098629
2008,11,UT,926675,116087,9362,8,0,1052132
2008,11,VA,3179582,406068,5301,1,0,3590952
2008,11,VT,306374,49564,313,0,0,356251
2008,11,WA,2767316,349141,22723,4,0,3139184
2008,11,WI,2569271,333669,4164,0,0,2907104
2008,11,WV,864895,136448,12088,1,0,1013432
2008,11,WY,253300,59736,8649,0,0,321685
2008,12,AK,268318,47104,1206,0,0,316628
2008,12,AL,2121653,366447,9257,0,0,2497357
2008,12,AR,1310559,176650,30217,2,0,1517428
2008,12,AZ,2543789,301187,7233,0,0,2852209
2008,12,CA,13317082,1862815,76209,507,0,15256613
2008,12,CO,2181829,359048,13001,1,0,2553879
2008,12,CT,1445656,155868,4940,5,0,1606469
2008,12,DC,220113,26709,1,1,0,246824
2008,12,DE,392931,49115,621,0,0,442667
2008,12,FL,8471221,1129846,20627,25,0,9621719
2008,12,GA,4042978,544584,15664,1,0,4603227
2008,12,HI,410024,61369,661,0,0,472054
2008,12,IA,1327797,212252,5747,0,0,1545796
2008,12,ID,657862,100021,25726,0,0,783609
2008,12,IL,5076820,575493,5941,4,0,5658258
2008,12,IN,2739412,340893,18017,1,0,3098323
2008,12,KS,1258929,237717,19322,0,0,1515968
2008,12,KY,1920112,296156,6279,0,0,2222547
2008,12,LA,1924793,266289,19414,23,0,2210519
2008,12,MA,2649804,382459,13940,1,0,3046204
2008,12,MD,2183400,241995,8769,5,0,2434169
2008,12,ME,695231,87559,2843,0,0,785633
2008,12,MI,4359779,530246,12644,1,0,4902670
2008,12,MN,2283767,271812,8240,1,0,2563820
2008,12,MO,2684871,368941,9298,1,0,3063111
2008,12,MS,1240094,224874,7061,0,0,1472029
2008,12,MT,460796,100924,3231,0,0,564951
2008,12,NC,4166723,655313,11442,1,0,4833479
2008,12,ND,320871,57029,2085,0,0,379985
2008,12,NE,797614,153592,28869,0,0,980075
2008,12,NH,591617,103272,3699,0,0,698588
2008,12,NJ,3411039,468648,13245,6,0,3892938
2008,12,NM,845361,133616,6545,0,0,985522
2008,12,NV,1054926,154188,3370,17,0,1212501
2008,12,NY,6914618,1036656,8743,25,0,7960042
2008,12,OH,4892249,612868,21082,2,0,5526201
2008,12,OK,1638928,265805,17645,0,0,1922378
2008,12,OR,1619664,234367,18969,47,0,1873047
2008,12,PA,5244285,679219,27488,14,0,5951006
2008,12,RI,420401,55216,1917,0,0,477534
2008,12,SC,2077155,343562,4654,0,0,2425371
2008,12,SD,364478,64461,2869,0,0,431808
2008,12,TN,2685507,459923,2064,1,0,3147495
2008,12,TX,9544058,1449749,152276,42,0,11146125
2008,12,UT,928302,116247,9340,8,0,1053897
2008,12,VA,3182005,406276,5283,1,0,3593565
2008,12,VT,305880,49536,313,0,0,355729
2008,12,WA,2798307,350844,23193,4,0,3172348
2008,12,WI,2589520,336658,4180,0,0,2930358
2008,12,WV,866388,136580,12122,1,0,1015091
2008,12,WY,255568,60403,8656,0,0,324627
2009,1,AK,268044,47247,1215,0,0,316506
2009,1,AL,2121401,359702,9097,0,0,2490200
2009,1,AR,1310707,177179,28745,2,0,1516633
2009,1,AZ,2552435,299001,7180,0,0,2858616
2009,1,CA,12694042,1775875,76178,486,0,14546581
2009,1,CO,2107032,347912,14736,1,0,2469681
2009,1,CT,1444983,152039,4961,2,0,1601985
2009,1,DC,220802,26738,1,1,0,247542
2009,1,DE,394053,48813,1247,0,0,444113
2009,1,FL,8466798,1126872,21749,25,0,9615444
2009,1,GA,4052849,546513,15195,1,0,4614558
2009,1,HI,412551,61446,687,0,0,474684
2009,1,IA,1323167,215621,6072,0,0,1544860
2009,1,ID,658681,100113,25720,0,0,784514
2009,1,IL,5093032,576207,5949,4,0,5675192
2009,1,IN,2739563,340937,18289,1,0,3098790
2009,1,KS,1203902,219250,22291,0,0,1445443
2009,1,KY,1919341,295027,6881,0,0,2221249
2009,1,LA,1933195,268077,18829,23,0,2220124
2009,1,MA,2643927,373532,16234,1,0,3033694
2009,1,MD,2186502,241774,8964,5,0,2437245
2009,1,ME,695852,87592,2854,0,0,786298
2009,1,MI,4270329,520357,12766,1,0,4803453
2009,1,MN,2286202,272034,8476,1,0,2566713
2009,1,MO,2686568,366798,8966,1,0,3062333
2009,1,MS,1237682,223559,6734,0,0,1467975
2009,1,MT,465811,101587,3276,0,0,570674
2009,1,NC,4163536,654678,11345,1,0,4829560
2009,1,ND,321401,57068,2234,0,0,380703
2009,1,NE,797440,153789,28875,0,0,980104
2009,1,NH,584443,91937,3198,0,0,679578
2009,1,NJ,3415139,469894,13184,7,0,3898224
2009,1,NM,842397,134802,6624,0,0,983823
2009,1,NV,1058952,154441,3392,17,0,1216802
2009,1,NY,6912297,1024220,8628,25,0,7945170
2009,1,OH,4887840,614076,21183,2,0,5523101
2009,1,OK,1637193,265985,17692,0,0,1920870
2009,1,OR,1620155,235479,18968,47,0,1874649
2009,1,PA,5234725,678476,27428,14,0,5940643
2009,1,RI,433343,56318,2033,0,0,491694
2009,1,SC,2074960,344484,4524,0,0,2423968
2009,1,SD,366143,65995,2724,0,0,434862
2009,1,TN,2686613,456563,2041,1,0,3145218
2009,1,TX,9502884,1399311,148164,2,0,11050361
2009,1,UT,930286,117098,9416,8,0,1056808
2009,1,VA,3184970,407341,5248,1,0,3597560
2009,1,VT,305632,50106,223,0,0,355961
2009,1,WA,2797663,351145,25784,4,0,3174596
2009,1,WI,2594897,338007,4061,0,0,2936965
2009,1,WV,866279,136358,12131,1,0,1014769
2009,1,WY,253617,58868,8634,0,0,321119
2009,2,AK,267884,47147,1213,0,0,316244
2009,2,AL,2125523,356975,9098,0,0,2491596
2009,2,AR,1308672,176915,27997,2,0,1513586
2009,2,AZ,2555481,299240,7183,0,0,2861904
2009,2,CA,12454591,1740009,76072,493,0,14271165
2009,2,CO,2107411,348295,14741,1,0,2470448
2009,2,CT,1442227,150014,4831,2,0,1597074
2009,2,DC,220975,26268,1,1,0,247245
2009,2,DE,393528,48804,1246,0,0,443578
2009,2,FL,8518667,1127351,21356,25,0,9667399
2009,2,GA,4058403,546417,15173,1,0,4619994
2009,2,HI,411974,61039,683,0,0,473696
2009,2,IA,1323149,215167,6056,0,0,1544372
2009,2,ID,658792,100052,25705,0,0,784549
2009,2,IL,5114680,576824,5978,4,0,5697486
2009,2,IN,2739671,339413,18210,1,0,3097295
2009,2,KS,1208502,219494,22294,0,0,1450290
2009,2,KY,1920412,295001,6891,0,0,2222304
2009,2,LA,1933820,267241,18403,24,0,2219488
2009,2,MA,2666102,374675,16119,1,0,3056897
2009,2,MD,2186545,241924,8859,5,0,2437333
2009,2,ME,696003,87561,2848,0,0,786412
2009,2,MI,4262799,523087,12852,1,0,4798739
2009,2,MN,2286891,272013,8468,1,0,2567373
2009,2,MO,2689557,367482,9049,1,0,3066089
2009,2,MS,1237795,223144,6749,0,0,1467688
2009,2,MT,465979,100079,3270,0,0,569328
2009,2,NC,4166207,654811,11326,1,0,4832345
2009,2,ND,321535,57003,2243,0,0,380781
2009,2,NE,797818,153240,28878,0,0,979936
2009,2,NH,587118,91501,3205,0,0,681824
2009,2,NJ,3416743,470740,13286,8,0,3900777
2009,2,NM,840177,135593,6676,0,0,982446
2009,2,NV,1056863,152134,3380,17,0,1212394
2009,2,NY,6911839,1027583,8681,25,0,7948128
2009,2,OH,4897425,613260,21186,2,0,5531873
2009,2,OK,1638760,266209,17746,0,0,1922715
2009,2,OR,1621750,235487,18896,49,0,1876182
2009,2,PA,5238806,678580,27372,14,0,5944772
2009,2,RI,434314,56763,2048,0,0,493125
2009,2,SC,2076889,343991,4509,0,0,2425389
2009,2,SD,363937,64720,2716,0,0,431373
2009,2,TN,2694301,455238,2039,1,0,3151579
2009,2,TX,9459591,1416988,136124,2,0,11012705
2009,2,UT,930343,117237,9408,8,0,1056996
2009,2,VA,3186811,407567,5226,1,0,3599605
2009,2,VT,305695,49728,222,0,0,355645
2009,2,WA,2800741,346438,25728,4,0,3172911
2009,2,WI,2581197,335095,4051,0,0,2920343
2009,2,WV,867001,136408,12217,1,0,1015627
2009,2,WY,254319,59032,8633,0,0,321984
2009,3,AK,268629,47195,1543,0,0,317367
2009,3,AL,2125889,355586,9111,0,0,2490586
2009,3,AR,1314151,177587,27445,2,0,1519185
2009,3,AZ,2554978,299535,7190,0,0,2861703
2009,3,CA,12912242,1807548,76670,493,0,14796953
2009,3,CO,2109402,349505,14859,1,0,2473767
2009,3,CT,1447921,145142,4810,2,0,1597875
2009,3,DC,221092,26289,1,1,0,247383
2009,3,DE,393920,48860,1248,0,0,444028
2009,3,FL,8482327,1124613,21032,25,0,9627997
2009,3,GA,4058236,546043,15196,1,0,4619476
2009,3,HI,412592,61134,697,0,0,474423
2009,3,IA,1324587,215532,7321,0,0,1547440
2009,3,ID,658804,100051,26773,0,0,785628
2009,3,IL,5093270,574758,5899,4,0,5673931
2009,3,IN,2739364,341099,18326,1,0,3098790
2009,3,KS,1206121,218981,22346,0,0,1447448
2009,3,KY,1921527,296548,6894,0,0,2224969
2009,3,LA,1941377,268585,18539,25,0,2228526
2009,3,MA,2664424,377084,16291,1,0,3057800
2009,3,MD,2187322,242546,8563,5,0,2438436
2009,3,ME,696160,87589,2845,0,0,786594
2009,3,MI,4267227,517661,13542,1,0,4798431
2009,3,MN,2291113,272916,10684,1,0,2574714
2009,3,MO,2691463,367749,9030,1,0,3068243
2009,3,MS,1240929,223249,6762,0,0,1470940
2009,3,MT,466658,100193,4721,0,0,571572
2009,3,NC,4166263,654659,11322,1,0,4832245
2009,3,ND,321800,57098,2534,0,0,381432
2009,3,NE,798114,153590,58119,0,0,1009823
2009,3,NH,588436,91924,3202,0,0,683562
2009,3,NJ,3410456,469759,13158,8,0,3893381
2009,3,NM,840877,135707,6733,0,0,983317
2009,3,NV,1055776,153771,3424,17,0,1212988
2009,3,NY,6915351,1030896,8609,25,0,7954881
2009,3,OH,4902967,617411,21283,2,0,5541663
2009,3,OK,1639670,266072,17726,0,0,1923468
2009,3,OR,1623443,236062,22644,52,0,1882201
2009,3,PA,5240005,678837,27435,14,0,5946291
2009,3,RI,435035,56742,2017,0,0,493794
2009,3,SC,2079163,342516,4506,0,0,2426185
2009,3,SD,365824,65464,3342,0,0,434630
2009,3,TN,2694840,458270,2057,1,0,3155168
2009,3,TX,9475830,1427066,157032,2,0,11059930
2009,3,UT,930659,117321,9392,8,0,1057380
2009,3,VA,3183934,407391,5248,1,0,3596574
2009,3,VT,305749,49840,226,0,0,355815
2009,3,WA,2814821,352439,32700,4,0,3199964
2009,3,WI,2584047,335355,5157,0,0,2924559
2009,3,WV,867050,136386,12163,1,0,1015600
2009,3,WY,255150,58987,9293,0,0,323430
2009,4,AK,268830,47246,1230,0,0,317306
2009,4,AL,2125676,355289,9183,0,0,2490148
2009,4,AR,1313500,177694,27859,2,0,1519055
2009,4,AZ,2543956,299599,7254,0,0,2850809
2009,4,CA,13070217,1828344,77148,495,0,14976204
2009,4,CO,2109252,349628,15068,1,0,2473949
2009,4,CT,1449678,145858,4802,2,0,1600340
2009,4,DC,220960,26242,1,1,0,247204
2009,4,DE,393649,48913,1250,0,0,443812
2009,4,FL,8471708,1126359,20803,25,0,9618895
2009,4,GA,4057647,546986,15352,1,0,4619986
2009,4,HI,412652,60922,689,0,0,474263
2009,4,IA,1323158,215477,6099,0,0,1544734
2009,4,ID,658465,99977,26217,0,0,784659
2009,4,IL,5084667,574492,5869,4,0,5665032
2009,4,IN,2731300,340919,18259,1,0,3090479
2009,4,KS,1206912,219322,22605,0,0,1448839
2009,4,KY,1924312,289995,7561,0,0,2221868
2009,4,LA,1942797,268750,18526,24,0,2230097
2009,4,MA,2669742,375439,16146,1,0,3061328
2009,4,MD,2187292,242274,8736,5,0,2438307
2009,4,ME,696471,87744,2854,0,0,787069
2009,4,MI,4268685,522160,12892,1,0,4803738
2009,4,MN,2289907,272726,8500,1,0,2571134
2009,4,MO,2686572,368266,8978,1,0,3063817
2009,4,MS,1241166,223574,6841,0,0,1471581
2009,4,MT,466428,100248,3383,0,0,570059
2009,4,NC,4166764,655548,11338,1,0,4833651
2009,4,ND,321673,57193,2274,0,0,381140
2009,4,NE,797852,153540,29349,0,0,980741
2009,4,NH,589289,92380,3217,0,0,684886
2009,4,NJ,3468392,478685,13379,8,0,3960464
2009,4,NM,844854,135833,6815,0,0,987502
2009,4,NV,1054781,153769,3656,17,0,1212223
2009,4,NY,6912629,1037480,8621,25,0,7958755
2009,4,OH,4888313,614376,21149,2,0,5523840
2009,4,OK,1640525,266466,17744,0,0,1924735
2009,4,OR,1622649,235935,19115,53,0,1877752
2009,4,PA,5238660,678894,27420,14,0,5944988
2009,4,RI,436407,56403,2012,0,0,494822
2009,4,SC,2079237,344227,4536,0,0,2428000
2009,4,SD,365753,65613,2791,0,0,434157
2009,4,TN,2688576,458390,2034,1,0,3149001
2009,4,TX,9469861,1427306,157602,2,0,11054771
2009,4,UT,930397,117259,9481,8,0,1057145
2009,4,VA,3184057,407598,5318,1,0,3596974
2009,4,VT,306321,50069,224,0,0,356614
2009,4,WA,2810485,350401,26013,4,0,3186903
2009,4,WI,2593606,337742,4070,0,0,2935418
2009,4,WV,865354,136241,12173,1,0,1013769
2009,4,WY,255244,58957,8673,0,0,322874
2009,5,AK,269394,47381,1227,0,0,318002
2009,5,AL,2125917,354324,9291,0,0,2489532
2009,5,AR,1312830,177532,29295,2,0,1519659
2009,5,AZ,2537211,299521,7278,0,0,2844010
2009,5,CA,12746430,1770210,76983,496,0,14594119
2009,5,CO,2109029,349607,15034,1,0,2473671
2009,5,CT,1449250,145765,4791,2,0,1599808
2009,5,DC,220757,26267,1,1,0,247026
2009,5,DE,393367,49049,1246,0,0,443662
2009,5,FL,8480867,1123877,20692,25,0,9625461
2009,5,GA,4059760,546737,15585,1,0,4622083
2009,5,HI,412482,60908,685,0,0,474075
2009,5,IA,1323032,216116,6093,0,0,1545241
2009,5,ID,658667,100195,26354,0,0,785216
2009,5,IL,5074669,577806,5887,4,0,5658366
2009,5,IN,2724543,340481,18235,1,0,3083260
2009,5,KS,1210837,219028,22977,0,0,1452842
2009,5,KY,1923498,292900,6907,0,0,2223305
2009,5,LA,1943065,268558,18529,24,0,2230176
2009,5,MA,2654562,374283,16224,1,0,3045070
2009,5,MD,2188480,242362,8749,5,0,2439596
2009,5,ME,696317,88080,2866,0,0,787263
2009,5,MI,4277218,521547,12880,1,0,4811646
2009,5,MN,2289400,272964,8504,1,0,2570869
2009,5,MO,2685437,368296,8994,1,0,3062728
2009,5,MS,1241946,223435,7032,0,0,1472413
2009,5,MT,466192,100230,4161,0,0,570583
2009,5,NC,4170187,655723,11397,1,0,4837308
2009,5,ND,321943,57531,2317,0,0,381791
2009,5,NE,798704,154222,29354,0,0,982280
2009,5,NH,593558,92744,3214,0,0,689516
2009,5,NJ,3315612,447389,12347,6,0,3775354
2009,5,NM,844639,135978,6856,0,0,987473
2009,5,NV,1052969,152717,3832,17,0,1209535
2009,5,NY,6908747,1035207,8550,24,0,7952528
2009,5,OH,4874223,613748,21094,2,0,5509067
2009,5,OK,1641474,266527,17752,0,0,1925753
2009,5,OR,1623042,236199,22638,57,0,1881936
2009,5,PA,5228335,679037,27430,14,0,5934816
2009,5,RI,435502,56548,2033,0,0,494083
2009,5,SC,2080593,343229,4555,0,0,2428377
2009,5,SD,367215,66557,2825,0,0,436597
2009,5,TN,2693085,458140,2039,1,0,3153265
2009,5,TX,9479809,1428380,131888,2,0,11040079
2009,5,UT,931359,117534,9526,8,0,1058427
2009,5,VA,3183567,407549,5289,1,0,3596406
2009,5,VT,306369,50054,225,0,0,356648
2009,5,WA,2810719,352845,25866,4,0,3189434
2009,5,WI,2585533,335134,4049,0,0,2924716
2009,5,WV,864316,136514,12204,1,0,1013035
2009,5,WY,254903,59238,8677,0,0,322818
2009,6,AK,270029,47348,1555,0,0,318932
2009,6,AL,2127822,354697,9393,0,0,2491912
2009,6,AR,1315212,178251,33510,2,0,1526975
2009,6,AZ,2533413,299442,7281,0,0,2840136
2009,6,CA,13096466,1824187,77065,495,0,14998213
2009,6,CO,2111500,349450,15103,1,0,2476054
2009,6,CT,1449360,143044,4836,2,0,1597242
2009,6,DC,220184,26249,1,1,0,246435
2009,6,DE,393570,49094,1250,0,0,443914
2009,6,FL,8525447,1128292,20524,25,0,9674288
2009,6,GA,4062865,547770,15807,1,0,4626443
2009,6,HI,411758,60717,685,0,0,473160
2009,6,IA,1321819,215898,7347,0,0,1545064
2009,6,ID,658421,100077,27451,0,0,785949
2009,6,IL,5069021,574126,5917,4,0,5649068
2009,6,IN,2730713,341246,18245,1,0,3090205
2009,6,KS,1209517,219609,23373,0,0,1452499
2009,6,KY,1925640,293578,6932,0,0,2226150
2009,6,LA,1950170,270415,18736,24,0,2239345
2009,6,MA,2655341,374274,16151,1,0,3045767
2009,6,MD,2188271,242484,8748,5,0,2439508
2009,6,ME,696770,88165,2867,0,0,787802
2009,6,MI,4271874,522036,13728,1,0,4807639
2009,6,MN,2289644,273358,10723,1,0,2573726
2009,6,MO,2685017,368714,9019,1,0,3062751
2009,6,MS,1244174,224178,7607,0,0,1475959
2009,6,MT,465407,100310,7486,0,0,573203
2009,6,NC,4174070,657011,11462,1,0,4842544
2009,6,ND,322204,57725,2606,0,0,382535
2009,6,NE,798571,153891,58501,0,0,1010963
2009,6,NH,593700,92853,3204,0,0,689757
2009,6,NJ,3426716,488275,13883,6,0,3928880
2009,6,NM,845338,136057,6899,0,0,988294
2009,6,NV,1053666,153603,3852,17,0,1211138
2009,6,NY,6909772,1039448,8632,23,0,7957875
2009,6,OH,4874873,614139,21092,2,0,5510106
2009,6,OK,1642536,267213,17844,0,0,1927593
2009,6,OR,1621750,235852,26389,58,0,1884049
2009,6,PA,5235677,679875,27436,14,0,5943002
2009,6,RI,427028,55996,1995,0,0,485019
2009,6,SC,2084392,345494,4517,0,0,2434403
2009,6,SD,365434,65563,3441,0,0,434438
2009,6,TN,2693500,458161,2048,1,0,3153710
2009,6,TX,9499911,1425040,132113,2,0,11057066
2009,6,UT,930476,118057,9568,8,0,1058109
2009,6,VA,3184437,407785,5311,1,0,3597534
2009,6,VT,308150,50020,225,0,0,358395
2009,6,WA,2800422,349774,32665,4,0,3182865
2009,6,WI,2585038,335919,5152,0,0,2926109
2009,6,WV,864230,136727,12212,1,0,1013170
2009,6,WY,254964,59508,9299,0,0,323771
2009,7,AK,270357,47617,1560,0,0,319534
2009,7,AL,2129180,352623,9437,0,0,2491240
2009,7,AR,1317039,177840,37210,2,0,1532091
2009,7,AZ,2535216,299462,7245,0,0,2841923
2009,7,CA,13131552,1837297,76643,495,0,15045987
2009,7,CO,2111290,349475,15061,1,0,2475827
2009,7,CT,1448090,153084,5109,2,0,1606285
2009,7,DC,220654,26234,1,1,0,246890
2009,7,DE,393649,49164,1241,0,0,444054
2009,7,FL,8492461,1124388,20494,25,0,9637368
2009,7,GA,4066263,544836,15877,1,0,4626977
2009,7,HI,413029,60969,691,0,0,474689
2009,7,IA,1324164,216516,7357,0,0,1548037
2009,7,ID,659622,100060,27456,0,0,787138
2009,7,IL,5057908,574203,5914,4,0,5638029
2009,7,IN,2730984,341444,18267,1,0,3090696
2009,7,KS,1215720,218372,23510,0,0,1457602
2009,7,KY,1922936,293014,7056,0,0,2223006
2009,7,LA,1952529,269708,18729,24,0,2240990
2009,7,MA,2662948,374448,16196,1,0,3053593
2009,7,MD,2186991,242513,8769,5,0,2438278
2009,7,ME,697148,88182,2866,0,0,788196
2009,7,MI,4265262,522817,13679,1,0,4801759
2009,7,MN,2292308,274258,10772,1,0,2577339
2009,7,MO,2684985,368675,9020,1,0,3062681
2009,7,MS,1245580,222835,8031,0,0,1476446
2009,7,MT,465465,100556,7907,0,0,573928
2009,7,NC,4178344,645208,11476,1,0,4835029
2009,7,ND,322768,57839,2642,0,0,383249
2009,7,NE,799499,154701,58576,0,0,1012776
2009,7,NH,593899,92825,3195,0,0,689919
2009,7,NJ,3428075,480727,13580,6,0,3922388
2009,7,NM,844927,136063,6898,0,0,987888
2009,7,NV,1053411,154391,3839,17,0,1211658
2009,7,NY,6914705,1037184,8526,23,0,7960438
2009,7,OH,4872106,613500,21085,2,0,5506693
2009,7,OK,1644999,265960,17816,0,0,1928775
2009,7,OR,1623180,236417,26412,58,0,1886067
2009,7,PA,5231700,679731,27442,14,0,5938887
2009,7,RI,434584,56688,2042,0,0,493314
2009,7,SC,2087510,344822,4535,0,0,2436867
2009,7,SD,368520,66998,3449,0,0,438967
2009,7,TN,2696097,458403,2063,1,0,3156564
2009,7,TX,9519519,1430003,130059,2,0,11079583
2009,7,UT,930680,117815,9576,8,0,1058079
2009,7,VA,3186176,406973,5326,1,0,3598476
2009,7,VT,307615,50115,225,0,0,357955
2009,7,WA,2816319,352992,32785,4,0,3202100
2009,7,WI,2592949,337452,5157,0,0,2935558
2009,7,WV,864543,136811,12217,1,0,1013572
2009,7,WY,255220,59642,9316,0,0,324178
2009,8,AK,270795,47405,1559,0,0,319759
2009,8,AL,2130691,351546,9423,0,0,2491660
2009,8,AR,1317609,177437,37848,2,0,1532896
2009,8,AZ,2532185,299606,7234,0,0,2839025
2009,8,CA,12929715,1809639,76526,496,0,14816376
2009,8,CO,2113198,349879,15059,1,0,2478137
2009,8,CT,1444390,147345,4880,2,0,1596617
2009,8,DC,220717,26215,1,1,0,246934
2009,8,DE,394206,49228,1237,0,0,444671
2009,8,FL,8420221,1116642,20207,25,0,9557095
2009,8,GA,4066978,543541,15831,1,0,4626351
2009,8,HI,412792,60696,682,0,0,474170
2009,8,IA,1323943,216123,7364,0,0,1547430
2009,8,ID,659876,100148,27454,0,0,787478
2009,8,IL,5062273,576135,5883,4,0,5644295
2009,8,IN,2726190,340859,18568,1,0,3085618
2009,8,KS,1212692,217741,23444,0,0,1453877
2009,8,KY,1926405,293988,7078,0,0,2227471
2009,8,LA,1954794,269456,18686,24,0,2242960
2009,8,MA,2659462,374893,16143,1,0,3050499
2009,8,MD,2186970,242853,8788,5,0,2438616
2009,8,ME,697539,88240,2860,0,0,788639
2009,8,MI,4263488,522964,13679,1,0,4800132
2009,8,MN,2291822,274012,10770,1,0,2576605
2009,8,MO,2689829,369119,8966,1,0,3067915
2009,8,MS,1246670,222097,7932,0,0,1476699
2009,8,MT,465507,100454,7995,0,0,573956
2009,8,NC,4180840,644838,11469,1,0,4837148
2009,8,ND,323061,57875,2678,0,0,383614
2009,8,NE,799763,154388,58649,0,0,1012800
2009,8,NH,594441,93710,3190,0,0,691341
2009,8,NJ,3451847,476943,13262,6,0,3942058
2009,8,NM,845563,136273,6936,0,0,988772
2009,8,NV,1056108,153377,3870,18,0,1213373
2009,8,NY,6913494,1037225,8584,24,0,7959327
2009,8,OH,4869666,612838,21039,2,0,5503545
2009,8,OK,1647223,265345,17805,0,0,1930373
2009,8,OR,1622607,236116,26449,58,0,1885230
2009,8,PA,5231421,679748,27413,14,0,5938596
2009,8,RI,421778,55609,2010,0,0,479397
2009,8,SC,2086091,341213,4522,0,0,2431826
2009,8,SD,367536,66355,3454,0,0,437345
2009,8,TN,2701886,458807,2042,1,0,3162736
2009,8,TX,9512846,1428781,130221,2,0,11071850
2009,8,UT,931904,117929,9569,8,0,1059410
2009,8,VA,3189857,406797,5328,1,0,3601983
2009,8,VT,307686,50042,227,0,0,357955
2009,8,WA,2809843,350905,32908,4,0,3193660
2009,8,WI,2590914,337174,5159,0,0,2933247
2009,8,WV,864782,136919,12232,1,0,1013934
2009,8,WY,255374,59587,9334,0,0,324295
2009,9,AK,271231,47537,1565,0,0,320333
2009,9,AL,2130354,351858,9330,0,0,2491542
2009,9,AR,1318008,177689,36776,2,0,1532475
2009,9,AZ,2533273,299782,7213,0,0,2840268
2009,9,CA,12920243,1804858,76245,496,0,14801842
2009,9,CO,2112045,349595,15018,1,0,2476659
2009,9,CT,1445949,146853,4872,2,0,1597676
2009,9,DC,221304,26186,1,1,0,247492
2009,9,DE,394110,49240,1235,0,0,444585
2009,9,FL,8475376,1122785,19914,25,0,9618100
2009,9,GA,4065013,545101,15616,1,0,4625731
2009,9,HI,413352,60753,690,0,0,474795
2009,9,IA,1323949,216207,7352,0,0,1547508
2009,9,ID,660596,100291,27419,0,0,788306
2009,9,IL,5049240,573810,5874,4,0,5628928
2009,9,IN,2731327,346289,18255,1,0,3095872
2009,9,KS,1209145,218376,23107,0,0,1450628
2009,9,KY,1926351,294349,7093,0,0,2227793
2009,9,LA,1953756,269643,18474,24,0,2241897
2009,9,MA,2660034,373468,16084,1,0,3049587
2009,9,MD,2188196,243020,8771,5,0,2439992
2009,9,ME,697508,88190,2862,0,0,788560
2009,9,MI,4122906,505333,12681,1,0,4640921
2009,9,MN,2291471,274257,10763,1,0,2576492
2009,9,MO,2688024,369329,8947,1,0,3066301
2009,9,MS,1246309,222089,7540,0,0,1475938
2009,9,MT,464927,100527,7748,0,0,573202
2009,9,NC,4182018,646350,11388,1,0,4839757
2009,9,ND,320273,57566,2690,0,0,380529
2009,9,NE,800177,154288,58577,0,0,1013042
2009,9,NH,593903,93008,3185,0,0,690096
2009,9,NJ,3462417,484710,13453,6,0,3960586
2009,9,NM,846372,135496,6937,0,0,988805
2009,9,NV,1054786,153310,3858,18,0,1211972
2009,9,NY,6915728,1034119,8469,24,0,7958340
2009,9,OH,4868453,612943,21002,2,0,5502400
2009,9,OK,1647046,265965,17755,0,0,1930766
2009,9,OR,1624020,236660,26461,58,0,1887199
2009,9,PA,5233598,679929,27402,14,0,5940943
2009,9,RI,434447,56525,2001,0,0,492973
2009,9,SC,2087335,344317,4480,0,0,2436132
2009,9,SD,367057,65737,3451,0,0,436245
2009,9,TN,2698637,459158,2028,1,0,3159824
2009,9,TX,9530199,1428142,131212,2,0,11089555
2009,9,UT,933200,118020,9563,9,0,1060792
2009,9,VA,3192262,407538,5305,1,0,3605106
2009,9,VT,307981,50132,225,0,0,358338
2009,9,WA,2811650,352521,32685,4,0,3196860
2009,9,WI,2588852,336978,5145,0,0,2930975
2009,9,WV,865311,137049,12236,1,0,1014597
2009,9,WY,255593,59629,9333,0,0,324555
2009,10,AK,271112,47428,1254,0,0,319794
2009,10,AL,2130193,351428,9221,0,0,2490842
2009,10,AR,1317822,177751,33856,2,0,1529431
2009,10,AZ,2541254,299827,7172,0,0,2848253
2009,10,CA,13127167,1833332,75560,495,0,15036554
2009,10,CO,2114981,349852,14905,1,0,2479739
2009,10,CT,1446318,147671,4880,2,0,1598871
2009,10,DC,223070,26278,1,1,0,249350
2009,10,DE,393719,49180,1228,0,0,444127
2009,10,FL,8441810,1120491,19670,25,0,9581996
2009,10,GA,4064072,544938,15412,1,0,4624423
2009,10,HI,413385,60714,694,0,0,474793
2009,10,IA,1326900,216431,6128,0,0,1549459
2009,10,ID,661532,100438,26370,0,0,788340
2009,10,IL,5053930,575661,5835,4,0,5635430
2009,10,IN,2732018,341471,18227,1,0,3091717
2009,10,KS,1208175,218021,22844,0,0,1449040
2009,10,KY,1927484,294464,7103,0,0,2229051
