Year	Month	State	Rev_RES	Rev_COM	Rev_IND	Rev_OTH	Rev_ALL
1991	9	TN	149.54	70.07	140.7	5.85	366.17
1991	9	TX	737.92	390.13	315.21	68.32	1511.58
1991	9	UT	23.63	23.82	19.2	2.72	69.37
1991	9	VA	174.91	113.47	58.62	37.05	384.05
1991	9	VT	9.94	9.41	7.04	0.4	26.79
1991	9	WA	71.41	59.13	72.65	9.74	212.93
1991	9	WI	88.28	63.81	68.93	3.94	224.96
1991	9	WV	34.74	23.59	30.58	0.66	89.57
1991	9	WY	7.32	9.54	19.54	0.82	37.22
1991	10	AK	13.86	15.48	3.28	1.8	34.42
1991	10	AL	97.27	65	107.66	3	272.92
1991	10	AR	66.75	37.07	46.66	3.27	153.75
1991	10	AZ	128.34	110.04	50.48	9.66	298.52
1991	10	CA	642.91	793.8	442.49	32.9	1912.1
1991	10	CO	53.56	66.8	27.45	4.15	151.96
1991	10	CT	82.48	85.45	41.16	4.2	213.3
1991	10	DC	8.61	34.84	15.96	1.69	61.09
1991	10	DE	16.12	13.11	12.88	0.47	42.57
1991	10	FL	501.23	309.52	70.57	26.97	908.3
1991	10	GA	156.7	143.15	113.01	6.48	419.34
1991	10	HI	20.2	20.15	24.18	0.44	64.97
1991	10	IA	62.18	34.61	37.86	3.94	138.59
1991	10	ID	21.49	15.63	13.76	0.52	51.4
1991	10	IL	261.38	224.3	198.39	47.22	731.29
1991	10	IN	115.57	79.6	125.52	4.2	324.9
1991	10	KS	52.95	51.3	34.32	2.45	141.02
1991	10	KY	69.54	40.26	94.45	10.19	214.44
1991	10	LA	121.11	79.39	90.41	12.22	303.14
1991	10	MA	115.56	147.18	70.8	10.54	344.07
1991	10	MD	116.98	67.57	84.44	5.14	274.14
1991	10	ME	30.01	18.65	26.07	1.59	76.32
1991	10	MI	153.35	142.04	179.15	9.82	484.36
1991	10	MN	79.14	39.73	83.03	3.76	205.67
1991	10	MO	109.65	86.46	48	5.1	249.21
1991	10	MS	71.25	42.77	54.77	4.4	173.19
1991	10	MT	13.75	11.23	14.86	1.83	41.68
1991	10	NC	193.86	135.57	134.85	10.09	474.37
1991	10	ND	13.13	9.06	6.85	1.67	30.71
1991	10	NE	28.64	22	16.17	5.55	72.37
1991	10	NH	27.4	16.21	22.56	1.25	67.43
1991	10	NJ	150.04	204.31	97.08	6.58	458.02
1991	10	NM	25.88	33.17	19.2	6.96	85.2
1991	10	NV	24.97	21.02	25.64	2.91	74.55
1991	10	NY	356.56	431.7	167.77	77.95	1033.98
1991	10	OH	228.38	199.45	243.2	23.44	694.46
1991	10	OK	67.32	51.13	38.4	10.77	167.62
1991	10	OR	53.6	47.71	41.24	3.52	146.06
1991	10	PA	269.28	209.1	250.63	13.86	742.87
1991	10	RI	18.48	19.4	10.97	1.63	50.47
1991	10	SC	95.06	64.17	90.75	3.7	253.68
1991	10	SD	15.01	7.58	6.56	1.01	30.18
1991	10	TN	107.97	59.84	136.8	6.17	310.79
1991	10	TX	499.81	353.61	303.29	53.71	1210.42
1991	10	UT	23.16	24.68	19.13	3.04	70.01
1991	10	VA	152.14	101.73	58.53	31.69	344.09
1991	10	VT	11.23	9.61	7.28	0.43	28.55
1991	10	WA	81.27	61.13	74.39	9.82	226.61
1991	10	WI	90.66	63.67	68.68	4.11	227.12
