GSP,State,Year,Month
167809.1,OK,2011,9
170777.4,OK,2011,10
170777.4,OK,2011,11
170777.4,OK,2011,12
172539.2,OK,2012,1
172539.2,OK,2012,2
172539.2,OK,2012,3
172865.6,OK,2012,4
172865.6,OK,2012,5
172865.6,OK,2012,6
172663.5,OK,2012,7
172663.5,OK,2012,8
172663.5,OK,2012,9
175866.7,OK,2012,10
175866.7,OK,2012,11
175866.7,OK,2012,12
179573.5,OK,2013,1
179573.5,OK,2013,2
179573.5,OK,2013,3
180665.0,OK,2013,4
180665.0,OK,2013,5
180665.0,OK,2013,6
183261.5,OK,2013,7
183261.5,OK,2013,8
183261.5,OK,2013,9
186973.6,OK,2013,10
186973.6,OK,2013,11
186973.6,OK,2013,12
190435.5,OK,2014,1
190435.5,OK,2014,2
190435.5,OK,2014,3
195603.8,OK,2014,4
195603.8,OK,2014,5
195603.8,OK,2014,6
200363.4,OK,2014,7
200363.4,OK,2014,8
200363.4,OK,2014,9
196353.1,OK,2014,10
196353.1,OK,2014,11
196353.1,OK,2014,12
187755.4,OK,2015,1
187755.4,OK,2015,2
187755.4,OK,2015,3
185734.7,OK,2015,4
185734.7,OK,2015,5
185734.7,OK,2015,6
185488.1,OK,2015,7
185488.1,OK,2015,8
185488.1,OK,2015,9
182864.0,OK,2015,10
182864.0,OK,2015,11
182864.0,OK,2015,12
176598.8,OK,2016,1
176598.8,OK,2016,2
176598.8,OK,2016,3
179201.8,OK,2016,4
179201.8,OK,2016,5
179201.8,OK,2016,6
179250.5,OK,2016,7
179250.5,OK,2016,8
179250.5,OK,2016,9
180828.4,OK,2016,10
180828.4,OK,2016,11
180828.4,OK,2016,12
184718.1,OK,2017,1
184718.1,OK,2017,2
184718.1,OK,2017,3
188348.6,OK,2017,4
188348.6,OK,2017,5
188348.6,OK,2017,6
188876.5,OK,2017,7
188876.5,OK,2017,8
188876.5,OK,2017,9
192583.7,OK,2017,10
192583.7,OK,2017,11
192583.7,OK,2017,12
195253.4,OK,2018,1
195253.4,OK,2018,2
195253.4,OK,2018,3
199572.4,OK,2018,4
199572.4,OK,2018,5
199572.4,OK,2018,6
202340.2,OK,2018,7
202340.2,OK,2018,8
202340.2,OK,2018,9
202340.2,OK,2018,10
202340.2,OK,2018,11
202340.2,OK,2018,12
53259,OR,1989,1
53259,OR,1989,2
53259,OR,1989,3
53259,OR,1989,4
53259,OR,1989,5
53259,OR,1989,6
53259,OR,1989,7
53259,OR,1989,8
53259,OR,1989,9
53259,OR,1989,10
53259,OR,1989,11
53259,OR,1989,12
57275,OR,1990,1
57275,OR,1990,2
57275,OR,1990,3
57275,OR,1990,4
57275,OR,1990,5
57275,OR,1990,6
57275,OR,1990,7
57275,OR,1990,8
57275,OR,1990,9
57275,OR,1990,10
57275,OR,1990,11
57275,OR,1990,12
60078,OR,1991,1
60078,OR,1991,2
60078,OR,1991,3
60078,OR,1991,4
60078,OR,1991,5
60078,OR,1991,6
60078,OR,1991,7
60078,OR,1991,8
60078,OR,1991,9
60078,OR,1991,10
60078,OR,1991,11
60078,OR,1991,12
63712,OR,1992,1
63712,OR,1992,2
63712,OR,1992,3
63712,OR,1992,4
63712,OR,1992,5
63712,OR,1992,6
63712,OR,1992,7
63712,OR,1992,8
63712,OR,1992,9
63712,OR,1992,10
63712,OR,1992,11
63712,OR,1992,12
69160,OR,1993,1
69160,OR,1993,2
69160,OR,1993,3
69160,OR,1993,4
69160,OR,1993,5
69160,OR,1993,6
69160,OR,1993,7
69160,OR,1993,8
69160,OR,1993,9
69160,OR,1993,10
69160,OR,1993,11
69160,OR,1993,12
74435,OR,1994,1
74435,OR,1994,2
74435,OR,1994,3
74435,OR,1994,4
74435,OR,1994,5
74435,OR,1994,6
74435,OR,1994,7
74435,OR,1994,8
74435,OR,1994,9
74435,OR,1994,10
74435,OR,1994,11
74435,OR,1994,12
80099,OR,1995,1
80099,OR,1995,2
80099,OR,1995,3
80099,OR,1995,4
80099,OR,1995,5
80099,OR,1995,6
80099,OR,1995,7
80099,OR,1995,8
80099,OR,1995,9
80099,OR,1995,10
80099,OR,1995,11
80099,OR,1995,12
91166,OR,1996,1
91166,OR,1996,2
91166,OR,1996,3
91166,OR,1996,4
91166,OR,1996,5
91166,OR,1996,6
91166,OR,1996,7
91166,OR,1996,8
91166,OR,1996,9
91166,OR,1996,10
91166,OR,1996,11
91166,OR,1996,12
96775,OR,1997,1
96775,OR,1997,2
96775,OR,1997,3
96775,OR,1997,4
96775,OR,1997,5
96775,OR,1997,6
96775,OR,1997,7
96775,OR,1997,8
96775,OR,1997,9
96775,OR,1997,10
96775,OR,1997,11
96775,OR,1997,12
101038,OR,1998,1
101038,OR,1998,2
101038,OR,1998,3
101038,OR,1998,4
101038,OR,1998,5
101038,OR,1998,6
101038,OR,1998,7
101038,OR,1998,8
101038,OR,1998,9
101038,OR,1998,10
101038,OR,1998,11
101038,OR,1998,12
104425,OR,1999,1
104425,OR,1999,2
104425,OR,1999,3
104425,OR,1999,4
104425,OR,1999,5
104425,OR,1999,6
104425,OR,1999,7
104425,OR,1999,8
104425,OR,1999,9
104425,OR,1999,10
104425,OR,1999,11
104425,OR,1999,12
112974,OR,2000,1
112974,OR,2000,2
112974,OR,2000,3
112974,OR,2000,4
112974,OR,2000,5
112974,OR,2000,6
112974,OR,2000,7
112974,OR,2000,8
112974,OR,2000,9
112974,OR,2000,10
112974,OR,2000,11
112974,OR,2000,12
112383,OR,2001,1
112383,OR,2001,2
112383,OR,2001,3
112383,OR,2001,4
112383,OR,2001,5
112383,OR,2001,6
112383,OR,2001,7
112383,OR,2001,8
112383,OR,2001,9
112383,OR,2001,10
112383,OR,2001,11
112383,OR,2001,12
119434,OR,2002,1
119434,OR,2002,2
119434,OR,2002,3
119434,OR,2002,4
119434,OR,2002,5
119434,OR,2002,6
119434,OR,2002,7
119434,OR,2002,8
119434,OR,2002,9
119434,OR,2002,10
119434,OR,2002,11
119434,OR,2002,12
124463,OR,2003,1
124463,OR,2003,2
124463,OR,2003,3
124463,OR,2003,4
124463,OR,2003,5
124463,OR,2003,6
124463,OR,2003,7
124463,OR,2003,8
124463,OR,2003,9
124463,OR,2003,10
124463,OR,2003,11
124463,OR,2003,12
137341,OR,2004,1
137341,OR,2004,2
137341,OR,2004,3
137341,OR,2004,4
137341,OR,2004,5
137341,OR,2004,6
137341,OR,2004,7
137341,OR,2004,8
137341,OR,2004,9
137341,OR,2004,10
137341,OR,2004,11
137341,OR,2004,12
141582.7,OR,2005,1
141582.7,OR,2005,2
141582.7,OR,2005,3
142130.1,OR,2005,4
142130.1,OR,2005,5
142130.1,OR,2005,6
144417.4,OR,2005,7
144417.4,OR,2005,8
144417.4,OR,2005,9
146520.2,OR,2005,10
146520.2,OR,2005,11
146520.2,OR,2005,12
152271.0,OR,2006,1
152271.0,OR,2006,2
152271.0,OR,2006,3
153344.2,OR,2006,4
153344.2,OR,2006,5
153344.2,OR,2006,6
156197.8,OR,2006,7
156197.8,OR,2006,8
156197.8,OR,2006,9
158800.4,OR,2006,10
158800.4,OR,2006,11
158800.4,OR,2006,12
157660.8,OR,2007,1
157660.8,OR,2007,2
157660.8,OR,2007,3
159993.5,OR,2007,4
159993.5,OR,2007,5
159993.5,OR,2007,6
163179.0,OR,2007,7
163179.0,OR,2007,8
163179.0,OR,2007,9
165214.6,OR,2007,10
165214.6,OR,2007,11
165214.6,OR,2007,12
164624.6,OR,2008,1
164624.6,OR,2008,2
164624.6,OR,2008,3
165864.4,OR,2008,4
165864.4,OR,2008,5
165864.4,OR,2008,6
166427.1,OR,2008,7
166427.1,OR,2008,8
166427.1,OR,2008,9
163840.4,OR,2008,10
163840.4,OR,2008,11
163840.4,OR,2008,12
162666.9,OR,2009,1
162666.9,OR,2009,2
162666.9,OR,2009,3
160140.7,OR,2009,4
160140.7,OR,2009,5
160140.7,OR,2009,6
159951.5,OR,2009,7
159951.5,OR,2009,8
159951.5,OR,2009,9
159803.6,OR,2009,10
159803.6,OR,2009,11
159803.6,OR,2009,12
163546.4,OR,2010,1
163546.4,OR,2010,2
163546.4,OR,2010,3
162530.0,OR,2010,4
162530.0,OR,2010,5
162530.0,OR,2010,6
164155.1,OR,2010,7
164155.1,OR,2010,8
164155.1,OR,2010,9
165079.0,OR,2010,10
165079.0,OR,2010,11
165079.0,OR,2010,12
169123.9,OR,2011,1
169123.9,OR,2011,2
169123.9,OR,2011,3
170117.9,OR,2011,4
170117.9,OR,2011,5
170117.9,OR,2011,6
170075.9,OR,2011,7
170075.9,OR,2011,8
170075.9,OR,2011,9
173167.4,OR,2011,10
173167.4,OR,2011,11
173167.4,OR,2011,12
174431.8,OR,2012,1
174431.8,OR,2012,2
174431.8,OR,2012,3
175110.6,OR,2012,4
175110.6,OR,2012,5
175110.6,OR,2012,6
175349.7,OR,2012,7
175349.7,OR,2012,8
175349.7,OR,2012,9
173080.4,OR,2012,10
173080.4,OR,2012,11
173080.4,OR,2012,12
176473.9,OR,2013,1
176473.9,OR,2013,2
176473.9,OR,2013,3
177651.4,OR,2013,4
177651.4,OR,2013,5
177651.4,OR,2013,6
180231.2,OR,2013,7
180231.2,OR,2013,8
180231.2,OR,2013,9
183174.4,OR,2013,10
183174.4,OR,2013,11
183174.4,OR,2013,12
183361.1,OR,2014,1
183361.1,OR,2014,2
183361.1,OR,2014,3
187882.9,OR,2014,4
187882.9,OR,2014,5
187882.9,OR,2014,6
191935.0,OR,2014,7
191935.0,OR,2014,8
191935.0,OR,2014,9
194198.2,OR,2014,10
194198.2,OR,2014,11
194198.2,OR,2014,12
198968.0,OR,2015,1
198968.0,OR,2015,2
198968.0,OR,2015,3
201396.7,OR,2015,4
201396.7,OR,2015,5
201396.7,OR,2015,6
205417.5,OR,2015,7
205417.5,OR,2015,8
205417.5,OR,2015,9
206911.0,OR,2015,10
206911.0,OR,2015,11
206911.0,OR,2015,12
212066.3,OR,2016,1
212066.3,OR,2016,2
212066.3,OR,2016,3
214632.4,OR,2016,4
214632.4,OR,2016,5
214632.4,OR,2016,6
215523.2,OR,2016,7
215523.2,OR,2016,8
215523.2,OR,2016,9
219122.6,OR,2016,10
219122.6,OR,2016,11
219122.6,OR,2016,12
221923.5,OR,2017,1
221923.5,OR,2017,2
221923.5,OR,2017,3
225827.1,OR,2017,4
225827.1,OR,2017,5
225827.1,OR,2017,6
228350.9,OR,2017,7
228350.9,OR,2017,8
228350.9,OR,2017,9
232516.6,OR,2017,10
232516.6,OR,2017,11
232516.6,OR,2017,12
235062.7,OR,2018,1
235062.7,OR,2018,2
235062.7,OR,2018,3
238686.6,OR,2018,4
238686.6,OR,2018,5
238686.6,OR,2018,6
241669.9,OR,2018,7
241669.9,OR,2018,8
241669.9,OR,2018,9
241669.9,OR,2018,10
241669.9,OR,2018,11
241669.9,OR,2018,12
236685,PA,1989,1
236685,PA,1989,2
236685,PA,1989,3
236685,PA,1989,4
236685,PA,1989,5
236685,PA,1989,6
236685,PA,1989,7
236685,PA,1989,8
236685,PA,1989,9
236685,PA,1989,10
236685,PA,1989,11
236685,PA,1989,12
248307,PA,1990,1
248307,PA,1990,2
248307,PA,1990,3
248307,PA,1990,4
248307,PA,1990,5
248307,PA,1990,6
248307,PA,1990,7
248307,PA,1990,8
248307,PA,1990,9
248307,PA,1990,10
248307,PA,1990,11
248307,PA,1990,12
258127,PA,1991,1
258127,PA,1991,2
258127,PA,1991,3
258127,PA,1991,4
258127,PA,1991,5
258127,PA,1991,6
258127,PA,1991,7
258127,PA,1991,8
258127,PA,1991,9
258127,PA,1991,10
258127,PA,1991,11
258127,PA,1991,12
273513,PA,1992,1
273513,PA,1992,2
273513,PA,1992,3
273513,PA,1992,4
273513,PA,1992,5
273513,PA,1992,6
273513,PA,1992,7
273513,PA,1992,8
273513,PA,1992,9
273513,PA,1992,10
273513,PA,1992,11
273513,PA,1992,12
285007,PA,1993,1
285007,PA,1993,2
285007,PA,1993,3
285007,PA,1993,4
285007,PA,1993,5
285007,PA,1993,6
285007,PA,1993,7
285007,PA,1993,8
285007,PA,1993,9
285007,PA,1993,10
285007,PA,1993,11
285007,PA,1993,12
298329,PA,1994,1
298329,PA,1994,2
298329,PA,1994,3
298329,PA,1994,4
298329,PA,1994,5
298329,PA,1994,6
298329,PA,1994,7
298329,PA,1994,8
298329,PA,1994,9
298329,PA,1994,10
298329,PA,1994,11
298329,PA,1994,12
314504,PA,1995,1
314504,PA,1995,2
314504,PA,1995,3
314504,PA,1995,4
314504,PA,1995,5
314504,PA,1995,6
314504,PA,1995,7
314504,PA,1995,8
314504,PA,1995,9
314504,PA,1995,10
314504,PA,1995,11
314504,PA,1995,12
325515,PA,1996,1
325515,PA,1996,2
325515,PA,1996,3
325515,PA,1996,4
325515,PA,1996,5
325515,PA,1996,6
325515,PA,1996,7
325515,PA,1996,8
325515,PA,1996,9
325515,PA,1996,10
325515,PA,1996,11
325515,PA,1996,12
344358,PA,1997,1
344358,PA,1997,2
344358,PA,1997,3
344358,PA,1997,4
344358,PA,1997,5
344358,PA,1997,6
344358,PA,1997,7
344358,PA,1997,8
344358,PA,1997,9
344358,PA,1997,10
344358,PA,1997,11
344358,PA,1997,12
364175,PA,1998,1
364175,PA,1998,2
364175,PA,1998,3
364175,PA,1998,4
364175,PA,1998,5
364175,PA,1998,6
364175,PA,1998,7
364175,PA,1998,8
364175,PA,1998,9
364175,PA,1998,10
364175,PA,1998,11
364175,PA,1998,12
379858,PA,1999,1
379858,PA,1999,2
379858,PA,1999,3
379858,PA,1999,4
379858,PA,1999,5
379858,PA,1999,6
379858,PA,1999,7
379858,PA,1999,8
379858,PA,1999,9
379858,PA,1999,10
379858,PA,1999,11
379858,PA,1999,12
395811,PA,2000,1
395811,PA,2000,2
395811,PA,2000,3
395811,PA,2000,4
395811,PA,2000,5
395811,PA,2000,6
395811,PA,2000,7
395811,PA,2000,8
395811,PA,2000,9
395811,PA,2000,10
395811,PA,2000,11
395811,PA,2000,12
406763,PA,2001,1
406763,PA,2001,2
406763,PA,2001,3
406763,PA,2001,4
406763,PA,2001,5
406763,PA,2001,6
406763,PA,2001,7
406763,PA,2001,8
406763,PA,2001,9
406763,PA,2001,10
406763,PA,2001,11
406763,PA,2001,12
423914,PA,2002,1
423914,PA,2002,2
423914,PA,2002,3
423914,PA,2002,4
423914,PA,2002,5
423914,PA,2002,6
423914,PA,2002,7
423914,PA,2002,8
423914,PA,2002,9
423914,PA,2002,10
423914,PA,2002,11
423914,PA,2002,12
441413,PA,2003,1
441413,PA,2003,2
441413,PA,2003,3
441413,PA,2003,4
441413,PA,2003,5
441413,PA,2003,6
441413,PA,2003,7
441413,PA,2003,8
441413,PA,2003,9
441413,PA,2003,10
441413,PA,2003,11
441413,PA,2003,12
462280,PA,2004,1
462280,PA,2004,2
462280,PA,2004,3
462280,PA,2004,4
462280,PA,2004,5
462280,PA,2004,6
462280,PA,2004,7
462280,PA,2004,8
462280,PA,2004,9
462280,PA,2004,10
462280,PA,2004,11
462280,PA,2004,12
495236.2,PA,2005,1
495236.2,PA,2005,2
495236.2,PA,2005,3
500755.4,PA,2005,4
500755.4,PA,2005,5
500755.4,PA,2005,6
510142.0,PA,2005,7
510142.0,PA,2005,8
510142.0,PA,2005,9
516204.8,PA,2005,10
516204.8,PA,2005,11
516204.8,PA,2005,12
514422.1,PA,2006,1
514422.1,PA,2006,2
514422.1,PA,2006,3
523034.2,PA,2006,4
523034.2,PA,2006,5
523034.2,PA,2006,6
531244.6,PA,2006,7
531244.6,PA,2006,8
531244.6,PA,2006,9
536884.2,PA,2006,10
536884.2,PA,2006,11
536884.2,PA,2006,12
547131.3,PA,2007,1
547131.3,PA,2007,2
547131.3,PA,2007,3
554422.3,PA,2007,4
554422.3,PA,2007,5
554422.3,PA,2007,6
566132.5,PA,2007,7
566132.5,PA,2007,8
566132.5,PA,2007,9
575327.6,PA,2007,10
575327.6,PA,2007,11
575327.6,PA,2007,12
576114.0,PA,2008,1
576114.0,PA,2008,2
576114.0,PA,2008,3
586552.3,PA,2008,4
586552.3,PA,2008,5
586552.3,PA,2008,6
586390.2,PA,2008,7
586390.2,PA,2008,8
586390.2,PA,2008,9
579904.4,PA,2008,10
579904.4,PA,2008,11
579904.4,PA,2008,12
572248.1,PA,2009,1
572248.1,PA,2009,2
572248.1,PA,2009,3
571374.4,PA,2009,4
571374.4,PA,2009,5
571374.4,PA,2009,6
575108.1,PA,2009,7
575108.1,PA,2009,8
575108.1,PA,2009,9
590788.8,PA,2009,10
590788.8,PA,2009,11
590788.8,PA,2009,12
585614.3,PA,2010,1
585614.3,PA,2010,2
585614.3,PA,2010,3
595641.8,PA,2010,4
595641.8,PA,2010,5
595641.8,PA,2010,6
605161.8,PA,2010,7
605161.8,PA,2010,8
605161.8,PA,2010,9
610833.2,PA,2010,10
610833.2,PA,2010,11
610833.2,PA,2010,12
604585.5,PA,2011,1
604585.5,PA,2011,2
604585.5,PA,2011,3
616286.4,PA,2011,4
616286.4,PA,2011,5
616286.4,PA,2011,6
623701.8,PA,2011,7
623701.8,PA,2011,8
623701.8,PA,2011,9
631376.8,PA,2011,10
631376.8,PA,2011,11
631376.8,PA,2011,12
635046.8,PA,2012,1
635046.8,PA,2012,2
635046.8,PA,2012,3
640835.2,PA,2012,4
640835.2,PA,2012,5
640835.2,PA,2012,6
645826.3,PA,2012,7
645826.3,PA,2012,8
645826.3,PA,2012,9
643561.0,PA,2012,10
643561.0,PA,2012,11
643561.0,PA,2012,12
655003.5,PA,2013,1
655003.5,PA,2013,2
655003.5,PA,2013,3
660516.6,PA,2013,4
660516.6,PA,2013,5
660516.6,PA,2013,6
665498.7,PA,2013,7
665498.7,PA,2013,8
665498.7,PA,2013,9
674584.4,PA,2013,10
674584.4,PA,2013,11
674584.4,PA,2013,12
676058.0,PA,2014,1
676058.0,PA,2014,2
676058.0,PA,2014,3
687216.2,PA,2014,4
687216.2,PA,2014,5
687216.2,PA,2014,6
698276.2,PA,2014,7
698276.2,PA,2014,8
698276.2,PA,2014,9
701151.0,PA,2014,10
701151.0,PA,2014,11
701151.0,PA,2014,12
701907.5,PA,2015,1
701907.5,PA,2015,2
701907.5,PA,2015,3
709920.6,PA,2015,4
709920.6,PA,2015,5
709920.6,PA,2015,6
712477.8,PA,2015,7
712477.8,PA,2015,8
712477.8,PA,2015,9
715856.0,PA,2015,10
715856.0,PA,2015,11
715856.0,PA,2015,12
712117.8,PA,2016,1
712117.8,PA,2016,2
712117.8,PA,2016,3
721228.2,PA,2016,4
721228.2,PA,2016,5
721228.2,PA,2016,6
730248.3,PA,2016,7
730248.3,PA,2016,8
730248.3,PA,2016,9
735079.0,PA,2016,10
735079.0,PA,2016,11
735079.0,PA,2016,12
742608.7,PA,2017,1
742608.7,PA,2017,2
742608.7,PA,2017,3
750420.4,PA,2017,4
750420.4,PA,2017,5
750420.4,PA,2017,6
762823.3,PA,2017,7
762823.3,PA,2017,8
762823.3,PA,2017,9
769221.8,PA,2017,10
769221.8,PA,2017,11
769221.8,PA,2017,12
774887.1,PA,2018,1
774887.1,PA,2018,2
774887.1,PA,2018,3
788842.4,PA,2018,4
788842.4,PA,2018,5
788842.4,PA,2018,6
797782.4,PA,2018,7
797782.4,PA,2018,8
797782.4,PA,2018,9
797782.4,PA,2018,10
797782.4,PA,2018,11
797782.4,PA,2018,12
20921,RI,1989,1
20921,RI,1989,2
20921,RI,1989,3
20921,RI,1989,4
20921,RI,1989,5
20921,RI,1989,6
20921,RI,1989,7
20921,RI,1989,8
20921,RI,1989,9
20921,RI,1989,10
20921,RI,1989,11
20921,RI,1989,12
21537,RI,1990,1
21537,RI,1990,2
21537,RI,1990,3
21537,RI,1990,4
21537,RI,1990,5
21537,RI,1990,6
21537,RI,1990,7
21537,RI,1990,8
21537,RI,1990,9
21537,RI,1990,10
21537,RI,1990,11
21537,RI,1990,12
21607,RI,1991,1
21607,RI,1991,2
21607,RI,1991,3
21607,RI,1991,4
21607,RI,1991,5
21607,RI,1991,6
21607,RI,1991,7
21607,RI,1991,8
21607,RI,1991,9
21607,RI,1991,10
21607,RI,1991,11
21607,RI,1991,12
22611,RI,1992,1
22611,RI,1992,2
22611,RI,1992,3
22611,RI,1992,4
22611,RI,1992,5
22611,RI,1992,6
22611,RI,1992,7
22611,RI,1992,8
22611,RI,1992,9
22611,RI,1992,10
22611,RI,1992,11
22611,RI,1992,12
23591,RI,1993,1
23591,RI,1993,2
23591,RI,1993,3
23591,RI,1993,4
23591,RI,1993,5
23591,RI,1993,6
23591,RI,1993,7
23591,RI,1993,8
23591,RI,1993,9
23591,RI,1993,10
23591,RI,1993,11
23591,RI,1993,12
24375,RI,1994,1
24375,RI,1994,2
24375,RI,1994,3
24375,RI,1994,4
24375,RI,1994,5
24375,RI,1994,6
24375,RI,1994,7
24375,RI,1994,8
24375,RI,1994,9
24375,RI,1994,10
24375,RI,1994,11
24375,RI,1994,12
25666,RI,1995,1
25666,RI,1995,2
25666,RI,1995,3
25666,RI,1995,4
25666,RI,1995,5
25666,RI,1995,6
25666,RI,1995,7
25666,RI,1995,8
25666,RI,1995,9
25666,RI,1995,10
25666,RI,1995,11
25666,RI,1995,12
26665,RI,1996,1
26665,RI,1996,2
26665,RI,1996,3
26665,RI,1996,4
26665,RI,1996,5
26665,RI,1996,6
26665,RI,1996,7
26665,RI,1996,8
26665,RI,1996,9
26665,RI,1996,10
26665,RI,1996,11
26665,RI,1996,12
28163,RI,1997,1
28163,RI,1997,2
28163,RI,1997,3
28163,RI,1997,4
28163,RI,1997,5
28163,RI,1997,6
28163,RI,1997,7
28163,RI,1997,8
28163,RI,1997,9
28163,RI,1997,10
28163,RI,1997,11
28163,RI,1997,12
29410,RI,1998,1
29410,RI,1998,2
29410,RI,1998,3
29410,RI,1998,4
29410,RI,1998,5
29410,RI,1998,6
29410,RI,1998,7
29410,RI,1998,8
29410,RI,1998,9
29410,RI,1998,10
29410,RI,1998,11
29410,RI,1998,12
30990,RI,1999,1
30990,RI,1999,2
30990,RI,1999,3
30990,RI,1999,4
30990,RI,1999,5
30990,RI,1999,6
30990,RI,1999,7
30990,RI,1999,8
30990,RI,1999,9
30990,RI,1999,10
30990,RI,1999,11
30990,RI,1999,12
33522,RI,2000,1
33522,RI,2000,2
33522,RI,2000,3
33522,RI,2000,4
33522,RI,2000,5
33522,RI,2000,6
33522,RI,2000,7
33522,RI,2000,8
33522,RI,2000,9
33522,RI,2000,10
33522,RI,2000,11
33522,RI,2000,12
35645,RI,2001,1
35645,RI,2001,2
35645,RI,2001,3
35645,RI,2001,4
35645,RI,2001,5
35645,RI,2001,6
35645,RI,2001,7
35645,RI,2001,8
35645,RI,2001,9
35645,RI,2001,10
35645,RI,2001,11
35645,RI,2001,12
38071,RI,2002,1
38071,RI,2002,2
38071,RI,2002,3
38071,RI,2002,4
38071,RI,2002,5
38071,RI,2002,6
38071,RI,2002,7
38071,RI,2002,8
38071,RI,2002,9
38071,RI,2002,10
38071,RI,2002,11
38071,RI,2002,12
40572,RI,2003,1
40572,RI,2003,2
40572,RI,2003,3
40572,RI,2003,4
40572,RI,2003,5
40572,RI,2003,6
40572,RI,2003,7
40572,RI,2003,8
40572,RI,2003,9
40572,RI,2003,10
40572,RI,2003,11
40572,RI,2003,12
42933,RI,2004,1
42933,RI,2004,2
42933,RI,2004,3
42933,RI,2004,4
42933,RI,2004,5
42933,RI,2004,6
42933,RI,2004,7
42933,RI,2004,8
42933,RI,2004,9
42933,RI,2004,10
42933,RI,2004,11
42933,RI,2004,12
44151.0,RI,2005,1
44151.0,RI,2005,2
44151.0,RI,2005,3
44999.7,RI,2005,4
44999.7,RI,2005,5
44999.7,RI,2005,6
45311.8,RI,2005,7
45311.8,RI,2005,8
45311.8,RI,2005,9
46187.0,RI,2005,10
46187.0,RI,2005,11
46187.0,RI,2005,12
46251.4,RI,2006,1
46251.4,RI,2006,2
46251.4,RI,2006,3
47714.0,RI,2006,4
47714.0,RI,2006,5
47714.0,RI,2006,6
48627.0,RI,2006,7
48627.0,RI,2006,8
48627.0,RI,2006,9
48254.8,RI,2006,10
48254.8,RI,2006,11
48254.8,RI,2006,12
48518.0,RI,2007,1
48518.0,RI,2007,2
48518.0,RI,2007,3
47869.8,RI,2007,4
47869.8,RI,2007,5
47869.8,RI,2007,6
47771.0,RI,2007,7
47771.0,RI,2007,8
47771.0,RI,2007,9
47223.7,RI,2007,10
47223.7,RI,2007,11
47223.7,RI,2007,12
47248.0,RI,2008,1
47248.0,RI,2008,2
47248.0,RI,2008,3
46924.3,RI,2008,4
46924.3,RI,2008,5
46924.3,RI,2008,6
46875.2,RI,2008,7
46875.2,RI,2008,8
46875.2,RI,2008,9
47383.6,RI,2008,10
47383.6,RI,2008,11
47383.6,RI,2008,12
46998.2,RI,2009,1
46998.2,RI,2009,2
46998.2,RI,2009,3
47620.7,RI,2009,4
47620.7,RI,2009,5
47620.7,RI,2009,6
48216.1,RI,2009,7
48216.1,RI,2009,8
48216.1,RI,2009,9
48770.6,RI,2009,10
48770.6,RI,2009,11
48770.6,RI,2009,12
48734.6,RI,2010,1
48734.6,RI,2010,2
48734.6,RI,2010,3
49460.1,RI,2010,4
49460.1,RI,2010,5
49460.1,RI,2010,6
49968.0,RI,2010,7
49968.0,RI,2010,8
49968.0,RI,2010,9
50124.3,RI,2010,10
50124.3,RI,2010,11
50124.3,RI,2010,12
48970.4,RI,2011,1
48970.4,RI,2011,2
48970.4,RI,2011,3
50483.7,RI,2011,4
50483.7,RI,2011,5
50483.7,RI,2011,6
50498.1,RI,2011,7
50498.1,RI,2011,8
50498.1,RI,2011,9
50751.5,RI,2011,10
50751.5,RI,2011,11
50751.5,RI,2011,12
51283.4,RI,2012,1
51283.4,RI,2012,2
51283.4,RI,2012,3
51649.4,RI,2012,4
51649.4,RI,2012,5
51649.4,RI,2012,6
51839.2,RI,2012,7
51839.2,RI,2012,8
51839.2,RI,2012,9
51796.2,RI,2012,10
51796.2,RI,2012,11
51796.2,RI,2012,12
53050.3,RI,2013,1
53050.3,RI,2013,2
53050.3,RI,2013,3
52786.8,RI,2013,4
52786.8,RI,2013,5
52786.8,RI,2013,6
53305.0,RI,2013,7
53305.0,RI,2013,8
53305.0,RI,2013,9
53697.7,RI,2013,10
53697.7,RI,2013,11
53697.7,RI,2013,12
53861.7,RI,2014,1
53861.7,RI,2014,2
53861.7,RI,2014,3
54152.5,RI,2014,4
54152.5,RI,2014,5
54152.5,RI,2014,6
54549.0,RI,2014,7
54549.0,RI,2014,8
54549.0,RI,2014,9
55730.0,RI,2014,10
55730.0,RI,2014,11
55730.0,RI,2014,12
56098.5,RI,2015,1
56098.5,RI,2015,2
56098.5,RI,2015,3
56928.3,RI,2015,4
56928.3,RI,2015,5
56928.3,RI,2015,6
56738.4,RI,2015,7
56738.4,RI,2015,8
56738.4,RI,2015,9
57610.1,RI,2015,10
57610.1,RI,2015,11
57610.1,RI,2015,12
56759.8,RI,2016,1
56759.8,RI,2016,2
56759.8,RI,2016,3
57708.3,RI,2016,4
57708.3,RI,2016,5
57708.3,RI,2016,6
58249.4,RI,2016,7
58249.4,RI,2016,8
58249.4,RI,2016,9
58722.5,RI,2016,10
58722.5,RI,2016,11
58722.5,RI,2016,12
58297.9,RI,2017,1
58297.9,RI,2017,2
58297.9,RI,2017,3
59302.7,RI,2017,4
59302.7,RI,2017,5
59302.7,RI,2017,6
59722.7,RI,2017,7
59722.7,RI,2017,8
59722.7,RI,2017,9
59899.7,RI,2017,10
59899.7,RI,2017,11
59899.7,RI,2017,12
60301.3,RI,2018,1
60301.3,RI,2018,2
60301.3,RI,2018,3
61168.5,RI,2018,4
61168.5,RI,2018,5
61168.5,RI,2018,6
61887.7,RI,2018,7
61887.7,RI,2018,8
